,FIPS,"Less than a high school diploma, 2014-18","High school diploma only, 2014-18","Some college or associate's degree, 2014-18","Bachelor's degree or higher, 2014-18","Percent of adults with less than a high school diploma, 2014-18","Percent of adults with a high school diploma only, 2014-18","Percent of adults completing some college or associate's degree, 2014-18","Percent of adults with a bachelor's degree or higher, 2014-18",STATE,AREA_NAME,stay at home,>50 gatherings,>500 gatherings,public schools,restaurant dine-in,entertainment/gym,federal guidelines,foreign travel ban,County FIPS,County Name,Area in square miles - Total area,Area in square miles - Land area,2010 Density per square mile of land area - Population,2010 Density per square mile of land area - Housing units,Unnamed: 0_x,state,county,hospitals,staffed_beds,licensed_beds,icu_beds_Pre,icu_beds_Post,total_pop,60plus,State,Area_name_x,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Metro_2013,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Stabr,Area_name_y,Rural-urban_Continuum_Code_2003,Urban_Influence_Code_2003,Rural-urban_Continuum_Code_2013,Urban_Influence_Code_2013,POVALL_2018,CI90LBAll_2018,CI90UBALL_2018,PCTPOVALL_2018,CI90LBALLP_2018,CI90UBALLP_2018,POV017_2018,CI90LB017_2018,CI90UB017_2018,PCTPOV017_2018,CI90LB017P_2018,CI90UB017P_2018,POV517_2018,CI90LB517_2018,CI90UB517_2018,PCTPOV517_2018,CI90LB517P_2018,CI90UB517P_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Name,Score,TCI+,Jobs+,Trips/Week+,Routes,Transit Shed,Transit,Population,Total_2000,Total_2004,Total_2008,Total_2012,Total_2016,Dem_2000,Dem_2004,Dem_2008,Dem_2012,Dem_2016,Unnamed: 0_y,Geographic Area Name,Total population,Male,Female,Under 5 years,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),Under 18 years,16 years and over,18 years and over,21 years and over,62 years and over,65 years and over,18 years and over.1,18 years and over!!Male,18 years and over!!Female,65 years and over.1,65 years and over!!Male,65 years and over!!Female,Total population.1,One race,Two or more races,One race.1,Race_1 White,Race_1 Black or African American,Margin of Error!!Race_1 Black or African American,Race_1 American Indian and Alaska Native,Race_1 American Indian and Alaska Native!!Cherokee tribal grouping,Race_1 American Indian and Alaska Native!!Chippewa tribal grouping,Race_1 American Indian and Alaska Native!!Navajo tribal grouping,Race_1 American Indian and Alaska Native!!Sioux tribal grouping,Race_1 Asian,Race_1 Asian!!Asian Indian,Race_1 Asian!!Chinese,Race_1 Asian!!Filipino,Race_1 Asian!!Japanese,Race_1 Asian!!Korean,Race_1 Asian!!Vietnamese,Race_1 Asian!!Other Asian,Race_1 Native Hawaiian and Other Pacific Islander,Race_1 Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Race_1 Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Race_1 Native Hawaiian and Other Pacific Islander!!Samoan,Race_1 Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Race_1 Some other race,Two or more races.1,Race_2+ White and Black or African American,Race_2+ White and American Indian and Alaska Native,Race_2+ White and Asian,Race_2+ Black or African American and American Indian and Alaska Native,Race_Total Total population,Race_Total White,Race_Total Black or African American,Race_Total American Indian and Alaska Native,Race_Total Asian,Race_Total Native Hawaiian and Other Pacific Islander,Race_Total Some other race,Hispanic: Total population,Hispanic: Hispanic or Latino (of any race),Hispanic: Hispanic or Latino (of any race)!!Mexican,Hispanic: Hispanic or Latino (of any race)!!Puerto Rican,Hispanic: Hispanic or Latino (of any race)!!Cuban,Hispanic: Hispanic or Latino (of any race)!!Other Hispanic or Latino,Hispanic: Not Hispanic or Latino,Hispanic: Not Hispanic or Latino!!White alone,Hispanic: Not Hispanic or Latino!!Black or African American alone,Hispanic: Not Hispanic or Latino!!American Indian and Alaska Native alone,Hispanic: Not Hispanic or Latino!!Asian alone,Hispanic: Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Hispanic: Not Hispanic or Latino!!Some other race alone,Hispanic: Not Hispanic or Latino!!Two or more races,Hispanic: Not Hispanic or Latino!!Race_2+ Two races including Some other race,"Hispanic: Not Hispanic or Latino!!Race_2+ Two races excluding Some other race, and Three or more races",Total housing units
646,45047,"7,646","14,475","13,850","11,075",16.3,30.8,29.4,23.5,SC,greenwood county,,737502.0,737502.0,737500.0,737502.0,,737500.0,737495.0,45047,Greenwood County,462.93,454.73,153.2,68.3,2339,SC,Greenwood,1,332.0,400.0,20.0,30,69981,16269,SC,"Greenwood County, SC",4,5,0,"30,954","29,825","1,129",3.6,"$43,879 ",83.7,SC,Greenwood County,4,5,4,5,"12,455","10,474","14,436",18.3,15.4,21.2,"4,875","4,030","5,720",31.0,25.6,36.4,"3,289","2,623","3,955",28.5,22.7,34.3,"43,879","40,363","47,395","greenwood county, sc",0.0,0.0,0,0,0,0,0,69981,20860.0,23442.0,29667.0,28672.0,28763.0,0.3901725790987536,0.3819639962460541,0.4162200424714329,0.4175502232142857,0.37238813753780897,516,"Greenwood County, South Carolina",70741,32504,38237,3833,3693,4578,5829,5077,7691,8504,9434,4850,4257,6891,4400,1704,40.7,15422,58090,55319,52031,15187,12995,55319,25296,30023,12995,5590,7405,70741,69582,1159,69582,44542,23677,1019,0,N,N,N,N,467,N,N,N,N,N,N,N,0,N,N,N,N,896,1159,N,N,N,N,70741,45701,23996,N,496,N,1707,70741,4431,N,N,N,N,66310,N,N,N,N,N,N,N,N,N,31550
647,45051,"24,040","77,366","79,094","55,617",10.2,32.8,33.5,23.6,SC,horry county,,737502.0,737502.0,737500.0,737502.0,,737500.0,737495.0,45051,Horry County,1255.0,1133.9,237.5,164.0,2341,SC,Horry,4,1032.0,973.0,100.0,100,310186,90290,SC,"Horry County, SC",2,2,1,"145,798","139,690","6,108",4.2,"$49,082 ",93.6,SC,Horry County,3,2,2,2,"48,595","43,946","53,244",14.3,12.9,15.7,"14,883","12,765","17,001",24.5,21.0,28.0,"10,484","8,684","12,284",23.4,19.4,27.4,"49,082","47,182","50,982","horry county, sc",0.6,0.2,5372,40,1,2,0,310186,71265.0,81347.0,104798.0,112393.0,132920.0,0.4085175050866484,0.36322175372171067,0.3709899043874883,0.3459735036879521,0.2964941318086067,517,"Horry County, South Carolina",344147,166682,177465,15962,16690,18283,20123,17007,40550,38151,40789,25073,28288,55355,21925,5951,46.3,61592,289323,282555,269228,100309,83231,282555,134370,148185,83231,39336,43895,344147,339794,4353,339794,282431,45995,1527,3258,N,N,N,N,5131,N,N,N,N,N,N,N,0,N,N,N,N,2979,4353,2000,571,533,277,344147,286437,48359,4309,6024,N,3661,344147,20917,11225,3813,512,5367,323230,266582,45580,2152,5015,0,214,3687,283,3404,210700
648,45055,"6,002","16,431","13,258","8,842",13.5,36.9,29.8,19.9,SC,kershaw county,,737502.0,737502.0,737500.0,737502.0,,737500.0,737495.0,45055,Kershaw County,740.4,726.56,84.9,37.8,2343,SC,Kershaw,1,121.0,121.0,10.0,10,63734,15574,SC,"Kershaw County, SC",2,2,1,"28,930","27,904","1,026",3.5,"$52,270 ",99.7,SC,Kershaw County,2,2,2,2,"9,431","7,826","11,036",14.5,12.0,17.0,"3,295","2,554","4,036",22.1,17.1,27.1,"2,396","1,837","2,955",21.6,16.6,26.6,"52,270","48,801","55,739","kershaw county, sc",0.1,0.0,0,0,0,0,0,63734,19677.0,22915.0,27985.0,27946.0,28995.0,0.3774965695990242,0.3715906611389919,0.4011434697159192,0.4028841336863952,0.3562683221245042,813,"Kershaw County, South Carolina",65592,32806,32786,3864,3964,4436,4782,3653,5389,8492,9636,4994,4454,7416,3119,1393,41.8,15115,52638,50477,48269,14850,11928,50477,24071,26406,11928,5207,6721,65592,62795,2797,62795,46476,15034,1087,85,N,N,N,N,45,N,N,N,N,N,N,N,0,N,N,N,N,1155,2797,N,N,N,N,65592,49273,16714,N,605,N,1547,65592,2909,N,N,N,N,62683,45062,15034,85,45,0,52,2405,0,2405,29375
649,45057,"8,645","20,313","17,600","17,109",13.6,31.9,27.6,26.9,SC,lancaster county,,737502.0,737502.0,737500.0,737502.0,,737500.0,737495.0,45057,Lancaster County,555.12,549.16,139.6,59.5,2344,SC,Lancaster,1,208.0,253.0,20.0,20,86544,22468,SC,"Lancaster County, SC",1,1,1,"39,543","38,043","1,500",3.8,"$58,035 ",110.7,SC,Lancaster County,4,3,1,1,"12,446","10,490","14,402",13.3,11.2,15.4,"4,153","3,380","4,926",20.2,16.4,24.0,"2,690","2,046","3,334",18.2,13.9,22.5,"58,035","53,105","62,965","lancaster county, sc",0.0,0.0,0,0,0,0,0,86544,20705.0,20814.0,28921.0,33144.0,38938.0,0.4241487563390485,0.3666282309983665,0.4197296082431452,0.4048696596669079,0.3547177564333042,518,"Lancaster County, South Carolina",95380,45837,49543,5449,6220,6631,5713,3547,10469,14077,11675,6036,5928,11944,6062,1629,41.9,21139,76425,74241,70054,22899,19635,74241,35471,38770,19635,8708,10927,95380,92068,3312,92068,70577,18752,2560,603,N,N,N,N,1498,N,N,N,N,N,N,N,0,N,N,N,N,638,3312,N,N,N,N,95380,71946,21459,2798,1606,N,1037,95380,5325,N,N,N,N,90055,66807,18542,603,1498,0,8,2597,0,2597,38541
650,45059,"8,918","15,980","13,757","7,011",19.5,35.0,30.1,15.4,SC,laurens county,,737502.0,737502.0,737500.0,737502.0,,737500.0,737495.0,45059,Laurens County,723.84,713.8,93.2,43.0,2345,SC,Laurens,1,43.0,76.0,0.0,8,66508,16065,SC,"Laurens County, SC",2,2,1,"29,857","28,786","1,071",3.6,"$42,099 ",80.3,SC,Laurens County,2,2,2,2,"12,768","10,900","14,636",19.7,16.8,22.6,"4,045","3,235","4,855",28.4,22.7,34.1,"2,973","2,366","3,580",28.3,22.5,34.1,"42,099","39,675","44,523","laurens county, sc",0.0,0.0,0,0,0,0,0,66508,20410.0,23829.0,26282.0,25416.0,26566.0,0.3880450759431651,0.38629401149859416,0.4024807853283616,0.4059647466163047,0.33460061733042235,814,"Laurens County, South Carolina",66994,33066,33928,3757,3363,4914,4727,4290,7351,8035,8854,4592,4485,7864,4265,497,41.5,14560,54139,52434,48341,15745,12626,52434,24779,27655,12626,5837,6789,66994,65105,1889,65105,47281,15673,893,180,N,N,N,N,328,N,N,N,N,N,N,N,11,N,N,N,N,1632,1889,N,N,N,N,66994,49170,17382,362,N,N,1632,66994,3398,N,N,N,N,63596,45474,15673,180,328,11,96,1834,0,1834,31494
651,45063,"20,514","56,407","60,690","59,163",10.4,28.7,30.8,30.1,SC,lexington county,,737502.0,737502.0,737500.0,737502.0,,737500.0,737495.0,45063,Lexington County,757.73,698.91,375.4,163.0,2347,SC,Lexington,2,634.0,636.0,37.0,55,281870,59280,SC,"Lexington County, SC",2,2,1,"147,320","143,095","4,225",2.9,"$60,627 ",115.6,SC,Lexington County,2,2,2,2,"36,432","32,194","40,670",12.5,11.0,14.0,"11,777","9,619","13,935",17.5,14.3,20.7,"8,100","6,473","9,727",16.0,12.8,19.2,"60,627","57,764","63,490","lexington county, sc",0.5,0.1,10124,46,1,2,0,281870,83081.0,93432.0,109512.0,112623.0,122093.0,0.27479207038913833,0.2717805462796472,0.3041036598728906,0.3032062722534473,0.2885505311524821,309,"Lexington County, South Carolina",295032,142817,152215,17264,18762,20575,18141,15240,40514,38470,39856,19469,19969,28755,13092,4925,39.0,68466,234446,226566,215700,58015,46772,226566,108313,118253,46772,20585,26187,295032,287361,7671,287361,231299,44125,1563,853,N,N,N,N,5810,2552,751,609,56,112,411,1319,81,N,N,N,N,5193,7671,3261,1515,1024,125,295032,238343,48024,2727,7473,716,6099,295032,18439,10377,3900,880,3282,276593,219357,43614,853,5810,81,471,6407,179,6228,126223
652,45073,"8,886","16,512","16,300","13,612",16.1,29.9,29.5,24.6,SC,oconee county,,737502.0,737502.0,737500.0,737502.0,,737500.0,737495.0,45073,Oconee County,673.51,626.33,118.6,61.9,2352,SC,Oconee,1,122.0,169.0,0.0,12,75926,22702,SC,"Oconee County, SC",4,5,0,"34,900","33,741","1,159",3.3,"$50,529 ",96.3,SC,Oconee County,6,5,4,5,"11,159","9,434","12,884",14.4,12.2,16.6,"3,129","2,410","3,848",20.5,15.8,25.2,"2,261","1,683","2,839",19.8,14.7,24.9,"50,529","46,062","54,996","oconee county, sc",0.5,0.3,1245,62,1,1,0,75926,23575.0,27532.0,31132.0,30666.0,33635.0,0.3211452810180276,0.3049179137004213,0.30454195040472826,0.2788104089219331,0.2377880184331797,815,"Oconee County, South Carolina",78374,38805,39569,3698,4950,4093,4511,4740,8681,7366,9248,6296,6158,11362,5789,1482,45.6,15586,64322,62788,60314,22216,18633,62788,30669,32119,18633,8517,10116,78374,75615,2759,75615,68956,5423,884,139,N,N,N,N,583,N,N,N,N,N,N,N,88,N,N,N,N,426,2759,N,N,N,N,78374,71430,6718,1367,1104,N,N,78374,4503,N,N,N,N,73871,65951,5327,139,583,88,0,1783,0,1783,40812
653,45075,"8,541","19,088","19,973","11,566",14.4,32.3,33.8,19.5,SC,orangeburg county,,737502.0,737502.0,737500.0,737502.0,,737500.0,737495.0,45075,Orangeburg County,1127.9,1106.1,83.6,38.4,2353,SC,Orangeburg,1,266.0,301.0,20.0,20,89116,22393,SC,"Orangeburg County, SC",4,5,0,"34,534","32,547","1,987",5.8,"$37,134 ",70.8,SC,Orangeburg County,4,5,4,5,"21,733","18,729","24,737",25.9,22.3,29.5,"6,839","5,409","8,269",36.5,28.9,44.1,"4,768","3,658","5,878",34.1,26.2,42.0,"37,134","34,559","39,709","orangeburg county, sc",0.0,0.0,0,0,0,0,0,89116,32734.0,37564.0,39754.0,43041.0,38910.0,0.6049367629987169,0.6574912149930785,0.6857926246415456,0.7137380637066982,0.6763813929581085,816,"Orangeburg County, South Carolina",86934,40963,45971,4647,4570,6331,5556,6487,10812,9379,10328,6020,5938,10063,5250,1553,39.4,18752,69585,68182,62444,20137,16866,68182,31544,36638,16866,7167,9699,86934,84797,2137,84797,30177,52599,1716,476,N,N,N,N,729,N,N,N,N,N,N,N,478,N,N,N,N,338,2137,N,N,N,N,86934,32264,54156,879,838,N,412,86934,2054,N,N,N,N,84880,28670,52186,455,729,478,299,2063,0,2063,42794
654,45077,"11,698","23,327","23,397","18,953",15.1,30.1,30.2,24.5,SC,pickens county,,737502.0,737502.0,737500.0,737502.0,,737500.0,737495.0,45077,Pickens County,512.03,496.41,240.2,103.2,2354,SC,Pickens,2,131.0,164.0,4.0,15,121449,25531,SC,"Pickens County, SC",2,2,1,"56,262","54,368","1,894",3.4,"$48,794 ",93.0,SC,Pickens County,2,2,2,2,"19,471","16,704","22,238",16.6,14.2,19.0,"4,024","2,997","5,051",17.3,12.9,21.7,"2,675","1,875","3,475",15.8,11.1,20.5,"48,794","45,206","52,382","pickens county, sc",0.7,0.3,1032,92,0,1,1,121449,34582.0,40510.0,45128.0,45549.0,49049.0,0.2581400728702793,0.25393729943223897,0.2590631093777699,0.24492304990230299,0.21109502742155806,519,"Pickens County, South Carolina",124937,63006,61931,6396,5802,7199,11329,14756,14672,13348,15621,8019,7106,11813,7077,1799,36.7,23642,104520,101295,91381,23956,20689,101295,50022,51273,20689,9219,11470,124937,123417,1520,123417,110422,9139,831,186,N,N,N,N,2638,N,N,N,N,N,N,N,0,N,N,N,N,1032,1520,N,N,N,N,124937,111833,10056,584,2978,N,1185,124937,4695,2908,252,639,896,120242,106909,9091,186,2638,0,0,1418,104,1314,55067
655,45079,"22,729","57,095","78,748","96,025",8.9,22.4,30.9,37.7,SC,richland county,,737502.0,737502.0,737500.0,737502.0,,737500.0,737495.0,45079,Richland County,771.71,757.07,507.9,213.6,2355,SC,Richland,3,2339.0,1490.0,82.0,211,404869,68651,SC,"Richland County, SC",2,2,1,"196,988","190,216","6,772",3.4,"$52,611 ",100.3,SC,Richland County,2,2,2,2,"64,210","58,471","69,949",16.7,15.2,18.2,"17,560","14,472","20,648",20.2,16.7,23.7,"12,037","9,555","14,519",19.0,15.1,22.9,"52,611","50,029","55,193","richland county, sc",3.1,1.0,48623,700,5,12,1,404869,116481.0,133801.0,165037.0,159154.0,168722.0,0.5423974725491711,0.5701227942989963,0.640195834873392,0.6533860286263619,0.640106210215621,620,"Richland County, South Carolina",414576,200692,213884,23898,25339,23849,35329,45491,60731,51430,48603,24461,22567,33194,14078,5606,33.5,88465,336306,326111,295206,66753,52878,326111,155742,170369,52878,22437,30441,414576,398443,16133,398443,183495,192288,4039,986,N,N,N,N,12487,3653,2362,2700,567,1144,861,1200,384,N,N,N,N,8803,16133,7038,922,1460,2289,414576,196058,205260,4505,15117,N,12084,414576,21528,8908,6765,480,5375,393048,173720,190611,923,12467,384,1084,13859,200,13659,175056
656,45083,"29,946","59,812","65,132","48,449",14.7,29.4,32.0,23.8,SC,spartanburg county,,737502.0,737502.0,737500.0,737502.0,,737500.0,737495.0,45083,Spartanburg County,819.24,807.93,351.9,151.8,2357,SC,Spartanburg,1,748.0,884.0,41.0,39,297732,63159,SC,"Spartanburg County, SC",2,2,1,"147,900","143,296","4,604",3.1,"$53,567 ",102.1,SC,Spartanburg County,2,2,2,2,"41,706","36,432","46,980",13.6,11.9,15.3,"14,731","12,440","17,022",20.7,17.5,23.9,"10,912","9,064","12,760",20.8,17.3,24.3,"53,567","51,071","56,063","spartanburg county, sc",0.7,0.4,6170,61,1,3,0,297732,83553.0,96758.0,108328.0,109906.0,121090.0,0.3537754479192848,0.3475991649269311,0.3843143047042316,0.37724055101632303,0.3303080353456107,714,"Spartanburg County, South Carolina",313888,151082,162806,17673,19840,22597,20958,20858,42590,36913,41762,20532,19987,29925,15711,4542,38.0,72372,248960,241516,228128,60765,50178,241516,115280,126236,50178,21843,28335,313888,305781,8107,305781,230310,63608,1641,620,N,N,N,N,6695,1406,1243,448,271,156,781,2390,84,N,N,N,N,4464,8107,2902,1252,1624,508,313888,236671,68075,2561,9109,478,5164,313888,22259,13829,765,833,6832,291629,213469,63424,515,6695,20,172,7334,222,7112,131448
657,45085,"11,427","21,621","23,897","12,888",16.4,31.0,34.2,18.5,SC,sumter county,,737502.0,737502.0,737500.0,737502.0,,737500.0,737495.0,45085,Sumter County,682.08,665.07,161.6,69.2,2358,SC,Sumter,1,173.0,283.0,17.0,17,107379,22798,SC,"Sumter County, SC",3,2,1,"44,120","42,344","1,776",4.0,"$45,181 ",86.1,SC,Sumter County,3,2,3,2,"19,418","16,390","22,446",18.7,15.8,21.6,"7,038","5,595","8,481",28.2,22.4,34.0,"5,076","3,910","6,242",28.2,21.7,34.7,"45,181","42,356","48,006","sumter county, sc",0.9,0.4,10629,39,2,7,0,107379,30672.0,37003.0,44358.0,47309.0,44086.0,0.4683424621804904,0.5052293057319677,0.5733125929933721,0.5831659937855377,0.5454566075398085,84,"Sumter County, South Carolina",106512,51530,54982,7074,6117,7851,7013,7518,14955,12171,12835,7185,6225,10268,5428,1872,36.7,25144,84264,81368,77666,21577,17568,81368,38403,42965,17568,7300,10268,106512,103241,3271,103241,48223,52663,2299,0,N,N,N,N,1588,N,N,N,N,N,N,N,0,N,N,N,N,767,3271,N,N,N,N,106512,51266,54847,N,2069,N,1329,106512,1768,N,N,N,N,104744,47780,52625,0,1588,0,42,2709,0,2709,48282
658,45091,"18,002","44,792","54,916","55,394",10.4,25.9,31.7,32.0,SC,york county,,737502.0,737502.0,737500.0,737502.0,,737500.0,737495.0,45091,York County,695.81,680.59,332.2,138.4,2361,SC,York,1,318.0,338.0,24.0,24,251664,48997,SC,"York County, SC",1,1,1,"134,695","130,306","4,389",3.3,"$64,904 ",123.7,SC,York County,1,1,1,1,"26,453","22,563","30,343",9.8,8.4,11.2,"8,521","6,756","10,286",13.0,10.3,15.7,"5,945","4,587","7,303",12.1,9.3,14.9,"64,904","61,988","67,820","york county, sc",0.1,0.0,3266,8,0,0,0,251664,54351.0,70181.0,93696.0,100210.0,114357.0,0.3541977148534526,0.3451931434433821,0.4046917691256831,0.3904899710607724,0.36371188471191096,412,"York County, South Carolina",274118,132457,141661,15961,20637,18690,18675,15927,33711,37618,38994,18916,15625,24750,11720,2894,39.0,66497,214983,207621,196676,47650,39364,207621,98048,109573,39364,17113,22251,274118,268940,5178,268940,202740,53194,1048,1833,N,N,N,N,6503,2404,906,321,143,0,1295,1434,86,N,N,N,N,4584,5178,1629,1426,991,244,274118,207431,55291,3638,7815,N,5248,274118,15752,6247,2397,1044,6064,258366,191552,53150,1631,6471,10,763,4789,275,4514,110226
659,46099,"9,551","33,305","40,496","39,068",7.8,27.2,33.1,31.9,SD,minnehaha county,,,,737500.0,,,737500.0,737495.0,46099,Minnehaha County,813.86,807.15,210.0,88.7,2410,SD,Minnehaha,4,1296.0,1150.0,56.0,54,183660,32585,SD,"Minnehaha County, SD",3,2,1,"110,908","108,017","2,891",2.6,"$60,033 ",105.2,SD,Minnehaha County,3,2,3,2,"18,035","15,898","20,172",9.6,8.5,10.7,"4,741","3,765","5,717",9.8,7.8,11.8,"2,819","2,063","3,575",8.4,6.1,10.7,"60,033","56,808","63,258","minnehaha county, sd",2.5,1.5,32367,247,3,7,0,183660,61369.0,77632.0,79798.0,76583.0,78263.0,0.4406459287262299,0.4162458779884584,0.4992355698137798,0.4527636681770106,0.3911171307003309,197,"Minnehaha County, South Dakota",192876,98105,94771,14477,13540,13550,12267,11500,29376,25601,23435,12302,11474,15728,5864,3762,35.7,49051,148819,143825,136845,31781,25354,143825,72675,71150,25354,11336,14018,192876,187357,5519,187357,164076,12368,1372,4251,N,N,N,N,5248,1779,183,53,0,415,64,2754,0,N,N,N,N,1414,5519,2255,2265,333,241,192876,169233,15160,7156,5581,N,1561,192876,9719,6455,479,0,2785,183157,157021,12368,3805,5195,0,30,4738,0,4738,84009
660,46103,"4,623","21,310","25,682","22,814",6.2,28.6,34.5,30.7,SD,pennington county,,,,737500.0,,,737500.0,737495.0,46103,Pennington County,2784.26,2776.55,36.4,16.2,2413,SD,Pennington,3,403.0,449.0,38.0,38,108126,24271,SD,"Pennington County, SD",3,2,1,"56,253","54,533","1,720",3.1,"$58,738 ",103.0,SD,Pennington County,3,2,3,2,"14,567","12,602","16,532",13.3,11.5,15.1,"4,831","3,960","5,702",19.2,15.7,22.7,"3,189","2,572","3,806",17.8,14.4,21.2,"58,738","54,824","62,652","pennington county, sd",1.6,0.8,20377,124,2,8,0,108126,36557.0,44968.0,45787.0,44464.0,47743.0,0.30426457313236865,0.3160692047678349,0.3888003144997488,0.3401628283555236,0.29478667029721634,310,"Pennington County, South Dakota",111729,56411,55318,7080,5475,7922,7599,6274,15503,12316,13023,7112,8951,12496,5150,2828,40.1,25304,89612,86425,82154,26537,20474,86425,42889,43536,20474,9749,10725,111729,106519,5210,106519,92421,1537,537,10645,N,N,N,N,1506,N,N,N,N,N,N,N,39,N,N,N,N,371,5210,585,2693,452,155,111729,97382,3169,14665,2270,N,465,111729,5760,N,N,N,N,105969,89406,1537,9517,1506,39,0,3964,0,3964,49249
661,47001,"7,138","17,882","16,292","12,661",13.2,33.1,30.2,23.5,TN,anderson county,737515.0,737509.0,737509.0,737504.0,737507.0,737507.0,737500.0,737495.0,47001,Anderson County,344.8,337.16,222.8,103.0,2428,TN,Anderson,1,220.0,317.0,25.0,25,75538,19563,TN,"Anderson County, TN",2,2,1,"34,283","32,995","1,288",3.8,"$50,672 ",96.8,TN,Anderson County,2,2,2,2,"12,433","10,386","14,480",16.5,13.8,19.2,"3,450","2,589","4,311",21.9,16.4,27.4,"2,251","1,552","2,950",19.0,13.1,24.9,"50,672","47,464","53,880","anderson county, tn",0.0,0.0,0,0,0,0,0,75538,28779.0,31682.0,31570.0,29659.0,29881.0,0.4710379095868515,0.4070450097847358,0.3609756097560976,0.34127920698607506,0.3016297981995248,817,"Anderson County, Tennessee",76482,36937,39545,4157,4859,4383,4827,4413,9132,8561,9605,5462,5778,8791,5024,1490,42.9,16147,61927,60335,57505,18819,15305,60335,29046,31289,15305,6788,8517,76482,74377,2105,74377,69820,2842,865,636,N,N,N,N,661,N,N,N,N,N,N,N,0,N,N,N,N,418,2105,1030,22,528,0,76482,71739,3872,658,1375,N,646,76482,2350,N,N,N,N,74132,68116,2842,636,661,0,0,1877,0,1877,35020
662,47009,"9,996","31,875","27,833","22,022",10.9,34.8,30.3,24.0,TN,blount county,737515.0,737509.0,737509.0,737504.0,737507.0,737507.0,737500.0,737495.0,47009,Blount County,566.55,558.71,220.2,98.9,2432,TN,Blount,1,348.0,459.0,8.0,16,127135,32770,TN,"Blount County, TN",2,2,1,"62,275","60,266","2,009",3.2,"$57,939 ",110.6,TN,Blount County,2,2,2,2,"12,816","10,519","15,113",9.9,8.1,11.7,"3,502","2,474","4,530",13.5,9.5,17.5,"2,495","1,678","3,312",12.8,8.6,17.0,"57,939","54,424","61,454","blount county, tn",0.0,0.0,0,0,0,0,0,127135,40662.0,48710.0,51645.0,49234.0,52208.0,0.3612217795484728,0.308807226442209,0.29534320844225,0.2627046350083276,0.23176524670548576,520,"Blount County, Tennessee",131349,63586,67763,6630,8681,6387,8545,7733,14515,15358,17566,9212,9554,15985,8663,2520,43.7,27124,108262,104225,99929,32575,27168,104225,49048,55177,27168,12090,15078,131349,128027,3322,128027,122926,3551,411,228,N,N,N,N,775,N,N,N,N,N,N,N,0,N,N,N,N,547,3322,1192,779,890,0,131349,126248,4743,1244,1665,N,771,131349,4542,N,N,N,N,126807,119287,3551,228,628,0,183,2930,0,2930,58673
663,47011,"11,143","22,898","21,332","15,569",15.7,32.3,30.1,21.9,TN,bradley county,737515.0,737509.0,737509.0,737504.0,737507.0,737507.0,737500.0,737495.0,47011,Bradley County,331.45,328.76,301.0,125.9,2433,TN,Bradley,1,183.0,251.0,27.0,27,103666,22968,TN,"Bradley County, TN",3,2,1,"50,258","48,455","1,803",3.6,"$50,427 ",96.3,TN,Bradley County,3,2,3,2,"15,216","12,547","17,885",14.7,12.1,17.3,"4,770","3,745","5,795",20.9,16.4,25.4,"3,254","2,445","4,063",19.4,14.6,24.2,"50,427","47,770","53,084","bradley county, tn",0.0,0.0,0,0,0,0,0,103666,29443.0,35623.0,38191.0,35963.0,38666.0,0.29779574092313965,0.26460432866406536,0.2450053677568013,0.22347968745655256,0.18284798013758854,311,"Bradley County, Tennessee",106727,52403,54324,6180,4926,7753,7574,8117,12918,12906,14683,7544,6104,10508,5300,2214,40.1,23230,86193,83497,78084,22053,18022,83497,39850,43647,18022,7807,10215,106727,102975,3752,102975,93618,5119,1179,39,N,N,N,N,840,N,N,N,N,N,N,N,0,N,N,N,N,3359,3752,1928,915,507,0,106727,97216,7126,1049,1422,323,3484,106727,6766,N,N,N,N,99961,89753,4428,39,840,0,1653,3248,0,3248,44157
