,FIPS,Pop,Density,Area,UrbanRural,EconType,Policies,Movement,Transit
654,17119,0.06952,0.7526,0.18514,40.0,20.0,5.0,-4.75,0.0
655,17121,0.07297,0.1378,0.14401,40.0,0.0,0.0,1.45,0.06427342800000001
656,17123,0.062079999999999996,0.06540000000000001,0.0996275,46.66666666666667,0.0,0.0,-2.8,0.0
657,17125,0.07897,0.0544,0.140865,40.0,13.333333333333332,0.0,-7.4,0.0
658,17127,0.16869499999999998,0.13,0.060452500000000006,26.666666666666664,20.0,0.0,-2.5,0.011035341
659,17129,0.145865,0.08080000000000001,0.07886499999999999,6.666666666666666,0.0,14.0,-1.2,0.9462846069999999
660,17131,0.17221,0.0586,0.1421725,20.0,26.666666666666664,2.0,0.05,0.0
661,17133,0.073555,0.1712,0.09951,13.333333333333332,20.0,0.0,-2.55,1.4381254835000001
662,17135,0.25809499999999996,0.0856,0.17741999999999997,13.333333333333332,20.0,0.0,-2.8500000000000005,0.0
663,17137,0.930725,0.125,0.14307499999999998,40.0,20.0,0.0,-2.75,0.0
664,17139,0.107335,0.0884,0.08612,13.333333333333332,0.0,0.5,1.65,1.3149743515
665,17141,0.082165,0.141,0.19074750000000001,20.0,20.0,0.0,0.0,0.0
666,17143,0.07965,0.6023999999999999,0.15765,20.0,6.666666666666666,0.0,0.3,0.0
667,17145,0.0218,0.10120000000000001,0.11173749999999999,40.0,20.0,0.0,-2.6500000000000004,0.0
668,17147,0.028455,0.0762,0.10986499999999999,6.666666666666666,0.0,25.5,6.35,0.0
669,17149,0.028855,0.039599999999999996,0.21222000000000002,6.666666666666666,33.333333333333336,25.5,9.25,0.0
670,17151,0.16414499999999999,0.0242,0.09357499999999999,20.0,20.0,0.0,1.5,0.0
671,17153,0.07976499999999999,0.061799999999999994,0.05080749999999999,26.666666666666664,20.0,14.5,-0.1,0.0
672,17155,0.731025,0.075,0.043055,6.666666666666666,0.0,0.0,1.9,1.2292493764999999
673,17157,1.3221649999999998,0.1164,0.14930000000000002,20.0,20.0,0.0,0.1,0.0
674,17159,0.12215000000000001,0.0902,0.090475,40.0,20.0,0.0,-1.2,0.0
675,17161,0.99067,0.6900000000000001,0.1128225,53.33333333333333,0.0,0.0,2.05,0.0
676,17163,0.035905,0.8211999999999999,0.16850749999999998,46.66666666666667,0.0,0.0,-1.75,0.0
677,17165,0.025544999999999998,0.13119999999999998,0.09669499999999999,6.666666666666666,33.333333333333336,5.0,-1.0,0.0
678,17167,0.10952999999999999,0.4548,0.219255,40.0,20.0,0.0,1.0,0.0
679,17169,0.027755000000000002,0.0346,0.1103325,26.666666666666664,20.0,6.0,3.3,0.053371998500000004
680,17171,0.22919499999999998,0.0426,0.0631925,20.0,26.666666666666664,0.0,-2.5,2.0514060235000002
681,17173,0.673475,0.059,0.1920175,33.333333333333336,20.0,0.0,-0.95,0.0
682,17175,0.08633500000000001,0.041600000000000005,0.07208750000000001,20.0,20.0,0.5,-0.35,1.379449363
683,17177,0.396035,0.16899999999999998,0.14126499999999997,40.0,0.0,0.0,-0.65,2.5e-09
684,17179,0.05784,0.4172,0.16448500000000002,6.666666666666666,0.0,0.0,4.4,1.1334853375
685,17181,0.087145,0.08620000000000001,0.10553749999999999,40.0,20.0,0.0,-1.15,0.0
686,17183,0.0713,0.18180000000000002,0.22532,40.0,0.0,8.5,-0.95,0.0
687,17185,0.082845,0.107,0.0568775,46.66666666666667,20.0,0.0,1.45,0.0
688,17187,0.07093,0.06520000000000001,0.13576249999999998,40.0,20.0,12.0,-2.8500000000000005,0.0
689,17189,0.284115,0.0524,0.14097749999999998,26.666666666666664,20.0,0.0,-1.45,0.0
690,17191,3.4386349999999997,0.047,0.1788725,40.0,0.0,0.0,-1.0,0.0
691,17193,0.337385,0.0592,0.125465,6.666666666666666,0.0,10.5,7.65,0.0
692,17195,1.43756,0.171,0.17413249999999997,6.666666666666666,0.0,0.0,8.25,0.0
693,17197,0.19471,1.6192000000000002,0.21230749999999998,6.666666666666666,33.333333333333336,0.0,5.2,0.0
694,17199,0.17509,0.3158,0.1110875,6.666666666666666,0.0,0.0,7.9,0.1260124135
695,17201,1.838735,1.1504,0.1298125,26.666666666666664,0.0,0.0,1.25,0.0
696,17203,0.40512,0.1466,0.13566,20.0,20.0,0.0,0.2,0.0
697,18001,0.043425,0.20279999999999998,0.0849925,40.0,20.0,0.0,-0.3,0.0
698,18003,0.06107,1.0812000000000002,0.165005,26.666666666666664,20.0,0.0,-0.4,0.0
699,18005,0.315065,0.37739999999999996,0.10237999999999998,6.666666666666666,0.0,9.0,-1.9500000000000002,0.37619698700000004
700,18007,0.07503499999999999,0.0436,0.1016275,40.0,20.0,0.0,-4.4,0.0
701,18009,0.09997,0.1546,0.041395,40.0,20.0,0.0,2.1,0.0
702,18011,0.19124,0.26780000000000004,0.1058125,40.0,20.0,0.0,-0.44999999999999996,0.0
703,18013,0.574465,0.0978,0.07915749999999999,6.666666666666666,0.0,0.0,5.45,0.420653993
704,18015,0.131875,0.10819999999999999,0.093755,33.333333333333336,26.666666666666664,0.0,-3.3,0.0
705,18017,0.162275,0.189,0.1037125,26.666666666666664,20.0,0.0,0.3,0.0
706,18019,0.052989999999999995,0.5912000000000001,0.09411249999999999,40.0,20.0,0.5,-4.35,0.0
707,18021,0.163885,0.1504,0.09008000000000001,6.666666666666666,0.0,15.0,-0.75,0.052857521
708,18023,0.24781999999999998,0.164,0.1013125,20.0,0.0,0.0,0.35,0.573341827
709,18025,0.1324,0.0702,0.07718000000000001,40.0,0.0,9.0,1.25,0.0
710,18027,0.21262,0.1474,0.10921750000000001,6.666666666666666,0.0,1.5,0.7,0.0
711,18029,0.57969,0.32820000000000005,0.076855,6.666666666666666,0.0,6.5,-0.05,1.7237181565000002
712,18031,0.211895,0.1382,0.09333,40.0,20.0,0.0,-3.2,0.0
713,18033,1.0146199999999999,0.2328,0.0909625,46.66666666666667,26.666666666666664,0.0,0.8999999999999999,0.0
714,18035,0.11713,0.6002000000000001,0.0989775,40.0,26.666666666666664,0.0,-3.05,0.0
715,18037,0.382405,0.196,0.10883249999999998,20.0,26.666666666666664,0.0,-0.5,2.234431053
716,18039,0.0831,0.853,0.11699250000000001,40.0,20.0,0.0,-1.5,0.0289137805
717,18041,0.114175,0.22580000000000003,0.053790000000000004,6.666666666666666,0.0,0.0,1.4,0.0
718,18043,0.10148000000000001,1.0082,0.03724,6.666666666666666,0.0,0.0,-1.25,0.0
719,18045,0.16798000000000002,0.0872,0.09946999999999999,40.0,20.0,0.0,0.2,0.0
720,18047,0.33807499999999996,0.1202,0.0977625,6.666666666666666,33.333333333333336,0.0,1.9500000000000002,0.0
721,18049,0.162155,0.1132,0.0928175,40.0,33.333333333333336,1.0,2.35,0.0
722,18051,1.548435,0.1374,0.12479000000000001,20.0,20.0,0.0,2.6,0.0
723,18053,0.36388,0.3383999999999999,0.103725,40.0,26.666666666666664,0.0,0.15,0.0
724,18055,0.19724999999999998,0.1222,0.13648,40.0,20.0,0.0,2.45,0.0
725,18057,0.79085,1.3927999999999998,0.10061,53.33333333333333,13.333333333333332,0.0,3.55,0.0
726,18059,0.243245,0.4576,0.07675749999999999,6.666666666666666,20.0,1.0,2.9,0.4959714565
727,18061,0.412285,0.16240000000000002,0.12163,13.333333333333332,20.0,0.0,-0.5,0.0
728,18063,0.18259999999999998,0.7148,0.102195,40.0,20.0,0.0,-1.65,0.0
729,18065,0.218895,0.2524,0.09870749999999999,6.666666666666666,0.0,0.0,1.5,0.0
730,18067,0.16724,0.5648,0.07348,40.0,20.0,2.5,-2.2,0.0
731,18069,0.105535,0.194,0.09693,40.0,0.0,0.0,-0.05,0.0
732,18071,0.16146500000000003,0.16640000000000002,0.1284775,40.0,0.0,0.0,-0.25,0.0
733,18073,0.1392,0.1196,0.14034750000000001,13.333333333333332,0.0,0.0,-0.4,1.9068179090000001
734,18075,0.746795,0.1108,0.09602,6.666666666666666,20.0,5.0,1.05,0.0
735,18077,0.18881499999999998,0.1798,0.09072250000000001,6.666666666666666,20.0,3.5,1.6999999999999997,0.0
736,18079,0.3936,0.1514,0.0945875,53.33333333333333,0.0,0.0,-1.1,0.0
737,18081,0.1936,0.8716,0.0804475,40.0,0.0,0.0,0.35,0.0
738,18083,2.44347,0.149,0.13101,46.66666666666667,20.0,24.0,1.5,0.0
739,18085,0.554195,0.2912,0.13859749999999998,20.0,13.333333333333332,0.0,0.1,0.0
740,18087,0.22834500000000002,0.1956,0.09667499999999998,53.33333333333333,33.333333333333336,0.0,1.6999999999999997,0.0
741,18089,0.648205,1.9882,0.15663999999999997,20.0,26.666666666666664,0.0,0.6,2.868731557
742,18091,4.69982,0.37260000000000004,0.153315,40.0,0.0,15.0,-0.25,0.0
743,18093,0.23376000000000002,0.2054,0.11298250000000001,6.666666666666666,0.0,1.0,-8.65,0.0
744,18095,0.051095,0.5826,0.11322499999999999,13.333333333333332,0.0,0.0,-0.5,1.7634138555
745,18097,0.18017499999999997,4.5592,0.1007525,20.0,20.0,0.0,1.4,0.0
746,18099,0.72218,0.2122,0.11243500000000001,20.0,0.0,0.0,-1.6999999999999997,1.124750849
747,18101,0.19144,0.0616,0.0851025,40.0,20.0,0.0,-1.1,0.0
748,18103,0.347665,0.19740000000000002,0.0943475,53.33333333333333,6.666666666666666,0.0,4.25,0.0
749,18105,0.07028000000000001,0.6994,0.10283,13.333333333333332,0.0,0.0,0.3,0.0
750,18107,0.23710499999999998,0.15119999999999997,0.1263625,6.666666666666666,20.0,0.0,2.6500000000000004,0.0
751,18109,0.029554999999999998,0.34099999999999997,0.1023575,33.333333333333336,0.0,0.0,-0.55,0.0
752,18111,0.09811500000000001,0.07100000000000001,0.10085999999999999,13.333333333333332,20.0,0.0,1.35,0.0
753,18113,0.104785,0.2314,0.1043575,40.0,20.0,4.0,-0.95,0.0
754,18115,0.08531,0.1422,0.021857500000000002,13.333333333333332,20.0,0.0,3.1,0.0
755,18117,0.096145,0.0996,0.1020475,53.33333333333333,0.0,0.0,1.15,0.0
756,18119,0.062354999999999994,0.112,0.0969575,60.0,20.0,0.0,-0.95,0.0
757,18121,0.8369550000000001,0.078,0.11249500000000001,40.0,0.0,0.0,0.6,0.0
758,18123,0.127995,0.10139999999999999,0.0965725,46.66666666666667,0.0,0.0,3.9000000000000004,0.0
759,18125,0.063805,0.0768,0.0852725,53.33333333333333,6.666666666666666,0.0,-5.5,0.0
760,18127,0.187715,0.786,0.13044499999999998,13.333333333333332,0.0,15.0,-0.8999999999999999,0.004547122
761,18129,0.126015,0.1266,0.1048325,20.0,20.0,0.0,-1.6999999999999997,1.0730745405
762,18131,0.14186,0.061799999999999994,0.10863249999999999,40.0,0.0,0.0,-1.9,0.0
763,18133,0.083825,0.15800000000000003,0.1206725,20.0,0.0,0.0,1.85,0.0
764,18135,1.343065,0.1158,0.11332750000000001,40.0,0.0,0.0,-0.4,0.0
765,18137,0.11861,0.12919999999999998,0.112015,46.66666666666667,20.0,0.0,-9.55,0.0
766,18139,0.22169500000000003,0.0852,0.102115,53.33333333333333,6.666666666666666,0.0,0.15,0.0
767,18141,0.10305,1.166,0.11534749999999999,60.0,6.666666666666666,0.0,-1.15,0.0
768,18143,0.11483,0.254,0.0481875,46.66666666666667,0.0,21.0,-2.9,0.0
769,18145,0.17229499999999998,0.2162,0.10319,40.0,0.0,0.0,-6.0,0.0
770,18147,0.1045,0.1056,0.10035749999999999,40.0,0.0,0.0,1.9,0.0
771,18149,0.053085,0.15119999999999997,0.0780525,33.333333333333336,0.0,14.0,-3.3,1.285919882
772,18151,0.9304049999999999,0.22139999999999999,0.08061750000000001,40.0,20.0,0.0,0.6,0.0
773,18153,0.07645,0.09599999999999999,0.11353,40.0,20.0,8.0,-4.1,0.0
774,18155,0.036125,0.09620000000000001,0.05586,40.0,20.0,0.0,3.55,0.4468974505
775,18157,0.9091549999999999,0.6913999999999999,0.12581,46.66666666666667,0.0,0.0,-1.25,0.0
776,18159,0.07822000000000001,0.12240000000000001,0.0651425,53.33333333333333,0.0,0.5,-2.35,0.0
777,18161,0.538615,0.0932,0.041295000000000005,26.666666666666664,20.0,0.0,-4.3,1.3644723095
778,18163,0.15924,1.5394,0.0590825,46.66666666666667,20.0,0.0,-1.3,0.0
779,18165,0.041345,0.1262,0.0649825,13.333333333333332,0.0,0.0,12.1,0.0661594355
780,18167,0.307905,0.5347999999999999,0.1026125,60.0,6.666666666666666,0.0,-3.5,0.0
781,18169,0.139035,0.1594,0.105245,60.0,0.0,0.0,-4.0,0.0
782,18171,0.33486000000000005,0.0466,0.0916025,40.0,20.0,0.0,-3.15,0.0
783,18173,0.13916,0.3102,0.0977625,33.333333333333336,20.0,0.0,-2.4,0.953361566
784,18175,0.12139499999999999,0.10999999999999999,0.12915000000000001,46.66666666666667,33.333333333333336,0.0,0.75,0.0
785,18177,0.16740499999999997,0.34299999999999997,0.101085,20.0,0.0,0.0,-2.05,2.2150596845
786,18179,0.03596,0.1502,0.0925625,46.66666666666667,0.0,0.0,-8.15,0.0
787,18181,0.018925,0.09759999999999999,0.12717,40.0,0.0,0.0,-0.75,0.0
788,18183,0.0697,0.1984,0.08447750000000001,46.66666666666667,20.0,9.0,-0.1,0.0
789,19001,0.062735,0.027000000000000003,0.1425675,46.66666666666667,6.666666666666666,0.0,-2.5,0.0
790,19003,0.028555,0.019,0.1063775,53.33333333333333,20.0,0.0,2.95,0.0
791,19005,0.12822999999999998,0.04479999999999999,0.16469250000000002,40.0,6.666666666666666,0.0,0.8499999999999999,0.0
792,19007,0.6648,0.0518,0.12906,20.0,6.666666666666666,0.0,-0.8,0.0
793,19009,0.131905,0.027600000000000003,0.11085250000000002,13.333333333333332,6.666666666666666,0.0,3.3,0.0
794,19011,0.123705,0.0728,0.1796225,40.0,6.666666666666666,0.0,-4.15,0.0
795,19013,0.10550500000000002,0.4634,0.14317,46.66666666666667,20.0,0.0,-2.35,0.0
796,19015,0.101845,0.092,0.14340999999999998,40.0,6.666666666666666,0.0,-2.2,0.0
797,19017,0.07411,0.1114,0.10985,13.333333333333332,6.666666666666666,0.0,0.1,0.0
798,19019,0.04907,0.0734,0.14328000000000002,40.0,20.0,9.5,-0.5,0.3554310515
799,19021,0.10214000000000001,0.0704,0.1450575,40.0,6.666666666666666,0.0,-1.4,0.0
800,19023,0.066635,0.0512,0.14543999999999999,46.66666666666667,20.0,0.0,-1.2,0.0
801,19025,0.09183999999999999,0.033999999999999996,0.1430275,53.33333333333333,20.0,2.5,1.4,0.0
802,19027,0.21567,0.0732,0.1425675,40.0,20.0,0.0,0.8499999999999999,0.0
803,19029,0.057885000000000006,0.0494,0.14123750000000002,40.0,0.0,0.0,1.75,0.0
804,19031,0.0607,0.0638,0.145475,40.0,0.0,9.5,2.05,0.0
805,19033,0.046334999999999994,0.1554,0.14378,46.66666666666667,0.0,0.0,4.95,0.0
806,19035,0.081935,0.0418,0.14426750000000002,20.0,26.666666666666664,4.5,3.25,2.3365594984999998
807,19037,0.08855500000000001,0.0494,0.126415,13.333333333333332,0.0,0.0,1.4,0.0
808,19039,0.23793499999999998,0.043,0.10794,53.33333333333333,6.666666666666666,0.0,3.45,0.0
809,19041,0.08565500000000001,0.0588,0.1431475,46.66666666666667,6.666666666666666,0.0,-2.3,0.0
810,19043,0.40432,0.0466,0.198165,33.333333333333336,20.0,7.0,-2.8,0.12484169749999999
811,19045,0.04417,0.1414,0.177545,13.333333333333332,0.0,0.0,1.4,1.5003506994999998
812,19047,0.040525,0.047799999999999995,0.17876,53.33333333333333,20.0,15.5,-2.3,0.0
813,19049,0.08663000000000001,0.2248,0.14792500000000003,40.0,0.0,0.0,4.15,0.0
814,19051,0.19938,0.0348,0.1262125,53.33333333333333,6.666666666666666,0.0,-1.65,0.0
815,19053,0.085,0.0318,0.13337,13.333333333333332,0.0,0.0,6.2,0.0
816,19055,0.48285500000000003,0.061399999999999996,0.14473750000000002,46.66666666666667,0.0,0.0,-5.15,0.6766018215
817,19057,0.048305,0.19380000000000003,0.10743749999999999,40.0,20.0,0.0,4.1,0.0
818,19059,0.100695,0.08759999999999998,0.10099,26.666666666666664,20.0,0.0,-2.9,1.017153188
819,19061,0.07952000000000001,0.308,0.1541575,13.333333333333332,26.666666666666664,0.0,-0.2,0.0
820,19063,0.05163,0.052,0.10063,46.66666666666667,20.0,0.0,1.15,0.0
821,19065,0.034925,0.0572,0.1828325,40.0,6.666666666666666,0.0,-1.4,0.0
822,19067,0.04523,0.06520000000000001,0.125345,46.66666666666667,20.0,0.0,-1.15,0.0
823,19069,0.061770000000000005,0.0368,0.14562999999999998,40.0,0.0,0.0,-4.7,0.0
824,19071,0.05332,0.029199999999999997,0.12916,26.666666666666664,20.0,0.0,-1.45,1.4260596314999998
825,19073,0.07600499999999999,0.032799999999999996,0.1428025,46.66666666666667,6.666666666666666,1.5,1.4,0.0
826,19075,0.054855,0.0496,0.1254725,46.66666666666667,6.666666666666666,0.0,-0.8499999999999999,0.0
827,19077,0.08619500000000001,0.037000000000000005,0.14826750000000002,40.0,0.0,0.0,0.75,0.0
828,19079,0.07098,0.0544,0.1443775,46.66666666666667,6.666666666666666,0.0,-6.9,0.0
829,19081,0.099325,0.0398,0.14326,20.0,20.0,0.0,-0.6,0.0
830,19083,0.046604999999999994,0.0616,0.1424975,60.0,6.666666666666666,0.0,-7.05,0.0
831,19085,0.04793,0.0428,0.17541,13.333333333333332,0.0,0.0,2.95,1.7433376395
832,19087,0.034825,0.0928,0.10914,13.333333333333332,0.0,0.0,-1.0,1.109840986
833,19089,0.08115499999999999,0.040400000000000005,0.1184025,46.66666666666667,0.0,17.0,4.6,0.0
834,19091,0.09704499999999999,0.045200000000000004,0.1089175,60.0,6.666666666666666,0.0,-6.5,0.0
835,19093,0.18394500000000003,0.032799999999999996,0.1080125,60.0,6.666666666666666,0.0,-3.3999999999999995,0.0
836,19095,0.089725,0.0558,0.14687250000000002,13.333333333333332,0.0,0.0,-0.05,1.2063185735
837,19097,0.722125,0.0624,0.1624025,40.0,0.0,1.0,1.05,0.0
838,19099,0.10234,0.1008,0.18324000000000001,46.66666666666667,20.0,12.5,-2.25,0.0
839,19101,0.051114999999999994,0.0774,0.10922,20.0,26.666666666666664,0.0,2.4,2.9909074894999996
840,19103,0.07583000000000001,0.42619999999999997,0.1557875,40.0,6.666666666666666,0.0,-5.4,0.0
841,19105,0.17392500000000002,0.0718,0.14425,60.0,6.666666666666666,0.0,4.4,0.0
842,19107,1.1000400000000001,0.0362,0.14498,40.0,20.0,0.0,-5.549999999999999,0.043763778
843,19109,0.05619,0.032,0.24358000000000002,60.0,20.0,4.0,-10.3,0.0
844,19111,0.043,0.1386,0.1347175,33.333333333333336,20.0,0.0,0.44999999999999996,0.019250937
845,19113,0.058725,0.5892000000000001,0.181125,13.333333333333332,0.0,6.5,8.05,0.00026029250000000003
846,19115,0.0786,0.0566,0.10438,20.0,0.0,0.0,-4.05,0.0
847,19117,0.111505,0.04139999999999999,0.1086,60.0,20.0,0.0,-7.0,0.0
848,19119,0.16563499999999998,0.0394,0.146945,33.333333333333336,0.0,0.0,-5.15,1.906837307
849,19121,0.20238,0.0558,0.14054,46.66666666666667,0.0,0.0,-3.25,0.0
850,19123,0.074665,0.0784,0.14334999999999998,46.66666666666667,0.0,0.0,-2.35,0.0
851,19125,0.053315,0.1202,0.1426275,20.0,0.0,9.5,-0.3,1.678789507
852,19127,0.044324999999999996,0.14200000000000002,0.1433,60.0,6.666666666666666,0.0,-1.9500000000000002,0.0
853,19129,0.039560000000000005,0.0688,0.11016,46.66666666666667,6.666666666666666,0.0,-2.2,0.0
854,19131,0.051195,0.046,0.11739,46.66666666666667,20.0,0.0,-1.5,0.0
855,19133,0.214615,0.0266,0.17473249999999999,40.0,6.666666666666666,0.0,0.7,0.0
856,19135,0.06972,0.0368,0.108575,40.0,20.0,0.0,-4.1,0.0
857,19137,0.030745,0.050600000000000006,0.1062575,60.0,13.333333333333332,0.0,-11.95,0.0
858,19139,0.076965,0.19540000000000002,0.11228250000000001,46.66666666666667,13.333333333333332,16.5,-6.25,0.0
859,19141,0.04555,0.0502,0.1433025,40.0,0.0,8.0,-2.05,0.0
860,19143,0.125135,0.0324,0.09984749999999999,40.0,0.0,0.0,-0.2,0.0
861,19145,0.03486,0.0596,0.1338675,13.333333333333332,0.0,0.0,-1.35,0.0
862,19147,2.336175,0.0334,0.14235749999999997,60.0,13.333333333333332,0.0,-8.3,0.0
863,19149,0.466435,0.057999999999999996,0.21593250000000003,53.33333333333333,13.333333333333332,11.0,0.0,0.0
864,19151,0.09214,0.0254,0.144665,40.0,20.0,0.0,-1.25,0.0
865,19153,0.02493,1.5010000000000001,0.1478825,60.0,6.666666666666666,0.0,-6.0,0.0
866,19155,0.04968,0.196,0.2397825,60.0,6.666666666666666,21.0,0.5,0.0
867,19157,0.857465,0.06459999999999999,0.14651750000000002,40.0,0.0,0.0,-1.25,0.0
868,19159,0.058859999999999996,0.0192,0.1347175,46.66666666666667,0.0,0.0,-9.35,0.0
869,19161,0.17346,0.036,0.1445825,40.0,0.0,2.5,-0.3,0.0
870,19163,0.47944,0.7213999999999999,0.11705249999999999,60.0,6.666666666666666,0.0,-4.0,0.0
871,19165,0.08618,0.0412,0.1478375,26.666666666666664,20.0,1.0,-1.5,0.0
872,19167,0.03107,0.08779999999999999,0.1922475,26.666666666666664,0.0,0.5,-1.35,0.0
873,19169,0.062485,0.31260000000000004,0.1434125,60.0,6.666666666666666,0.0,0.0,0.0
874,19171,0.03654,0.0492,0.18052,46.66666666666667,0.0,0.0,-3.55,0.0
875,19173,0.17660499999999998,0.0238,0.133665,20.0,0.0,11.5,1.3,0.125597287
876,19175,0.24315,0.0592,0.10645,20.0,26.666666666666664,0.0,1.35,2.5966732155
877,19177,0.110475,0.0312,0.12262999999999999,60.0,6.666666666666666,0.0,-8.2,0.0
878,19179,0.032025,0.165,0.10900499999999999,53.33333333333333,6.666666666666666,14.5,-2.6,0.0
879,19181,0.184725,0.16219999999999998,0.1433375,33.333333333333336,13.333333333333332,0.0,-2.7,0.0
880,19183,0.052725,0.07640000000000001,0.14273,46.66666666666667,0.0,0.0,-8.3,0.0
881,19185,0.102875,0.024399999999999998,0.1317875,33.333333333333336,20.0,0.0,-8.9,0.1490586975
882,19187,0.511985,0.10620000000000002,0.17960749999999998,33.333333333333336,20.0,0.0,-11.6,0.297719753
883,19189,0.03751,0.054200000000000005,0.10042999999999999,40.0,0.0,0.0,-1.2,0.0
884,19191,0.06432,0.061000000000000006,0.172535,26.666666666666664,26.666666666666664,0.0,-25.85,0.0
885,19193,0.06376,0.2342,0.21944249999999998,60.0,6.666666666666666,0.0,-2.8500000000000005,0.0
886,19195,0.0392,0.038,0.100485,60.0,13.333333333333332,0.0,1.7999999999999998,0.0
887,19197,0.08233000000000001,0.0456,0.14556,46.66666666666667,13.333333333333332,0.0,-17.25,0.0
888,20001,0.024524999999999998,0.0534,0.12633250000000001,60.0,6.666666666666666,0.0,0.1,0.0
889,20003,0.135335,0.028,0.1459325,60.0,6.666666666666666,0.0,-3.25,0.0
890,20005,0.07378499999999999,0.07859999999999999,0.108455,40.0,13.333333333333332,0.0,-2.3,0.0
891,20007,0.04868,0.0086,0.28404250000000003,60.0,6.666666666666666,0.0,-5.75,0.0
892,20009,0.3313,0.061799999999999994,0.2251575,53.33333333333333,13.333333333333332,0.0,-3.5,0.0
893,20011,0.013325,0.047799999999999995,0.1597725,13.333333333333332,0.0,0.0,-3.25,0.306879247
894,20013,0.017125,0.035,0.1430275,60.0,6.666666666666666,0.0,-7.85,0.0
895,20015,0.10250499999999999,0.0922,0.3616325,60.0,6.666666666666666,0.0,-8.45,0.0
896,20017,0.013385000000000001,0.007200000000000001,0.19443249999999998,20.0,0.0,0.0,-2.8,0.0
897,20019,0.010445000000000001,0.0114,0.1611925,20.0,6.666666666666666,0.0,-1.6999999999999997,0.0
898,20021,0.041015,0.0736,0.147755,60.0,6.666666666666666,0.0,-1.75,0.0
899,20023,0.045954999999999996,0.0054,0.255235,6.666666666666666,0.0,0.0,2.6,0.9685345925
900,20025,0.04164,0.0046,0.24429499999999998,60.0,6.666666666666666,0.0,-4.05,0.0
901,20027,0.008705,0.0264,0.16390000000000002,13.333333333333332,13.333333333333332,0.0,1.9,0.0
902,20029,0.17865999999999999,0.0266,0.1794975,60.0,6.666666666666666,0.5,0.4,0.0
903,20031,0.195495,0.027399999999999997,0.16352250000000002,46.66666666666667,0.0,21.5,-6.0,0.0
904,20033,0.014454999999999999,0.0048,0.19742250000000003,60.0,6.666666666666666,0.0,5.15,0.0
905,20035,0.09580999999999999,0.06459999999999999,0.2831075,6.666666666666666,26.666666666666664,0.0,-0.2,0.0
906,20037,0.03895,0.13280000000000003,0.1487525,60.0,6.666666666666666,0.0,-4.45,0.0
907,20039,0.5890299999999999,0.0066,0.2235375,6.666666666666666,6.666666666666666,0.0,4.35,0.0
908,20041,0.01473,0.0466,0.21298750000000002,60.0,6.666666666666666,1.0,-2.45,0.0
909,20043,0.012905,0.040400000000000005,0.09956999999999999,26.666666666666664,26.666666666666664,1.5,-1.05,0.0
910,20045,0.14438499999999999,0.48619999999999997,0.11866,46.66666666666667,20.0,0.0,-1.6999999999999997,0.0
911,20047,0.031655,0.0098,0.1554925,40.0,6.666666666666666,0.0,0.05,0.0
912,20049,0.18548499999999998,0.009,0.16261750000000003,40.0,0.0,0.0,1.3,0.0
913,20051,0.17329,0.0632,0.22509250000000003,60.0,6.666666666666666,0.0,-16.4,0.0
914,20053,0.127995,0.0182,0.18082249999999997,6.666666666666666,0.0,0.0,3.3,0.0
915,20055,0.17898,0.0564,0.3256675,46.66666666666667,0.0,0.0,-2.2,0.0
916,20057,0.013159999999999998,0.0616,0.27476999999999996,33.333333333333336,20.0,0.0,-4.15,0.0
917,20059,0.012805,0.091,0.144285,53.33333333333333,6.666666666666666,0.0,6.35,0.0
918,20061,0.038579999999999996,0.1786,0.1011225,60.0,6.666666666666666,0.0,-13.5,0.0
919,20063,0.030019999999999998,0.005,0.26793999999999996,40.0,20.0,0.0,0.55,0.0
920,20065,0.00605,0.0058,0.22468749999999998,46.66666666666667,0.0,2.0,-3.45,0.0
921,20067,0.031135,0.0272,0.143785,60.0,13.333333333333332,0.0,-6.1,0.0
922,20069,0.013105,0.013800000000000002,0.217325,46.66666666666667,0.0,0.0,-0.1,0.0
923,20071,0.028730000000000002,0.0032,0.19461250000000002,20.0,6.666666666666666,0.0,4.3,0.0
924,20073,0.17341499999999999,0.011800000000000001,0.2881575,60.0,6.666666666666666,0.0,-10.4,0.0
925,20075,0.020405000000000003,0.0054,0.2494075,60.0,6.666666666666666,0.0,-2.6,0.0
926,20077,0.009375,0.015,0.200695,46.66666666666667,26.666666666666664,9.5,-7.35,0.0
927,20079,0.06661,0.1286,0.13518,46.66666666666667,0.0,0.0,-7.55,0.0
928,20081,0.09428,0.0148,0.1444675,20.0,0.0,0.0,2.15,0.0
929,20083,0.014815,0.0044,0.21507749999999998,46.66666666666667,13.333333333333332,0.0,-8.45,0.0
930,20085,2.893985,0.041,0.164505,60.0,6.666666666666666,0.0,2.4,0.0
931,20087,0.019655,0.0718,0.13917,26.666666666666664,0.0,0.0,-2.35,0.1447591975
932,20089,0.037880000000000004,0.0068,0.22859000000000002,60.0,6.666666666666666,0.0,0.8499999999999999,0.0
933,20091,0.012620000000000001,2.2992,0.119975,46.66666666666667,0.0,0.0,-3.8,0.0
934,20093,0.102765,0.0092,0.21774500000000002,20.0,26.666666666666664,0.0,-5.700000000000001,0.0
935,20095,0.00851,0.0182,0.216665,60.0,0.0,0.0,-4.45,0.0
936,20097,0.396795,0.007,0.1807175,60.0,6.666666666666666,0.0,3.1,0.0
