FIPS,Score,TCI+,Jobs+,Trips/Week+,Routes,Transit Shed,Transit
37151,0.2,0.0,1371,11,0,0,0
37153,0.1,0.1,0,0,0,0,0
37155,0.0,0.0,0,0,0,0,0
37157,0.0,0.0,0,0,0,0,0
37159,0.8,0.5,4734,40,1,3,0
37161,0.0,0.0,0,0,0,0,0
37163,0.0,0.0,0,0,0,0,0
37165,0.0,0.0,0,0,0,0,0
37167,0.0,0.0,0,0,0,0,0
37169,0.1,0.0,6323,2,0,3,0
37171,0.1,0.0,3668,3,0,1,0
37173,0.0,0.0,0,0,0,0,0
37175,0.0,0.0,0,0,0,0,0
37177,0.0,0.0,0,0,0,0,0
37179,0.1,0.0,32,4,0,0,0
37181,0.0,0.0,0,0,0,0,0
37183,2.8,1.8,74970,742,5,18,1
37185,0.0,0.0,0,0,0,0,0
37187,0.0,0.0,0,0,0,0,0
37189,0.0,0.0,0,0,0,0,2
37191,0.8,0.4,4611,57,1,3,0
37193,0.0,0.0,0,0,0,0,0
37195,0.2,0.0,0,0,0,0,0
37197,0.0,0.0,0,0,0,0,0
37199,0.0,0.0,0,0,0,0,0
38001,0.0,0.0,0,0,0,0,0
38003,0.0,0.0,0,0,0,0,1
38005,0.0,0.0,0,0,0,0,0
38007,0.0,0.0,0,0,0,0,2
38009,0.0,0.0,0,0,0,0,0
38011,0.0,0.0,0,0,0,0,0
38013,0.0,0.0,0,0,0,0,0
38015,2.6,1.4,33499,198,4,11,0
38017,3.2,1.9,42957,409,3,10,0
38019,0.0,0.0,0,0,0,0,0
38021,0.0,0.0,0,0,0,0,0
38023,0.0,0.0,0,0,0,0,0
38025,0.0,0.0,0,0,0,0,0
38027,0.0,0.0,0,0,0,0,0
38029,0.0,0.0,0,0,0,0,0
38031,0.0,0.0,0,0,0,0,0
38033,0.0,0.0,0,0,0,0,0
38035,3.3,2.1,20634,336,5,8,0
38037,0.0,0.0,0,0,0,0,0
38039,0.0,0.0,0,0,0,0,0
38041,0.0,0.0,0,0,0,0,0
38043,0.0,0.0,0,0,0,0,0
38045,0.0,0.0,0,0,0,0,0
38047,0.0,0.0,0,0,0,0,0
38049,0.0,0.0,0,0,0,0,0
38051,0.0,0.0,0,0,0,0,0
38053,0.0,0.0,0,0,0,0,0
38055,0.0,0.0,0,0,0,0,0
38057,0.0,0.0,0,0,0,0,0
38059,1.5,0.7,17488,58,2,8,0
38061,0.3,0.2,0,0,0,0,0
38063,0.0,0.0,0,0,0,0,0
38065,0.0,0.0,0,0,0,0,0
38067,0.0,0.0,0,0,0,0,0
38069,0.8,0.6,0,0,0,0,0
38071,0.7,0.5,0,0,0,0,0
38073,0.0,0.0,0,0,0,0,0
38075,0.0,0.0,0,0,0,0,0
38077,0.0,0.0,0,0,0,0,0
38079,0.0,0.0,0,0,0,0,0
38081,0.0,0.0,0,0,0,0,0
38083,0.0,0.0,0,0,0,0,0
38085,0.0,0.0,0,0,0,0,0
38087,0.0,0.0,0,0,0,0,1
38089,0.0,0.0,0,0,0,0,0
38091,0.0,0.0,0,0,0,0,0
38093,0.0,0.0,0,0,0,0,0
38095,0.0,0.0,0,0,0,0,0
38097,0.0,0.0,0,0,0,0,0
38099,0.0,0.0,0,0,0,0,0
38101,0.3,0.2,0,0,0,0,0
38103,0.0,0.0,0,0,0,0,0
38105,0.3,0.2,0,0,0,0,0
39001,0.0,0.0,0,0,0,0,0
39003,1.3,0.7,10061,61,2,5,0
39005,0.0,0.0,0,0,0,0,0
39007,0.0,0.0,0,0,0,0,0
39009,1.7,1.0,5966,273,2,3,0
39011,0.0,0.0,0,0,0,0,0
39013,0.7,0.3,4862,45,1,3,0
39015,0.0,0.0,0,0,0,0,0
39017,1.2,0.4,7885,102,2,4,0
39019,0.0,0.0,0,0,0,0,0
39021,0.0,0.0,0,0,0,0,0
39023,0.9,0.5,3658,55,1,2,0
39025,0.1,0.1,343,3,0,0,0
39027,0.0,0.0,0,0,0,0,0
39029,0.0,0.0,130,6,0,0,0
39031,0.0,0.0,0,0,0,0,0
39033,0.0,0.0,0,0,0,0,0
39035,7.0,5.1,110142,4229,4,28,5
39037,0.0,0.0,0,0,0,0,0
39039,0.0,0.0,0,0,0,0,0
39041,0.8,0.4,8580,80,1,2,0
39043,0.3,0.2,0,3,0,0,0
39045,0.0,0.0,0,0,0,0,0
39047,0.0,0.0,0,0,0,0,0
39049,4.4,3.1,107604,1055,3,21,2
39051,0.0,0.0,0,0,0,0,0
39053,0.0,0.0,0,0,0,0,0
39055,0.0,0.0,0,0,0,0,0
39057,0.4,0.2,6436,44,0,2,0
39059,0.6,0.3,3550,30,1,2,0
39061,4.5,3.5,130033,1019,5,35,3
39063,0.0,0.0,0,0,0,0,0
39065,0.0,0.0,0,0,0,0,0
39067,0.0,0.0,0,0,0,0,0
39069,0.0,0.0,0,0,0,0,0
39071,0.0,0.0,0,0,0,0,0
39073,0.0,0.0,0,0,0,0,0
39075,0.0,0.0,0,0,0,0,0
39077,0.0,0.0,0,0,0,0,0
39079,0.0,0.0,0,0,0,0,0
39081,0.2,0.1,503,6,0,0,0
39083,0.0,0.0,0,0,0,0,0
39085,2.2,1.1,36422,262,2,11,0
39087,0.6,0.2,9120,20,1,3,0
39089,0.1,0.1,747,24,0,0,0
39091,0.0,0.0,0,0,0,0,0
39093,0.6,0.3,2620,30,1,1,0
39095,3.0,1.6,55292,346,3,25,1
39097,0.0,0.0,0,0,0,0,0
39099,2.2,1.2,28270,155,2,18,1
39101,0.0,0.0,0,0,0,0,0
39103,0.3,0.1,1348,15,0,1,0
39105,0.0,0.0,0,0,0,0,0
39107,0.0,0.0,0,0,0,0,0
39109,0.0,0.0,0,0,0,0,0
39111,0.0,0.0,0,0,0,0,1
39113,4.4,2.9,70677,760,4,28,2
39115,0.0,0.0,0,0,0,0,0
39117,0.0,0.0,0,0,0,0,1
39119,1.0,0.5,4471,73,1,2,0
39121,0.0,0.0,0,0,0,0,0
39123,0.0,0.0,0,0,0,0,1
39125,0.0,0.0,0,0,0,0,0
39127,0.0,0.0,0,0,0,0,0
39129,0.0,0.0,0,0,0,0,0
39131,0.0,0.0,0,0,0,0,0
39133,1.5,0.8,15450,244,1,7,0
39135,0.0,0.0,0,0,0,0,0
39137,0.0,0.0,0,0,0,0,0
39139,1.1,0.5,8425,98,2,5,1
39141,0.0,0.0,0,0,0,0,0
39143,0.0,0.0,0,0,0,0,0
39145,0.0,0.0,0,0,0,0,0
39147,0.0,0.0,0,0,0,0,0
39149,0.0,0.0,0,0,0,0,0
39151,2.5,1.4,28921,339,2,11,1
39153,3.4,2.0,48697,541,3,18,1
39155,0.5,0.2,7000,22,0,3,0
39157,0.0,0.0,0,0,0,0,0
39159,0.0,0.0,0,0,0,0,0
39161,0.0,0.0,0,0,0,0,0
39163,0.0,0.0,0,0,0,0,0
39165,0.3,0.1,6395,14,0,2,0
39167,0.0,0.0,0,0,0,0,0
39169,0.0,0.0,0,0,0,0,0
39171,0.3,0.2,50,4,0,0,0
39173,0.3,0.1,10008,14,0,3,0
39175,0.0,0.0,0,0,0,0,0
40001,0.0,0.0,0,0,0,0,0
40003,0.0,0.0,0,0,0,0,0
40005,0.0,0.0,0,0,0,0,0
40007,0.0,0.0,0,0,0,0,0
40009,0.0,0.0,0,0,0,0,0
40011,0.0,0.0,0,0,0,0,0
40013,0.6,0.3,1763,67,1,0,0
40015,0.0,0.0,0,0,0,0,0
40017,0.0,0.0,0,0,0,0,0
40019,0.2,0.1,0,1,0,0,0
40021,0.0,0.0,0,0,0,0,0
40023,0.0,0.0,0,0,0,0,0
40025,0.0,0.0,0,0,0,0,0
40027,1.2,0.7,14655,113,1,4,0
40029,0.0,0.0,0,0,0,0,0
40031,0.0,0.0,0,0,0,0,0
40033,0.0,0.0,0,0,0,0,0
40035,0.0,0.0,0,0,0,0,0
40037,0.0,0.0,896,4,0,0,0
40039,0.0,0.0,0,0,0,0,0
40041,0.0,0.0,0,0,0,0,0
40043,0.0,0.0,0,0,0,0,0
40045,0.0,0.0,0,0,0,0,0
40047,0.0,0.0,0,0,0,0,0
40049,0.1,0.1,44,1,0,0,0
40051,0.0,0.0,0,0,0,0,0
40053,0.0,0.0,0,0,0,0,0
40055,0.0,0.0,0,0,0,0,0
40057,0.0,0.0,0,0,0,0,0
40059,0.0,0.0,0,0,0,0,0
40061,0.0,0.0,0,0,0,0,0
40063,0.0,0.0,0,0,0,0,1
40065,0.0,0.0,0,0,0,0,0
40067,0.0,0.0,0,0,0,0,0
40069,0.0,0.0,0,0,0,0,0
40071,0.0,0.0,0,0,0,0,0
40073,0.0,0.0,0,0,0,0,0
40075,0.0,0.0,0,0,0,0,0
40077,0.0,0.0,0,0,0,0,0
40079,0.0,0.0,0,0,0,0,0
40081,0.0,0.0,0,0,0,0,0
40083,0.0,0.0,0,0,0,0,0
40085,0.0,0.0,0,0,0,0,0
40087,0.1,0.1,352,1,0,0,0
40089,0.0,0.0,0,0,0,0,0
40091,0.0,0.0,0,0,0,0,0
40093,0.0,0.0,0,0,0,0,0
40095,0.0,0.0,0,0,0,0,0
40097,0.0,0.0,0,0,0,0,0
40099,0.0,0.0,0,0,0,0,0
40101,0.0,0.0,0,0,0,0,0
40103,0.0,0.0,0,0,0,0,0
40105,0.0,0.0,0,0,0,0,0
40107,0.0,0.0,0,0,0,0,0
40109,2.4,1.4,77366,257,2,19,0
40111,0.0,0.0,0,0,0,0,0
40113,0.4,0.2,7873,49,0,2,0
40115,0.0,0.0,0,0,0,0,0
40117,0.0,0.0,0,0,0,0,0
40119,0.0,0.0,0,0,0,0,1
40121,0.0,0.0,0,0,0,0,0
40123,0.0,0.0,0,0,0,0,0
40125,0.0,0.0,0,0,0,0,0
40127,0.0,0.0,0,0,0,0,0
40129,0.0,0.0,0,0,0,0,0
40131,0.0,0.0,0,0,0,0,0
40133,0.0,0.0,0,0,0,0,0
40135,0.0,0.0,0,0,0,0,0
40137,0.0,0.0,0,0,0,0,0
40139,0.0,0.0,0,0,0,0,0
40141,0.0,0.0,0,0,0,0,0
40143,2.6,1.4,48609,279,2,13,0
40145,0.0,0.0,0,0,0,0,0
40147,0.0,0.0,0,0,0,0,0
40149,0.0,0.0,0,0,0,0,0
40151,0.0,0.0,0,0,0,0,0
40153,0.0,0.0,0,0,0,0,0
41001,0.8,0.3,1640,55,1,1,0
41003,3.0,1.8,22702,354,6,11,2
41005,4.9,3.4,61128,2131,4,21,3
41007,1.6,0.7,3881,180,2,4,0
41009,1.2,0.4,7786,134,2,2,0
41011,1.1,0.4,3637,46,2,2,1
41013,0.5,0.1,1157,29,1,0,0
41015,0.5,0.1,306,26,1,0,0
41017,2.0,1.0,20747,360,3,6,0
41019,1.2,0.5,6977,96,2,5,0
41021,0.0,0.0,0,0,0,0,0
41023,0.4,0.0,239,33,0,0,0
41025,0.4,0.0,480,18,0,1,0
41027,1.4,0.2,2542,107,2,1,0
41029,2.6,1.3,12965,374,2,5,0
41031,0.6,0.1,1544,37,1,2,0
41033,1.4,0.7,6761,108,2,3,0
41035,2.4,1.3,6288,242,2,5,0
41037,0.0,0.0,0,0,0,0,0
41039,4.2,2.8,53123,1199,6,18,3
41041,1.5,0.7,4653,127,2,5,1
41043,1.4,0.6,10389,93,2,4,0
41045,0.9,0.4,3077,39,1,2,0
41047,4.6,3.4,43138,1386,5,12,1
41049,0.1,0.1,112,2,0,0,0
41051,8.6,12.3,221700,7298,9,44,12
41053,2.5,1.0,27077,547,3,6,0
41055,0.0,0.0,0,0,0,0,0
41057,1.3,0.5,2305,117,2,2,0
41059,1.0,0.3,4009,46,2,3,0
41061,1.3,0.7,3171,74,1,2,0
41063,0.5,0.0,971,61,2,1,0
41065,0.3,0.1,481,17,0,0,0
41067,6.5,5.3,110983,2578,4,25,6
41069,0.1,0.0,6,5,0,0,0
41071,1.7,0.8,8886,138,3,4,0
42001,0.5,0.3,2090,30,1,1,0
42003,5.2,5.2,161554,1717,7,36,9
42005,0.1,0.0,315,4,0,1,0
42007,1.8,0.9,101479,150,1,22,2
42009,0.0,0.0,0,0,0,0,0
42011,2.4,1.6,29718,442,3,8,1
42013,0.2,0.1,158,1,0,0,0
42015,0.4,0.1,1543,14,1,1,0
42017,2.6,1.9,35683,245,1,12,3
42019,0.5,0.3,3269,38,1,2,0
42021,2.0,1.2,14072,247,3,13,1
42023,0.0,0.0,0,0,0,0,0
42025,0.1,0.1,915,13,0,1,0
42027,3.5,3.3,17507,1022,6,13,5
42029,2.3,1.5,34987,211,2,9,3
42031,0.0,0.0,0,0,0,0,0
42033,0.4,0.2,1530,31,1,1,0
42035,0.0,0.0,0,0,0,0,0
42037,0.0,0.0,0,0,0,0,0
42039,0.9,0.5,3574,75,1,2,0
42041,1.2,0.8,31995,56,1,6,0
42043,2.4,2.5,48334,204,4,12,2
42045,6.7,8.5,177848,1447,5,37,10
42047,0.0,0.0,0,0,0,0,0
42049,2.9,1.8,37862,291,4,16,1
42051,1.2,0.5,10119,78,2,7,0
42053,0.0,0.0,0,0,0,0,0
42055,0.0,0.0,28,1,0,0,0
42057,0.0,0.0,0,0,0,0,0
42059,0.0,0.0,373,3,0,0,0
42061,0.2,0.1,41,2,0,0,0
42063,1.6,0.9,8230,372,2,5,0
42065,0.1,0.0,467,2,0,0,0
42067,0.0,0.0,0,0,0,0,0
42069,3.1,1.9,36048,376,4,18,0
42071,2.4,1.4,71791,233,2,30,1
42073,0.3,0.1,688,9,0,0,0
42075,1.5,0.7,28121,138,2,8,0
42077,3.6,2.1,46419,544,4,15,2
42079,2.4,1.4,42524,207,4,24,1
42081,1.5,0.7,10817,134,2,4,1
42083,0.0,0.0,0,0,0,0,1
42085,0.8,0.4,4353,46,1,3,0
42087,0.2,0.1,0,1,0,0,0
42089,1.1,0.6,4578,99,1,4,4
42091,4.5,4.0,95700,680,3,21,5
42093,0.0,0.0,0,0,0,0,0
42095,3.0,1.8,29696,405,3,13,2
42097,0.0,0.0,0,0,0,0,0
42099,0.0,0.0,0,0,0,0,0
42101,9.0,20.2,378628,5879,12,52,26
42103,0.3,0.1,949,25,0,1,3
42105,0.0,0.0,0,0,0,0,0
42107,1.3,0.7,6862,88,1,5,0
42109,0.0,0.0,0,0,0,0,0
42111,0.2,0.1,1595,6,0,1,0
42113,0.4,0.1,664,19,0,1,0
42115,0.0,0.0,0,0,0,0,0
42117,0.6,0.3,1953,43,1,1,0
42119,0.0,0.0,0,0,0,0,0
42121,0.9,0.4,3044,41,1,2,0
42123,1.2,0.5,3822,88,1,3,0
42125,0.8,0.4,59196,72,1,14,1
42127,0.2,0.0,272,12,0,0,1
42129,1.6,0.7,99375,97,2,26,1
42131,0.0,0.0,0,0,0,0,0
42133,1.5,0.9,14225,137,2,4,0
44001,3.0,1.7,40367,422,2,14,1
44003,3.1,1.9,40375,298,2,13,1
44005,3.3,2.4,16495,435,2,13,2
44007,5.0,3.9,87714,1078,5,21,3
44009,1.9,1.1,10587,194,2,8,1
45001,0.0,0.0,0,0,0,0,0
45003,0.0,0.0,830,1,0,0,0
45005,0.0,0.0,0,0,0,0,2
45007,0.6,0.3,4110,32,1,2,0
45009,0.2,0.1,0,3,0,0,1
45011,0.0,0.0,0,0,0,0,0
45013,0.0,0.0,0,0,0,0,0
45015,0.2,0.1,4556,28,0,1,0
45017,0.0,0.0,0,0,0,0,0
45019,2.5,1.4,46483,400,3,10,1
45021,0.0,0.0,0,0,0,0,0
45023,0.0,0.0,0,0,0,0,0
45025,0.0,0.0,0,0,0,0,0
45027,0.0,0.0,0,0,0,0,0
45029,0.0,0.0,0,0,0,0,0
45031,0.3,0.1,742,14,0,1,0
45033,0.2,0.1,0,1,0,0,0
45035,0.4,0.1,6344,39,0,2,0
45037,0.0,0.0,0,0,0,0,1
45039,0.0,0.0,0,0,0,0,0
45041,1.0,0.5,6617,49,1,3,0
45043,0.4,0.1,1793,18,0,1,0
45045,1.2,0.6,22997,77,1,6,0
45047,0.0,0.0,0,0,0,0,0
45049,0.0,0.0,0,2,0,0,1
45051,0.6,0.2,5372,40,1,2,0
45053,0.0,0.0,0,0,0,0,0
45055,0.1,0.0,0,0,0,0,0
45057,0.0,0.0,0,0,0,0,0
45059,0.0,0.0,0,0,0,0,0
45061,0.0,0.0,0,0,0,0,0
45063,0.5,0.1,10124,46,1,2,0
45065,0.0,0.0,0,0,0,0,0
45067,0.2,0.1,509,3,0,0,1
45069,0.0,0.0,0,0,0,0,0
45071,0.0,0.0,0,0,0,0,0
45073,0.5,0.3,1245,62,1,1,0
45075,0.0,0.0,0,0,0,0,0
45077,0.7,0.3,1032,92,0,1,1
45079,3.1,1.0,48623,700,5,12,1
45081,0.0,0.0,0,0,0,0,1
45083,0.7,0.4,6170,61,1,3,0
45085,0.9,0.4,10629,39,2,7,0
45087,0.0,0.0,0,0,0,0,0
45089,0.2,0.1,0,3,0,0,1
45091,0.1,0.0,3266,8,0,0,0
46003,0.0,0.0,0,0,0,0,0
46005,0.0,0.0,0,0,0,0,1
46007,0.0,0.0,0,0,0,0,1
46009,0.0,0.0,0,0,0,0,0
46011,0.0,0.0,0,0,0,0,0
46013,0.0,0.0,0,0,0,0,0
46015,0.0,0.0,0,0,0,0,1
46017,0.0,0.0,0,0,0,0,0
46019,0.0,0.0,0,0,0,0,0
46021,0.0,0.0,0,0,0,0,0
46023,0.0,0.0,0,0,0,0,0
46025,0.0,0.0,0,0,0,0,0
46027,0.0,0.0,0,0,0,0,0
46029,0.0,0.0,0,0,0,0,0
46031,0.0,0.0,0,0,0,0,0
46033,0.0,0.0,0,0,0,0,0
46035,0.0,0.0,0,0,0,0,1
46037,0.0,0.0,0,0,0,0,0
46039,0.0,0.0,0,0,0,0,0
46041,0.0,0.0,0,0,0,0,0
46043,0.0,0.0,0,0,0,0,0
46045,0.0,0.0,0,0,0,0,0
46047,0.0,0.0,0,0,0,0,0
46049,0.0,0.0,0,0,0,0,0
46051,0.0,0.0,0,0,0,0,0
46053,0.0,0.0,0,0,0,0,0
46055,0.0,0.0,0,0,0,0,0
46057,0.0,0.0,0,0,0,0,0
46059,0.0,0.0,0,0,0,0,0
46061,0.0,0.0,0,0,0,0,0
46063,0.0,0.0,0,0,0,0,0
46065,0.0,0.0,0,0,0,0,0
46067,0.0,0.0,0,0,0,0,0
46069,0.0,0.0,0,0,0,0,1
46071,0.0,0.0,0,0,0,0,2
46073,0.0,0.0,0,0,0,0,1
46075,0.0,0.0,0,0,0,0,0
46077,0.0,0.0,0,0,0,0,0
46079,0.0,0.0,0,0,0,0,0
46081,0.0,0.0,0,0,0,0,0
46083,0.2,0.1,2510,19,0,0,0
46085,0.0,0.0,0,0,0,0,0
46087,0.0,0.0,0,0,0,0,0
46089,0.0,0.0,0,0,0,0,0
46091,0.0,0.0,0,0,0,0,0
46093,0.0,0.0,0,0,0,0,0
46095,0.0,0.0,0,0,0,0,0
46097,0.0,0.0,0,0,0,0,0
46099,2.5,1.5,32367,247,3,7,0
46101,0.0,0.0,0,0,0,0,0
46103,1.6,0.8,20377,124,2,8,0
46105,0.0,0.0,0,0,0,0,1
46107,0.0,0.0,0,0,0,0,0
46109,0.0,0.0,0,0,0,0,0
46111,0.0,0.0,0,0,0,0,0
46115,0.0,0.0,0,0,0,0,0
46117,0.0,0.0,0,0,0,0,0
46119,0.0,0.0,0,0,0,0,2
46121,0.0,0.0,0,0,0,0,1
46123,0.0,0.0,0,0,0,0,1
46125,0.0,0.0,0,0,0,0,0
46127,0.5,0.1,6983,85,1,3,0
46129,0.0,0.0,0,0,0,0,1
46135,0.0,0.0,0,0,0,0,0
46137,0.0,0.0,0,0,0,0,0
47001,0.0,0.0,0,0,0,0,0
47003,0.0,0.0,0,0,0,0,0
47005,0.0,0.0,0,0,0,0,0
47007,0.0,0.0,0,0,0,0,0
47009,0.0,0.0,0,0,0,0,0
47011,0.0,0.0,0,0,0,0,0
47013,0.0,0.0,0,0,0,0,0
47015,0.0,0.0,0,0,0,0,0
47017,0.0,0.0,0,0,0,0,0
47019,0.1,0.0,655,8,0,1,0
47021,0.1,0.0,1,2,0,0,0
47023,0.0,0.0,0,0,0,0,0
47025,0.0,0.0,0,0,0,0,0
47027,0.0,0.0,0,0,0,0,0
47029,0.0,0.0,0,0,0,0,0
47031,0.0,0.0,0,0,0,0,0
47033,0.0,0.0,0,0,0,0,0
47035,0.0,0.0,0,0,0,0,0
47037,3.6,2.2,86746,683,4,15,2
47039,0.0,0.0,0,0,0,0,0
47041,0.0,0.0,0,0,0,0,0
47043,0.0,0.0,0,2,0,0,0
47045,0.1,0.0,0,2,0,0,0
47047,0.0,0.0,0,0,0,0,0
47049,0.0,0.0,0,0,0,0,0
47051,0.0,0.0,0,0,0,0,0
47053,0.0,0.0,0,0,0,0,0
47055,0.0,0.0,0,0,0,0,0
47057,0.0,0.0,0,0,0,0,0
47059,0.0,0.0,0,0,0,0,0
47061,0.0,0.0,0,0,0,0,0
47063,0.0,0.0,0,0,0,0,0
47065,1.7,0.9,21746,343,2,6,1
47067,0.0,0.0,0,0,0,0,1
47069,0.0,0.0,0,0,0,0,0
47071,0.0,0.0,0,0,0,0,0
47073,0.1,0.1,842,4,0,0,0
47075,0.0,0.0,0,0,0,0,0
47077,0.0,0.0,0,0,0,0,0
47079,0.0,0.0,0,0,0,0,0
47081,0.0,0.0,0,0,0,0,0
47083,0.0,0.0,0,0,0,0,0
47085,0.0,0.0,0,0,0,0,0
47087,0.0,0.0,0,0,0,0,0
47089,0.0,0.0,0,0,0,0,0
47091,0.0,0.0,0,0,0,0,0
47093,2.1,1.2,24027,474,2,7,0
47095,0.0,0.0,0,0,0,0,0
47097,0.0,0.0,0,0,0,0,0
47099,0.0,0.0,0,0,0,0,0
47101,0.0,0.0,0,0,0,0,0
47103,0.0,0.0,0,0,0,0,0
47105,0.0,0.0,0,0,0,0,0
47107,0.0,0.0,0,0,0,0,0
47109,0.0,0.0,0,0,0,0,0
47111,0.0,0.0,0,0,0,0,0
47113,1.8,1.0,12724,199,2,6,0
47115,0.0,0.0,0,0,0,0,0
47117,0.0,0.0,0,0,0,0,0
47119,0.0,0.0,0,2,0,0,0
47121,0.0,0.0,0,0,0,0,0
47123,0.0,0.0,0,0,0,0,0
47125,1.0,0.4,4401,129,2,2,0
47127,0.0,0.0,0,0,0,0,0
47129,0.0,0.0,0,0,0,0,0
47131,0.0,0.0,0,0,0,0,0
47133,0.0,0.0,0,0,0,0,0
47135,0.0,0.0,0,0,0,0,0
47137,0.0,0.0,0,0,0,0,0
47139,0.0,0.0,0,0,0,0,0
47141,0.0,0.0,0,0,0,0,0
47143,0.0,0.0,0,0,0,0,0
47145,0.0,0.0,0,0,0,0,0
47147,0.1,0.0,126,3,0,0,0
47149,1.0,0.5,12855,81,1,3,0
47151,0.0,0.0,0,0,0,0,0
47153,0.0,0.0,0,0,0,0,0
47155,0.3,0.1,618,61,0,0,0
47157,3.1,1.9,59040,455,3,21,1
47159,0.0,0.0,0,0,0,0,0
47161,0.0,0.0,0,0,0,0,0
47163,1.0,0.5,8973,56,1,5,0
47165,0.1,0.0,380,3,0,0,0
47167,0.0,0.0,0,0,0,0,0
47169,0.0,0.0,0,0,0,0,0
47171,0.0,0.0,0,0,0,0,0
47173,0.0,0.0,0,0,0,0,0
47175,0.0,0.0,0,0,0,0,0
47177,0.0,0.0,0,0,0,0,0
47179,1.7,1.0,10001,245,2,5,0
47181,0.0,0.0,0,0,0,0,0
47183,0.0,0.0,0,0,0,0,0
47185,0.0,0.0,0,0,0,0,0
47187,0.5,0.2,4340,29,1,1,0
47189,0.4,0.2,783,9,0,0,0
48001,0.0,0.0,0,0,0,0,0
48003,0.0,0.0,0,0,0,0,0
48005,0.8,0.4,5495,52,1,2,0
48007,0.0,0.0,0,0,0,0,0
48009,0.0,0.0,0,0,0,0,0
48011,0.0,0.0,0,0,0,0,0
48013,0.0,0.0,0,0,0,0,0
48015,0.0,0.0,0,0,0,0,0
48017,0.0,0.0,0,0,0,0,0
48019,0.0,0.0,0,0,0,0,0
48021,0.2,0.0,266,7,0,0,0
48023,0.0,0.0,0,0,0,0,0
48025,0.0,0.0,0,0,0,0,0
48027,1.8,1.0,8332,171,2,4,0
48029,5.7,3.4,108383,2582,8,31,2
48031,0.0,0.0,0,0,0,0,0
48033,0.0,0.0,0,0,0,0,0
48035,0.0,0.0,0,0,0,0,0
48037,1.1,0.6,7187,68,1,5,0
48039,0.0,0.0,0,0,0,0,0
48041,1.7,0.8,13886,109,2,6,2
48043,0.8,0.5,0,7,0,0,0
48045,0.0,0.0,0,0,0,0,0
48047,0.0,0.0,0,0,0,0,0
48049,0.0,0.0,0,0,0,0,0
48051,0.0,0.0,0,0,0,0,0
48053,0.1,0.0,69,2,0,0,0
48055,0.2,0.0,440,3,0,0,0
48057,0.0,0.0,0,0,0,0,0
48059,0.0,0.0,0,0,0,0,0
48061,2.0,1.0,22008,152,3,10,0
48063,0.0,0.0,0,0,0,0,0
48065,0.0,0.0,0,0,0,0,0
48067,0.0,0.0,0,0,0,0,0
48069,0.0,0.0,0,0,0,0,0
48071,0.0,0.0,0,0,0,0,0
48073,0.0,0.0,0,0,0,0,0
48075,0.0,0.0,0,0,0,0,0
48077,0.0,0.0,0,0,0,0,0
48079,0.0,0.0,0,0,0,0,0
48081,0.0,0.0,0,0,0,0,0
48083,0.0,0.0,0,0,0,0,0
48085,1.8,1.2,38687,222,2,6,1
48087,0.0,0.0,0,0,0,0,0
48089,0.0,0.0,0,0,0,0,1
48091,0.0,0.0,0,0,0,0,0
48093,0.0,0.0,0,0,0,0,0
48095,0.0,0.0,0,0,0,0,0
48097,0.3,0.2,0,1,0,0,0
48099,1.1,0.6,3849,78,1,2,0
48101,0.0,0.0,0,0,0,0,0
48103,0.0,0.0,0,0,0,0,1
48105,0.0,0.0,0,0,0,0,0
48107,0.0,0.0,0,0,0,0,0
48109,0.0,0.0,0,0,0,0,0
48111,0.0,0.0,0,0,0,0,0
48113,5.2,5.3,143358,1269,5,24,2
48115,0.0,0.0,0,0,0,0,0
48117,0.0,0.0,0,0,0,0,0
48119,0.0,0.0,0,0,0,0,0
48121,1.7,1.1,15152,209,1,4,0
48123,0.0,0.0,0,0,0,0,0
48125,0.0,0.0,0,0,0,0,0
48127,0.0,0.0,0,0,0,0,0
48129,0.0,0.0,0,0,0,0,0
48131,0.0,0.0,0,0,0,0,0
48133,0.0,0.0,0,0,0,0,0
48135,1.9,1.0,19408,101,2,8,0
48137,0.0,0.0,0,0,0,0,0
48139,0.0,0.0,0,0,0,0,0
48141,4.1,2.8,42387,769,5,16,1
48143,0.0,0.0,0,0,0,0,0
48145,0.3,0.1,1297,12,1,1,1
48147,0.0,0.0,0,0,0,0,0
48149,0.1,0.0,277,3,0,0,0
48151,0.0,0.0,0,0,0,0,0
48153,0.0,0.0,0,0,0,0,0
48155,0.0,0.0,0,0,0,0,0
48157,0.4,0.2,1593,54,0,1,1
48159,0.0,0.0,0,0,0,0,0
48161,0.0,0.0,0,0,0,0,0
48163,0.0,0.0,0,0,0,0,0
48165,0.0,0.0,0,0,0,0,0
48167,0.7,0.4,4213,54,1,1,0
48169,0.0,0.0,0,0,0,0,0
48171,0.0,0.0,0,0,0,0,0
48173,0.0,0.0,0,0,0,0,0
48175,0.0,0.0,0,0,0,0,0
48177,0.0,0.0,0,0,0,0,1
48179,0.0,0.0,0,0,0,0,0
48181,0.7,0.3,1732,55,1,1,0
48183,1.5,0.7,12288,94,2,6,0
48185,0.0,0.0,0,0,0,0,0
48187,0.0,0.0,0,0,0,0,0
48189,0.0,0.0,0,0,0,0,0
48191,0.0,0.0,0,0,0,0,0
48193,0.0,0.0,0,0,0,0,0
48195,0.0,0.0,0,0,0,0,0
48197,0.0,0.0,0,0,0,0,0
