,totalvotes,totalvotes,totalvotes,totalvotes,totalvotes,Prop_Blue,Prop_Blue,Prop_Blue,Prop_Blue,Prop_Blue
year,2000,2004,2008,2012,2016,2000,2004,2008,2012,2016
FIPS,,,,,,,,,,
45081.0,6891.0,7578.0,8603.0,8564.0,8564.0,0.3892033086634741,0.3960147796252309,0.38626060676508195,0.3886034563288183,0.32846800560485756
45083.0,83553.0,96758.0,108328.0,109906.0,121090.0,0.3537754479192848,0.3475991649269311,0.3843143047042316,0.37724055101632303,0.3303080353456107
45085.0,30672.0,37003.0,44358.0,47309.0,44086.0,0.46834246218049036,0.5052293057319677,0.5733125929933721,0.5831659937855377,0.5454566075398085
45087.0,10589.0,11934.0,13551.0,12541.0,12092.0,0.44026820285201623,0.43874643874643876,0.4379750571913512,0.4621641017462722,0.39108501488587494
45089.0,11331.0,13918.0,16443.0,16304.0,15054.0,0.5933280381254964,0.6498060066101451,0.6859453870948123,0.6952281648675172,0.6611531818785705
45091.0,54351.0,70181.0,93696.0,100210.0,114357.0,0.3541977148534526,0.3451931434433821,0.40469176912568305,0.3904899710607724,0.36371188471191096
46003.0,1413.0,1649.0,1468.0,1400.0,1407.0,0.3630573248407643,0.3759854457246816,0.44618528610354224,0.39714285714285713,0.24164889836531628
46005.0,7739.0,8480.0,7630.0,7263.0,6772.0,0.41555756557694795,0.4060141509433962,0.4577981651376147,0.3966680435081922,0.28233904311872415
46007.0,1116.0,1630.0,1189.0,1203.0,1149.0,0.3378136200716846,0.4656441717791411,0.46846089150546677,0.45552784704904403,0.35857267188859876
46009.0,3139.0,3408.0,3116.0,3074.0,2974.0,0.37018158649251354,0.37940140845070425,0.43870346598202825,0.3796356538711776,0.2367182246133154
46011.0,10984.0,13375.0,13789.0,12400.0,12680.0,0.41387472687545523,0.40695327102803736,0.5226629922401914,0.46991935483870967,0.38477917981072557
46013.0,16556.0,18599.0,17253.0,16068.0,16114.0,0.43325682532012566,0.427065971288779,0.5240248072798933,0.45120736868309685,0.33833933225766416
46015.0,2167.0,2629.0,2406.0,2379.0,2288.0,0.3774803876326719,0.39558767592240396,0.4010806317539485,0.346364018495166,0.24956293706293706
46017.0,408.0,841.0,612.0,641.0,490.0,0.6274509803921569,0.7170035671819263,0.7418300653594772,0.7363494539781591,0.6040816326530613
46019.0,3689.0,4271.0,4205.0,4208.0,4351.0,0.22770398481973433,0.23624443924139546,0.31058263971462546,0.23811787072243346,0.1599632268444036
46021.0,917.0,959.0,844.0,787.0,831.0,0.16030534351145037,0.2492179353493222,0.28791469194312796,0.19440914866581957,0.1263537906137184
46023.0,3579.0,4798.0,3937.0,3764.0,3433.0,0.3632299525006985,0.44914547728220094,0.4589789179578359,0.39399574920297553,0.27235653946985144
46025.0,2108.0,2327.0,1920.0,1821.0,1657.0,0.3752371916508539,0.3760206274172755,0.4322916666666667,0.3915431081823174,0.24019312009656005
46027.0,5105.0,6136.0,6159.0,5234.0,5069.0,0.5167482859941234,0.5402542372881356,0.6182821886669914,0.5645777607948033,0.5144999013612153
46029.0,11138.0,12751.0,12076.0,11524.0,11669.0,0.3763691865685042,0.376676339110658,0.4633156674395495,0.398125650815689,0.2720027423086811
46031.0,1243.0,1724.0,1390.0,1200.0,1175.0,0.4416733708769107,0.5638051044083526,0.602158273381295,0.54,0.4553191489361702
46033.0,3573.0,4304.0,4450.0,4520.0,4721.0,0.2672823957458718,0.2955390334572491,0.33146067415730335,0.29535398230088494,0.23744969286168185
46035.0,7528.0,8952.0,8365.0,7971.0,7952.0,0.3900106269925611,0.3644995531724754,0.42486551105797965,0.3816334211516748,0.29615191146881287
46037.0,3197.0,3540.0,3178.0,2873.0,2747.0,0.4666875195495777,0.5132768361581921,0.5616740088105727,0.521058127392969,0.3545686203130688
46039.0,2224.0,2412.0,2178.0,2171.0,2080.0,0.41636690647482016,0.398424543946932,0.4839302112029385,0.4334408106863197,0.27403846153846156
46041.0,1681.0,2564.0,2005.0,1895.0,1708.0,0.5234979179060083,0.6263650546021841,0.6623441396508728,0.6369393139841689,0.5199063231850117
46043.0,1709.0,2012.0,1735.0,1690.0,1605.0,0.21240491515506144,0.19532803180914513,0.24438040345821327,0.19644970414201182,0.13333333333333333
46045.0,1986.0,2234.0,2053.0,1936.0,1918.0,0.3403826787512588,0.3424350940017905,0.3989283974671213,0.3212809917355372,0.1981230448383733
46047.0,3429.0,3845.0,3755.0,3516.0,3563.0,0.3304170312044328,0.3448634590377113,0.3563249001331558,0.3242320819112628,0.23042380016839742
46049.0,1329.0,1369.0,1174.0,1127.0,1118.0,0.29194883370955604,0.30533235938641345,0.3628620102214651,0.2937000887311446,0.18246869409660108
46051.0,3830.0,4090.0,3774.0,3606.0,3564.0,0.38511749347258484,0.3992665036674817,0.4732379438261791,0.4140321686078758,0.2724466891133558
46053.0,2257.0,2546.0,2218.0,2151.0,2091.0,0.3181214000886132,0.319324430479183,0.34761045987376016,0.27847512784751277,0.18699186991869918
46055.0,1129.0,1240.0,1141.0,1092.0,1044.0,0.14526129317980513,0.17661290322580644,0.16389132340052587,0.12637362637362637,0.07375478927203065
46057.0,2723.0,3011.0,2737.0,2793.0,2762.0,0.33896437752478886,0.33709730986383263,0.38107416879795397,0.3297529538131042,0.20094134685010862
46059.0,2031.0,2187.0,1981.0,1848.0,1818.0,0.2781880846873461,0.30544124371284864,0.3624432104997476,0.31114718614718617,0.18371837183718373
46061.0,1421.0,2150.0,2414.0,2416.0,2006.0,0.3216045038705137,0.34651162790697676,0.3980944490472245,0.31456953642384106,0.21136590229312063
46063.0,731.0,815.0,722.0,739.0,770.0,0.08755129958960328,0.11533742331288344,0.18698060941828254,0.11096075778078485,0.04935064935064935
46065.0,7534.0,8835.0,8386.0,8155.0,8175.0,0.2936023360764534,0.30526315789473685,0.36215120438826615,0.34163090128755363,0.2996941896024465
46067.0,3625.0,4147.0,3561.0,3425.0,3365.0,0.29020689655172416,0.2838196286472148,0.34877843302443134,0.2694890510948905,0.20564635958395244
46069.0,835.0,900.0,776.0,733.0,690.0,0.26107784431137726,0.2877777777777778,0.2912371134020619,0.2578444747612551,0.18115942028985507
46071.0,1040.0,1271.0,1118.0,1106.0,1095.0,0.30673076923076925,0.3996852871754524,0.389087656529517,0.38517179023508136,0.29497716894977166
46073.0,1122.0,1236.0,1092.0,1006.0,967.0,0.41711229946524064,0.38996763754045305,0.49633699633699635,0.44930417495029823,0.2730093071354705
46075.0,664.0,717.0,618.0,609.0,558.0,0.2063253012048193,0.18688981868898186,0.23786407766990292,0.17733990147783252,0.12365591397849462
46077.0,2727.0,3014.0,2739.0,2608.0,2551.0,0.3846718005133847,0.3858659588586596,0.46622855056589996,0.4187116564417178,0.275578204625637
46079.0,5154.0,6007.0,6076.0,6285.0,6786.0,0.4522700814901048,0.41767937406359246,0.49917709019091505,0.4334128878281623,0.34099616858237547
46081.0,9406.0,11619.0,11876.0,11359.0,11842.0,0.2973633850733574,0.3319562785093382,0.4152913438868306,0.34976670481556477,0.28339807464955247
46083.0,10556.0,17066.0,20601.0,21952.0,25231.0,0.36415308829101933,0.33417320989101135,0.4194941993107131,0.3636115160349854,0.3200824382703817
46085.0,1386.0,1940.0,1623.0,1569.0,1421.0,0.3477633477633478,0.44948453608247424,0.4374614910659273,0.38559592096876993,0.25967628430682616
46087.0,2631.0,3271.0,2905.0,2613.0,2587.0,0.3667806917521855,0.3671660042800367,0.4196213425129088,0.3463451970914658,0.24081948202551218
46089.0,1417.0,1579.0,1364.0,1215.0,1137.0,0.2081863091037403,0.233692210259658,0.32331378299120234,0.22386831275720165,0.16886543535620052
46091.0,2079.0,2364.0,2177.0,1987.0,1947.0,0.45165945165945165,0.46489001692047377,0.5792374827744603,0.5339708102667338,0.3872624550590652
46093.0,9366.0,11504.0,11465.0,10817.0,11621.0,0.24204569720264787,0.2556502086230876,0.32716964675098126,0.2706850328187113,0.19129162722657259
46095.0,733.0,931.0,829.0,769.0,683.0,0.30286493860845837,0.3877551020408163,0.4499396863691194,0.48764629388816644,0.3484626647144949
46097.0,1266.0,1470.0,1198.0,1140.0,1064.0,0.41311216429699843,0.43605442176870746,0.505008347245409,0.4201754385964912,0.2640977443609023
46099.0,61369.0,77632.0,79798.0,76583.0,78263.0,0.4406459287262299,0.41624587798845836,0.4992355698137798,0.4527636681770106,0.39111713070033094
46101.0,2735.0,3451.0,3203.0,3033.0,2933.0,0.4819012797074954,0.46624166908142567,0.5192007492975336,0.4711506758984504,0.3556085918854415
46103.0,36557.0,44968.0,45787.0,44464.0,47743.0,0.30426457313236865,0.3160692047678349,0.38880031449974883,0.3401628283555236,0.29478667029721634
46105.0,1614.0,1813.0,1656.0,1590.0,1606.0,0.18401486988847585,0.23055708769994485,0.30132850241545894,0.20062893081761007,0.11706102117061021
46107.0,1494.0,1618.0,1434.0,1381.0,1337.0,0.23828647925033467,0.2861557478368356,0.33612273361227335,0.24547429398986242,0.16080777860882572
46109.0,4074.0,4982.0,4484.0,4256.0,3889.0,0.4172803141875307,0.5072260136491369,0.5958965209634255,0.5408834586466166,0.3959886860375418
46111.0,1268.0,1426.0,1181.0,1115.0,1123.0,0.36908517350157727,0.4074333800841515,0.42337002540220153,0.3488789237668161,0.21460373998219057
46113.0,1953.0,4214.0,3314.0,3145.0,2905.0,0.8535586277521762,0.8462268628381585,0.8964996982498491,0.9338632750397456,0.8640275387263339
46115.0,3284.0,3774.0,3239.0,3041.0,2951.0,0.3879415347137637,0.39162692103868574,0.47854276011114544,0.4274909569220651,0.3114198576753643
46117.0,1381.0,1623.0,1540.0,1540.0,1567.0,0.29109341057204924,0.2858903265557609,0.33116883116883117,0.2824675324675325,0.209955328653478
46119.0,871.0,917.0,823.0,818.0,861.0,0.2399540757749713,0.21919302071973829,0.28311057108140947,0.2273838630806846,0.15911730545876887
46121.0,1494.0,3524.0,2807.0,2497.0,2125.0,0.6646586345381527,0.7216231555051078,0.7866049162807267,0.7913496195434522,0.7082352941176471
46123.0,2765.0,3245.0,2809.0,2691.0,2630.0,0.2889692585895118,0.299537750385208,0.32538269846920614,0.2738758825715347,0.17566539923954372
46125.0,4004.0,4834.0,4266.0,4210.0,4150.0,0.3531468531468531,0.3405047579644187,0.39404594467885606,0.3351543942992874,0.23156626506024097
46127.0,5772.0,7048.0,7620.0,7596.0,7897.0,0.4085239085239085,0.42565266742338254,0.42572178477690287,0.366245392311743,0.28200582499683424
46129.0,2553.0,2880.0,2620.0,2462.0,2477.0,0.28241284763023894,0.30486111111111114,0.3522900763358779,0.2725426482534525,0.1844973758578926
46135.0,8740.0,10431.0,9967.0,9974.0,9623.0,0.411441647597254,0.40619307832422585,0.48540182602588544,0.42370162422297974,0.34303231840382414
46137.0,721.0,1116.0,882.0,761.0,767.0,0.435506241331484,0.5743727598566308,0.6281179138321995,0.5768725361366623,0.4602346805736636
47001.0,28779.0,31682.0,31570.0,29659.0,29881.0,0.47103790958685154,0.4070450097847358,0.36097560975609755,0.34127920698607506,0.3016297981995248
47003.0,12207.0,13696.0,15507.0,14445.0,15355.0,0.5026624068157615,0.3841267523364486,0.3241761785000322,0.29151955694011766,0.22110061869098013
47005.0,6311.0,7090.0,6479.0,6226.0,6328.0,0.5862779274282998,0.5456981664315937,0.40824201265627413,0.3626726630260199,0.2329329962073325
47007.0,4196.0,4800.0,4784.0,4359.0,4664.0,0.4184938036224976,0.4014583333333333,0.3170986622073579,0.29066299610002294,0.19232418524871356
47009.0,40662.0,48710.0,51645.0,49234.0,52208.0,0.3612217795484728,0.308807226442209,0.29534320844225,0.2627046350083276,0.23176524670548576
47011.0,29443.0,35623.0,38191.0,35963.0,38666.0,0.29779574092313965,0.26460432866406536,0.24500536775680135,0.22347968745655256,0.18284798013758857
47013.0,12421.0,14118.0,12628.0,12101.0,12532.0,0.5226632316238629,0.43653491996033433,0.3062242635413367,0.27501859350466906,0.17938078518991382
47015.0,4697.0,5467.0,5457.0,4973.0,5314.0,0.574196295507771,0.4591183464422901,0.3685175004581272,0.31449829077015884,0.2120812946932631
47017.0,10827.0,11755.0,11646.0,10851.0,10384.0,0.48388288537914476,0.4313058273075287,0.3417482397389662,0.32024698184499123,0.22409476117103236
47019.0,19102.0,22302.0,21769.0,20617.0,21084.0,0.3520050256517642,0.28652138821630346,0.2566493637741743,0.2322840374448271,0.16377347751849744
47021.0,12616.0,15697.0,16428.0,15182.0,15924.0,0.48050095117311353,0.3770147161878066,0.334672510348186,0.30687656435252275,0.24353177593569456
47023.0,5728.0,6297.0,6459.0,6410.0,6507.0,0.38268156424581007,0.3465142131173575,0.2782164421737111,0.2533541341653666,0.19102504994621178
47025.0,9000.0,10538.0,10420.0,10178.0,10740.0,0.42677777777777776,0.3827101916872272,0.29539347408829175,0.2390449990174887,0.17057728119180632
47027.0,3442.0,3352.0,2994.0,2820.0,2920.0,0.5610110400929692,0.49910501193317425,0.4168336673346693,0.3677304964539007,0.24212328767123287
47029.0,10239.0,12301.0,12481.0,11454.0,12126.0,0.3781619298759645,0.31964880903991544,0.2676067622786636,0.24480530818927884,0.16336796965198747
47031.0,17788.0,20154.0,20790.0,19259.0,19971.0,0.49139869574994377,0.408752604941947,0.34304954304954305,0.3047925645152916,0.23749436683190625
47033.0,5440.0,5715.0,6037.0,5498.0,5397.0,0.49724264705882354,0.42957130358705164,0.32582408481033626,0.303564932702801,0.24143042430980174
47035.0,19017.0,23634.0,25712.0,25247.0,26360.0,0.40195614450228745,0.35228907506135226,0.30682171748599874,0.2479898601814077,0.19734446130500757
47037.0,208588.0,241675.0,264486.0,244873.0,249068.0,0.5777321801829444,0.5476859418640736,0.5989844453014527,0.5844662335169659,0.5976841665729841
47039.0,4370.0,4879.0,4763.0,4251.0,4592.0,0.5212814645308924,0.4648493543758967,0.3287843795926937,0.3065161138555634,0.1946864111498258
47041.0,6265.0,7173.0,7065.0,6422.0,6955.0,0.6009577015163607,0.48027324689809003,0.40084925690021234,0.33852382435378386,0.22559309849029474
47043.0,15556.0,19283.0,19519.0,17835.0,18699.0,0.5356132681923373,0.4455738215008038,0.38454838874942365,0.34948135688253434,0.2525268730948179
47045.0,11841.0,13809.0,14450.0,13800.0,13336.0,0.4581538721391774,0.38286624665073504,0.3052595155709343,0.2722463768115942,0.21115776844631073
47047.0,11529.0,14731.0,19254.0,19574.0,19394.0,0.4368982565703877,0.3863960355712443,0.35795159447387553,0.3416777357719424,0.3028771785088172
47049.0,6029.0,6700.0,6739.0,6895.0,7333.0,0.4194725493448333,0.35388059701492536,0.27170203294257306,0.2263959390862944,0.15000681849174963
47051.0,14691.0,17070.0,17432.0,16119.0,16404.0,0.5328432373562044,0.4567662565905097,0.3793597980725103,0.34760220857373286,0.26664228237015364
47053.0,17137.0,19219.0,21253.0,19667.0,19547.0,0.5055143840812277,0.4427389562412196,0.3484684515127276,0.3337570549651701,0.268992684299381
47055.0,10066.0,11536.0,11689.0,10799.0,11137.0,0.5490760977548182,0.4570908460471567,0.3947300881170331,0.34818038707287713,0.2619197270360061
47057.0,6194.0,7525.0,7503.0,7252.0,8008.0,0.3811753309654504,0.3413953488372093,0.27535652405704386,0.23000551571980143,0.1441058941058941
47059.0,20816.0,24172.0,24670.0,23887.0,23583.0,0.37994811683320523,0.31544762535164655,0.2882042967166599,0.26060200108845816,0.17877284484586353
47061.0,4596.0,4923.0,4632.0,4237.0,4763.0,0.6462140992167101,0.5661182205971969,0.4255181347150259,0.38777436865706866,0.20974175939533907
47063.0,19699.0,22302.0,22669.0,20032.0,20692.0,0.38397888217676024,0.3329746211102143,0.3002779125678239,0.26128194888178913,0.19693601391842258
47065.0,120379.0,136863.0,147520.0,141181.0,142408.0,0.429543358891501,0.4184330315717177,0.43550704989154015,0.4167416295393856,0.3884332340879726
47067.0,2075.0,2550.0,2241.0,2046.0,2231.0,0.3325301204819277,0.3043137254901961,0.26952253458277553,0.23216031280547408,0.14432989690721648
47069.0,8803.0,10462.0,11237.0,10439.0,9273.0,0.5626490968987845,0.5432039762951635,0.5267420129927917,0.5251460867899224,0.4513102555807182
47071.0,8782.0,9954.0,10035.0,10495.0,9949.0,0.42530175358688227,0.38517179023508136,0.2784255107125062,0.23506431634111483,0.16303146044828626
47073.0,17098.0,20230.0,21040.0,19797.0,20774.0,0.39495847467540063,0.33035096391497776,0.2818441064638783,0.2570086376723746,0.1688167902185424
47075.0,6478.0,7548.0,8121.0,7569.0,6834.0,0.6000308737264588,0.5775039745627981,0.6025120059106022,0.6036464526357511,0.5430201931518877
47077.0,8399.0,10096.0,10834.0,10055.0,10217.0,0.37694963686153116,0.3415213946117274,0.278844378807458,0.2503232222774739,0.17617695996867966
47079.0,12309.0,12170.0,13545.0,12739.0,12945.0,0.4950036558615647,0.47066557107641743,0.38043558508674785,0.34060758301279537,0.23661645422943223
47081.0,7264.0,8671.0,8498.0,7602.0,7813.0,0.5835627753303965,0.49140814208280476,0.41927512355848434,0.35490660352538805,0.2334570587482401
47083.0,3127.0,3593.0,3354.0,3027.0,3168.0,0.6654940837863768,0.5917060951850821,0.5002981514609421,0.46250412950115627,0.27335858585858586
47085.0,6681.0,7793.0,7580.0,6863.0,7153.0,0.6293967968866936,0.5755164891569358,0.47493403693931396,0.423284278012531,0.2749895148888578
47087.0,4754.0,5052.0,4501.0,4184.0,4466.0,0.6949936895246108,0.5930324623911323,0.4941124194623417,0.41563097514340347,0.2527989252127183
47089.0,14087.0,17207.0,18532.0,17559.0,19072.0,0.370980336480443,0.3178357645144418,0.27940859054608247,0.24101600318924768,0.1832005033557047
47091.0,5657.0,6476.0,6591.0,6194.0,6579.0,0.32048789110836134,0.2794935145151328,0.2787133970565923,0.23942525024216985,0.15017479860161118
47093.0,150586.0,178175.0,186086.0,172507.0,180697.0,0.4048782755369025,0.36997895327627334,0.3773255376546328,0.3443280562527897,0.34797478652108227
47095.0,2224.0,2370.0,2238.0,2087.0,1970.0,0.6380395683453237,0.4383966244725738,0.4575513851653262,0.4235745088643987,0.2928934010152284
47097.0,7618.0,8681.0,9338.0,8689.0,8087.0,0.5544762404830664,0.5152632185232117,0.462840008567145,0.46161813787547473,0.3778904414492395
47099.0,14470.0,16651.0,16020.0,15219.0,15666.0,0.45908776779543886,0.39589213861029365,0.3221598002496879,0.2784019975031211,0.18007149240393208
47101.0,4420.0,5053.0,4834.0,4694.0,4622.0,0.5160633484162896,0.4336037997229369,0.37318990484071163,0.30826587132509586,0.19255733448723497
47103.0,10659.0,12455.0,13130.0,13268.0,13348.0,0.47471620227038186,0.36499397832195907,0.2814166031987814,0.24796502864033765,0.19133952652082709
47105.0,16406.0,19862.0,22184.0,22073.0,23391.0,0.35992929416067293,0.28728224750780385,0.27307969707897584,0.22914873374711187,0.21029455773588132
47107.0,16600.0,17999.0,18789.0,17834.0,18755.0,0.37,0.32718484360242234,0.2949065942838895,0.2584389368621734,0.1871500933084511
47109.0,8989.0,9924.0,10422.0,9802.0,10038.0,0.44532206029591725,0.41324062877871826,0.30042218384187297,0.2698428892062844,0.18410041841004185
47111.0,6491.0,7434.0,7360.0,6905.0,7504.0,0.4712679094130334,0.36844229217110575,0.2798913043478261,0.22476466328747285,0.14285714285714285
47113.0,33930.0,38665.0,43846.0,40702.0,38120.0,0.4651046271735927,0.4354584249321091,0.46090863476713956,0.45125546656183974,0.40524658971668415
47115.0,10250.0,11492.0,11437.0,10409.0,10862.0,0.530829268292683,0.48277062304211626,0.3939844364780974,0.3797675088865405,0.26072546492358684
47117.0,9359.0,10615.0,11289.0,10741.0,11455.0,0.545677957046693,0.4448422044276967,0.38267339888386925,0.3468019737454613,0.24897424705368834
47119.0,23400.0,30026.0,33767.0,33006.0,35369.0,0.4755128205128205,0.41204289615666423,0.3867089169899606,0.3582681936617585,0.2838078543357177
47121.0,3390.0,4131.0,4237.0,3964.0,4320.0,0.45870206489675514,0.3861050593076737,0.32381401935331605,0.29339051463168514,0.19814814814814816
47123.0,13003.0,15553.0,16777.0,16338.0,17093.0,0.4096746904560486,0.34392078698643347,0.30118614770221136,0.2675970130982984,0.1863920903293746
47125.0,39044.0,48975.0,56518.0,55584.0,57620.0,0.4819690605470751,0.40961715160796325,0.455005484978237,0.4407563327576281,0.37658799028115236
47127.0,2301.0,2773.0,2952.0,2799.0,2926.0,0.4810951760104302,0.39091236927515327,0.2984417344173442,0.25187566988210075,0.1695146958304853
47129.0,6162.0,7360.0,6822.0,6504.0,6705.0,0.47403440441415123,0.3972826086956522,0.2886250366461448,0.26522140221402213,0.15719612229679344
47131.0,12440.0,13535.0,13392.0,12297.0,12249.0,0.4868167202572347,0.40997414111562613,0.3216845878136201,0.270065869724323,0.19805698424361173
47133.0,7496.0,8510.0,8092.0,7664.0,8229.0,0.6012540021344717,0.5309048178613396,0.42251606524962926,0.36599686847599167,0.23635921740187144
47135.0,2866.0,3148.0,3000.0,2621.0,2855.0,0.5757152826238661,0.5015883100381194,0.443,0.3784814956123617,0.20910683012259193
47137.0,2239.0,2645.0,2671.0,2453.0,2615.0,0.41938365341670386,0.39054820415879016,0.31973043803818796,0.2902568283734203,0.20497131931166349
47139.0,5594.0,6699.0,6501.0,6059.0,6520.0,0.4601358598498391,0.40662785490371695,0.32671896631287495,0.3063211751114045,0.19202453987730062
47141.0,22438.0,26407.0,27316.0,25500.0,27212.0,0.48065781263927265,0.39947741129246034,0.3565309708595695,0.3059607843137255,0.25176392767896516
47143.0,9772.0,11037.0,11106.0,10590.0,11062.0,0.3808841588211216,0.33188366403914105,0.26175040518638576,0.2481586402266289,0.1755559573314048
47145.0,21326.0,23264.0,23276.0,21090.0,21669.0,0.44898246272156056,0.37293672627235214,0.3103626052586355,0.28534850640113796,0.22322211454151092
47147.0,20164.0,25319.0,27614.0,26289.0,27113.0,0.5082820868875223,0.3895493502902958,0.3374375316868255,0.31534101715546425,0.24479032198576328
47149.0,62182.0,84390.0,101737.0,98848.0,107436.0,0.4399987134540542,0.37491408934707904,0.39769208842407383,0.3683837811589511,0.3416545664395547
47151.0,6615.0,7626.0,6783.0,6668.0,7123.0,0.4485260770975057,0.4045371098872279,0.2535751142562288,0.21775644871025795,0.13112452618278816
47153.0,3887.0,4982.0,5437.0,5142.0,5694.0,0.4239773604322099,0.3986350863107186,0.31579915394519037,0.2895760404511863,0.18493150684931506
47155.0,25365.0,30944.0,33941.0,33864.0,36312.0,0.3235955056179775,0.2783415201654602,0.2534987183642203,0.21905268131348926,0.1734137475214805
47157.0,336755.0,375584.0,404555.0,371109.0,337383.0,0.5654080859972384,0.5745984919485388,0.6335281976492689,0.6263469762253139,0.6194502983256418
47159.0,7348.0,7821.0,7741.0,7087.0,7436.0,0.6646706586826348,0.5163022631377062,0.38651337036558586,0.3485254691689008,0.2271382463690156
47161.0,4782.0,5583.0,5507.0,5115.0,5299.0,0.6001672940192389,0.5122693892172667,0.44852006537134553,0.40449657869012706,0.23060954897150407
47163.0,55727.0,62598.0,63997.0,59887.0,62278.0,0.3831894772731351,0.31352439375059904,0.28679469350125786,0.2558318165879072,0.20196538103343076
47165.0,50477.0,61909.0,67228.0,65366.0,71505.0,0.4381797650415041,0.34629859955741493,0.3196138513714524,0.2842303338126855,0.2539822390042654
47167.0,16552.0,21677.0,25316.0,24081.0,23481.0,0.3806186563557274,0.34040688287124604,0.3132801390425028,0.29620862920975044,0.24636940505089222
47169.0,2945.0,3190.0,3239.0,2905.0,3160.0,0.667572156196944,0.5799373040752351,0.45538746526705776,0.4268502581755594,0.2993670886075949
47171.0,6429.0,7457.0,7223.0,7086.0,7195.0,0.3991289469590916,0.31809038487327346,0.29170704693340715,0.2699689528648038,0.1753995830437804
47173.0,5821.0,6710.0,6399.0,5828.0,6247.0,0.44047414533585294,0.37615499254843515,0.28582591029848414,0.25360329444063145,0.16199775892428367
47175.0,2131.0,2346.0,2206.0,2300.0,2419.0,0.5889253871421868,0.5153452685421995,0.38485947416137806,0.3804347826086957,0.22281934683753618
47177.0,13131.0,14394.0,14400.0,13015.0,13612.0,0.5618764755159547,0.47262748367375296,0.38298611111111114,0.36511717249327696,0.2596973258889215
47179.0,37942.0,44984.0,48982.0,48032.0,49750.0,0.38925201623530653,0.33205139605192957,0.32544608223429017,0.2982386742171885,0.2617889447236181
47181.0,5306.0,5983.0,5527.0,5486.0,5857.0,0.35035808518658124,0.3260905900050142,0.24516012303238646,0.2119941669704703,0.1224176199419498
47183.0,11844.0,13491.0,13690.0,12337.0,12184.0,0.47028031070584264,0.413905566674079,0.33571950328707084,0.28759017589365327,0.22751149047931712
47185.0,7775.0,9494.0,9647.0,9140.0,9825.0,0.5318327974276528,0.4368021908573836,0.34953871669949205,0.3057986870897155,0.18778625954198475
47187.0,58429.0,79577.0,93646.0,96225.0,106271.0,0.32081671772578685,0.2729306206567224,0.29778100506161503,0.2612834502468174,0.2918293796049722
47189.0,35916.0,44403.0,51159.0,51499.0,56734.0,0.4611036863793295,0.34358038871247437,0.3105220977736078,0.2853453465115828,0.25355166214263053
48001.0,15080.0,16301.0,16655.0,16212.0,16977.0,0.3342838196286472,0.286976259125207,0.2779945962173521,0.2351961509992598,0.19844495493903516
48003.0,4024.0,4536.0,4629.0,4482.0,4943.0,0.21769383697813122,0.1492504409171076,0.17066321019658673,0.17737617135207498,0.16912805988266236
48005.0,26974.0,28364.0,29153.0,28406.0,29911.0,0.36913323941573367,0.32795092370610635,0.3217164614276404,0.2757868056044498,0.25201430911704725
48007.0,8247.0,9268.0,9778.0,9648.0,10512.0,0.3197526373226628,0.2848511005610703,0.30742483125383513,0.2802653399668325,0.2344939117199391
48009.0,3997.0,4451.0,4365.0,4164.0,4283.0,0.24843632724543407,0.19725904291170523,0.16953035509736541,0.1260806916426513,0.09199159467662853
48011.0,938.0,1004.0,990.0,935.0,1021.0,0.15991471215351813,0.1693227091633466,0.1292929292929293,0.10481283422459893,0.06856023506366307
48013.0,10746.0,12116.0,9938.0,12721.0,13673.0,0.4021961660152615,0.3648894024430505,0.4442543771382572,0.40350601367816996,0.3401594383090763
48015.0,9227.0,10702.0,11721.0,11649.0,12274.0,0.26086485314836894,0.24126331526817418,0.24067912294172852,0.1933213151343463,0.1890174352289392
48017.0,2090.0,2412.0,2316.0,1816.0,1793.0,0.23349282296650717,0.21766169154228857,0.29447322970639034,0.2566079295154185,0.22141662018962632
48019.0,7273.0,8741.0,9297.0,9448.0,10218.0,0.19606764746322014,0.1988330854593296,0.2420135527589545,0.19729043183742592,0.16891759639851242
48021.0,18308.0,23441.0,25918.0,24481.0,28454.0,0.38087175005462093,0.41781493963568106,0.45092213905393935,0.40292471712756833,0.371441625079075
48023.0,1984.0,1640.0,1643.0,1592.0,1499.0,0.3341733870967742,0.2847560975609756,0.22276323797930614,0.16771356783919597,0.12741827885256837
48025.0,8330.0,9518.0,8157.0,7879.0,8485.0,0.45558223289315725,0.42498424038663585,0.4468554615667525,0.4381266658205356,0.40589275191514435
48027.0,63291.0,79724.0,90334.0,86206.0,94994.0,0.33197453034396673,0.3407380462595956,0.4473730821174752,0.4119434842122358,0.3979303956039329
48029.0,412726.0,475314.0,525715.0,513681.0,589645.0,0.44862208826194616,0.44386658082867325,0.5240995596473375,0.5156040421973949,0.5419362497774084
48031.0,3767.0,4584.0,4939.0,4973.0,5685.0,0.21529068224050968,0.2763961605584642,0.2970236890058716,0.24532475366981701,0.21882145998240984
48033.0,353.0,359.0,361.0,363.0,365.0,0.17563739376770537,0.1532033426183844,0.11080332409972299,0.0881542699724518,0.08493150684931507
48035.0,6770.0,7586.0,7646.0,7356.0,7838.0,0.28508124076809455,0.2392565251779594,0.23502484959455924,0.1858346927678086,0.16305179892829805
48037.0,30320.0,33760.0,35186.0,35404.0,34602.0,0.3846306068601583,0.3518957345971564,0.3073665662479395,0.28799005762060786,0.2554187619212762
