,Date,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential,FIPS
6097,2020-04-05,,,,,-42.0,,30077
6098,2020-04-11,,,,,-35.0,,30077
6099,2020-03-29,,-7.0,,,-34.0,,16077
6100,2020-04-05,-26.0,-9.0,,,-32.0,,16077
6101,2020-04-11,-26.0,-9.0,,,-32.0,,16077
6102,2020-03-29,-36.0,-15.0,,-18.0,-28.0,,19157
6103,2020-04-05,-23.0,-5.0,,-20.0,-28.0,,19157
6104,2020-04-11,-23.0,-5.0,,-18.0,-28.0,,19157
6105,2020-03-29,-26.0,-28.0,,,-37.0,8.0,51145
6106,2020-04-05,-35.0,-32.0,,,-34.0,8.0,51145
6107,2020-04-11,-35.0,-32.0,,,-34.0,8.0,51145
6108,2020-03-29,,,,,-26.0,,5117
6109,2020-04-05,,,,,-24.0,,5117
6110,2020-04-11,,,,,-39.0,,5117
6111,2020-03-29,-8.0,-2.0,,,-20.0,,20151
6112,2020-04-05,-33.0,-13.0,,,-28.0,,20151
6113,2020-04-11,-33.0,-13.0,,,-35.0,,20151
6114,2020-03-29,-30.0,-22.0,,-18.0,-32.0,22.0,39135
6115,2020-04-05,-33.0,-20.0,,-13.0,-32.0,18.0,39135
6116,2020-04-11,-23.0,-20.0,,1.0,-32.0,22.0,39135
6117,2020-03-29,-23.0,-3.0,,,-25.0,,28117
6118,2020-04-05,-37.0,-3.0,,,-31.0,,28117
6119,2020-04-11,-37.0,-3.0,,,-13.0,,28117
6120,2020-03-29,-69.0,-38.0,,,-35.0,,48377
6121,2020-04-05,-52.0,-42.0,,,-43.0,,48377
6122,2020-04-11,-52.0,-42.0,,,-60.0,,48377
6123,2020-03-29,-63.0,-19.0,,,-38.0,,26141
6124,2020-04-05,-64.0,-4.0,,,-41.0,,26141
6125,2020-04-11,-64.0,-4.0,,,-47.0,,26141
6126,2020-03-29,-36.0,-5.0,,,-25.0,,54077
6127,2020-04-05,-38.0,-16.0,,,-23.0,,54077
6128,2020-04-11,-38.0,-16.0,,,-25.0,,54077
6129,2020-03-29,-67.0,-31.0,,,-33.0,,55099
6130,2020-04-05,-36.0,-19.0,,,-29.0,,55099
6131,2020-04-11,-36.0,-19.0,,,-41.0,,55099
6132,2020-03-29,-35.0,-19.0,,,-32.0,,51147
6133,2020-04-05,-39.0,-17.0,,,-32.0,,51147
6134,2020-04-11,-34.0,-17.0,,,-31.0,,51147
6135,2020-03-29,-29.0,-31.0,,-32.0,-28.0,17.0,51149
6136,2020-04-05,-28.0,-23.0,,-35.0,-28.0,18.0,51149
6137,2020-04-11,-25.0,-8.0,,-28.0,-23.0,20.0,51149
6138,2020-03-29,-40.0,-26.0,37.0,-50.0,-40.0,14.0,24033
6139,2020-04-05,-42.0,-27.0,23.0,-51.0,-44.0,15.0,24033
6140,2020-04-11,-39.0,-19.0,14.0,-49.0,-40.0,17.0,24033
6141,2020-03-29,-45.0,-22.0,30.0,-27.0,-40.0,13.0,51153
6142,2020-04-05,-48.0,-24.0,1.0,-42.0,-45.0,15.0,51153
6143,2020-04-11,-44.0,-18.0,35.0,-40.0,-39.0,16.0,51153
6144,2020-03-29,-57.0,-29.0,-50.0,-65.0,-36.0,14.0,44007
6145,2020-04-05,-52.0,-23.0,15.0,-53.0,-37.0,13.0,44007
6146,2020-04-11,-48.0,-7.0,52.0,-56.0,-42.0,15.0,44007
6147,2020-03-29,-32.0,-25.0,,-33.0,-17.0,,8099
6148,2020-04-05,-18.0,-4.0,,-32.0,-26.0,,8099
6149,2020-04-11,-18.0,-4.0,,-36.0,-14.0,,8099
6150,2020-03-29,-42.0,-21.0,-45.0,-32.0,-29.0,9.0,8101
6151,2020-04-05,-36.0,-10.0,-24.0,-30.0,-27.0,8.0,8101
6152,2020-04-11,-38.0,-1.0,-50.0,-23.0,-28.0,10.0,8101
6153,2020-03-29,-35.0,-9.0,73.0,-38.0,-30.0,9.0,5119
6154,2020-04-05,-38.0,-5.0,34.0,-45.0,-31.0,9.0,5119
6155,2020-04-11,-41.0,-5.0,-18.0,-46.0,-30.0,11.0,5119
6156,2020-03-29,-54.0,-12.0,,,-31.0,,13235
6157,2020-04-05,-65.0,-26.0,,,-37.0,,13235
6158,2020-04-11,-65.0,-26.0,,,-42.0,,13235
6159,2020-03-29,,,,,-33.0,,17153
6160,2020-04-05,,,,,-36.0,,17153
6161,2020-04-11,,,,,-57.0,,17153
6162,2020-03-29,-33.0,-23.0,,,-34.0,,18131
6163,2020-04-05,-7.0,-20.0,,,-36.0,,18131
6164,2020-04-11,-7.0,-20.0,,,-48.0,,18131
6165,2020-03-29,-34.0,-22.0,,,-36.0,15.0,21199
6166,2020-04-05,-37.0,-11.0,,,-36.0,15.0,21199
6167,2020-04-11,-39.0,-9.0,,,-33.0,19.0,21199
6168,2020-03-29,-32.0,-9.0,,-45.0,-19.0,13.0,29169
6169,2020-04-05,-46.0,-14.0,,-50.0,-23.0,16.0,29169
6170,2020-04-11,-40.0,-6.0,,-60.0,-17.0,16.0,29169
6171,2020-03-29,-13.0,1.0,,,-31.0,13.0,51155
6172,2020-04-05,-24.0,1.0,,,-31.0,15.0,51155
6173,2020-04-11,-16.0,1.0,,,-32.0,15.0,51155
6174,2020-03-29,-18.0,-1.0,,,-17.0,,40127
6175,2020-04-05,-37.0,4.0,,,-23.0,,40127
6176,2020-04-11,-37.0,4.0,,,-33.0,,40127
6177,2020-03-29,-23.0,-15.0,-20.0,,-33.0,9.0,12107
6178,2020-04-05,-40.0,-14.0,-44.0,,-35.0,11.0,12107
6179,2020-04-11,-29.0,4.0,-37.0,,-33.0,10.0,12107
6180,2020-03-29,-3.0,2.0,,-59.0,-28.0,,13237
6181,2020-04-05,-33.0,-9.0,,-59.0,-31.0,,13237
6182,2020-04-11,-33.0,-9.0,,-59.0,-24.0,,13237
6183,2020-03-29,,,,,-38.0,,17155
6184,2020-04-05,,,,,-38.0,,17155
6185,2020-04-11,,,,,-45.0,,17155
6186,2020-03-29,-45.0,-31.0,,,-26.0,11.0,18133
6187,2020-04-05,-41.0,-14.0,,,-33.0,11.0,18133
6188,2020-04-11,-28.0,-14.0,,,-26.0,11.0,18133
6189,2020-03-29,,,,,-28.0,,29171
6190,2020-04-05,,,,,-33.0,,29171
6191,2020-04-11,,,,,-33.0,,29171
6192,2020-03-29,-54.0,-31.0,-36.0,-69.0,-40.0,28.0,36079
6193,2020-04-05,-50.0,-20.0,-36.0,-63.0,-42.0,32.0,36079
6194,2020-04-11,-58.0,-20.0,-36.0,-49.0,-45.0,31.0,36079
6195,2020-03-29,-41.0,-8.0,,,-34.0,16.0,39137
6196,2020-04-05,-37.0,17.0,,,-38.0,16.0,39137
6197,2020-04-11,-37.0,17.0,,,-40.0,16.0,39137
6198,2020-03-29,-25.0,-14.0,,-11.0,-30.0,6.0,47141
6199,2020-04-05,-48.0,-21.0,,-27.0,-36.0,10.0,47141
6200,2020-04-11,-44.0,-10.0,,-29.0,-28.0,7.0,47141
6201,2020-03-29,-33.0,-16.0,,-9.0,-41.0,21.0,54079
6202,2020-04-05,-38.0,-12.0,,-28.0,-46.0,19.0,54079
6203,2020-04-11,-35.0,-6.0,,-25.0,-35.0,18.0,54079
6204,2020-03-29,-10.0,-4.0,,-7.0,-25.0,,35037
6205,2020-04-05,-15.0,1.0,,-17.0,-21.0,,35037
6206,2020-04-11,-15.0,1.0,,-14.0,-39.0,,35037
6207,2020-03-29,-57.0,-33.0,-36.0,,-40.0,21.0,24035
6208,2020-04-05,-57.0,-42.0,-7.0,,-39.0,24.0,24035
6209,2020-04-11,-48.0,-24.0,-28.0,,-33.0,23.0,24035
6210,2020-03-29,-69.0,-37.0,-52.0,-75.0,-58.0,20.0,36081
6211,2020-04-05,-69.0,-38.0,-11.0,-77.0,-60.0,20.0,36081
6212,2020-04-11,-71.0,-22.0,11.0,-73.0,-62.0,23.0,36081
6213,2020-03-29,,,,,-32.0,,28119
6214,2020-04-05,,,,,-41.0,,28119
6215,2020-04-11,,,,,-48.0,,28119
6216,2020-03-29,-42.0,-2.0,37.0,,-40.0,,13241
6217,2020-04-05,-52.0,-20.0,11.0,,-42.0,,13241
6218,2020-04-11,-52.0,-20.0,11.0,,-31.0,,13241
6219,2020-03-29,-52.0,-28.0,-11.0,-37.0,-32.0,12.0,55101
6220,2020-04-05,-43.0,-19.0,93.0,-30.0,-33.0,10.0,55101
6221,2020-04-11,-38.0,0.0,68.0,-13.0,-33.0,12.0,55101
6222,2020-03-29,-22.0,-8.0,,,-20.0,,48379
6223,2020-04-05,-53.0,-25.0,,,-29.0,,48379
6224,2020-04-11,-53.0,-25.0,,,-22.0,,48379
6225,2020-03-29,-42.0,-24.0,,-35.0,-37.0,15.0,54081
6226,2020-04-05,-36.0,-13.0,,-46.0,-36.0,15.0,54081
6227,2020-04-11,-39.0,-12.0,,-40.0,-28.0,18.0,54081
6228,2020-03-29,-54.0,,,-9.0,-22.0,,29173
6229,2020-04-05,-54.0,,,-23.0,-26.0,,29173
6230,2020-04-11,-54.0,,,-17.0,-33.0,,29173
6231,2020-03-29,-64.0,-34.0,-29.0,-43.0,-42.0,15.0,27123
6232,2020-04-05,-53.0,-17.0,92.0,-24.0,-40.0,12.0,27123
6233,2020-04-11,-54.0,-3.0,26.0,-25.0,-39.0,15.0,27123
6234,2020-03-29,-39.0,-27.0,,,-29.0,,38071
6235,2020-04-05,-42.0,-16.0,,,-35.0,,38071
6236,2020-04-11,-42.0,-16.0,,,-41.0,,38071
6237,2020-03-29,-34.0,-17.0,-24.0,,-30.0,9.0,48381
6238,2020-04-05,-37.0,-19.0,-44.0,-25.0,-36.0,11.0,48381
6239,2020-04-11,-36.0,-4.0,-37.0,-25.0,-30.0,11.0,48381
6240,2020-03-29,-29.0,-14.0,,,-22.0,,1111
6241,2020-04-05,-45.0,-7.0,,,-31.0,,1111
6242,2020-04-11,-45.0,-7.0,,,-26.0,,1111
6243,2020-03-29,-22.0,12.0,,,-23.0,,5121
6244,2020-04-05,-33.0,12.0,,,-28.0,,5121
6245,2020-04-11,-33.0,12.0,,,-18.0,,5121
6246,2020-03-29,-64.0,,,,-32.0,,13243
6247,2020-04-05,-64.0,,,,-41.0,,13243
6248,2020-04-11,-64.0,,,,-56.0,,13243
6249,2020-03-29,-24.0,9.0,,,-24.0,10.0,17157
6250,2020-04-05,-40.0,4.0,,,-27.0,10.0,17157
6251,2020-04-11,-25.0,4.0,,,-18.0,10.0,17157
6252,2020-03-29,-24.0,-14.0,,,-28.0,8.0,18135
6253,2020-04-05,-26.0,-12.0,,,-20.0,8.0,18135
6254,2020-04-11,-26.0,-12.0,,,-23.0,8.0,18135
6255,2020-03-29,-31.0,-17.0,,,-18.0,1.0,29175
6256,2020-04-05,-30.0,-8.0,,,-25.0,1.0,29175
6257,2020-04-11,-35.0,-8.0,,,-15.0,1.0,29175
6258,2020-03-29,-38.0,-6.0,-13.0,,-25.0,8.0,37151
6259,2020-04-05,-43.0,-11.0,-30.0,,-30.0,8.0,37151
6260,2020-04-11,-42.0,-2.0,-20.0,,-30.0,9.0,37151
6261,2020-03-29,-27.0,-9.0,,,-17.0,,54083
6262,2020-04-05,-33.0,-1.0,,,-24.0,,54083
6263,2020-04-11,-33.0,-1.0,,,-16.0,,54083
6264,2020-03-29,-42.0,-12.0,-9.0,-42.0,-27.0,10.0,28121
6265,2020-04-05,-54.0,-20.0,-59.0,-42.0,-36.0,15.0,28121
6266,2020-04-11,-49.0,-3.0,-63.0,-41.0,-28.0,11.0,28121
6267,2020-03-29,,,,,-13.0,,38073
6268,2020-04-05,,,,,-41.0,,38073
6269,2020-04-11,,,,,-56.0,,38073
6270,2020-03-29,-40.0,-15.0,-2.0,-55.0,-30.0,10.0,22079
6271,2020-04-05,-39.0,-8.0,-21.0,-55.0,-29.0,10.0,22079
6272,2020-04-11,-39.0,0.0,-39.0,-53.0,-27.0,11.0,22079
6273,2020-03-29,,,,,-28.0,,51157
6274,2020-04-05,,,,,-30.0,,51157
6275,2020-04-11,,,,,-37.0,,51157
6276,2020-03-29,-49.0,-20.0,,,-39.0,11.0,30081
6277,2020-04-05,-40.0,-8.0,,,-31.0,14.0,30081
6278,2020-04-11,-35.0,6.0,,,-35.0,12.0,30081
6279,2020-03-29,-14.0,1.0,,,-22.0,7.0,29177
6280,2020-04-05,-32.0,5.0,,,-24.0,7.0,29177
6281,2020-04-11,-32.0,5.0,,,-34.0,7.0,29177
6282,2020-03-29,,-2.0,,-15.0,,,48383
6283,2020-04-05,,-22.0,,-38.0,,,48383
6284,2020-04-11,,-22.0,,-46.0,,,48383
6285,2020-04-05,,-38.0,,,,,48385
6286,2020-04-11,,-38.0,,,,,48385
6287,2020-04-05,,,,,-32.0,,27125
6288,2020-04-11,,,,,-37.0,,27125
6289,2020-03-29,-2.0,16.0,,,-23.0,,48387
6290,2020-04-05,-54.0,4.0,,,-28.0,,48387
6291,2020-04-11,-54.0,4.0,,,-37.0,,48387
6292,2020-03-29,-42.0,,,,-26.0,,22081
6293,2020-04-05,-58.0,,,,-28.0,,22081
6294,2020-04-11,-58.0,,,,-40.0,,22081
6295,2020-03-29,-16.0,,,,-18.0,,31145
6296,2020-04-05,-24.0,,,,-38.0,,31145
6297,2020-04-11,-24.0,,,,-24.0,,31145
6298,2020-03-29,-49.0,-2.0,,,-38.0,,27127
6299,2020-04-05,-41.0,-16.0,,,-38.0,,27127
6300,2020-04-11,-41.0,-16.0,,,-30.0,,27127
6301,2020-03-29,-39.0,-19.0,,-8.0,-12.0,,48389
6302,2020-04-05,-39.0,-16.0,,-20.0,-10.0,,48389
6303,2020-04-11,-45.0,-26.0,,-35.0,-17.0,,48389
6304,2020-03-29,-67.0,-43.0,,-43.0,-31.0,,48391
6305,2020-04-05,-69.0,-44.0,,-52.0,-29.0,,48391
6306,2020-04-11,-69.0,-44.0,,-57.0,-44.0,,48391
6307,2020-03-29,-28.0,-11.0,,-16.0,-25.0,10.0,20155
6308,2020-04-05,-40.0,-21.0,,-27.0,-28.0,12.0,20155
6309,2020-04-11,-33.0,-7.0,,-30.0,-29.0,9.0,20155
6310,2020-03-29,-50.0,-23.0,-25.0,-54.0,-36.0,12.0,36083
6311,2020-04-05,-41.0,-17.0,5.0,-51.0,-39.0,10.0,36083
6312,2020-04-11,-47.0,32.0,-7.0,-47.0,-34.0,13.0,36083
6313,2020-03-29,-50.0,,,,-22.0,,27129
6314,2020-04-05,-77.0,,,,-25.0,,27129
6315,2020-04-11,-77.0,,,,-22.0,,27129
6316,2020-03-29,-7.0,-1.0,,,-26.0,11.0,47143
6317,2020-04-05,-20.0,-1.0,,,-29.0,11.0,47143
6318,2020-04-11,-19.0,8.0,,,-28.0,11.0,47143
6319,2020-03-29,-26.0,10.0,,,-27.0,,20159
6320,2020-04-05,-33.0,-25.0,,,-32.0,,20159
6321,2020-04-11,-33.0,-25.0,,,-40.0,,20159
6322,2020-03-29,-51.0,-28.0,-48.0,-43.0,-39.0,18.0,27131
6323,2020-04-05,-38.0,-7.0,2.0,-27.0,-35.0,24.0,27131
6324,2020-04-11,-31.0,14.0,2.0,-19.0,-38.0,21.0,27131
6325,2020-03-29,-24.0,-2.0,,,-13.0,,31147
6326,2020-04-05,-36.0,-2.0,,,-11.0,,31147
6327,2020-04-11,-36.0,-2.0,,,-23.0,,31147
6328,2020-03-29,-32.0,-11.0,,,-19.0,,17159
6329,2020-04-05,-40.0,-2.0,,,-23.0,,17159
6330,2020-04-11,-40.0,-2.0,,,-21.0,,17159
6331,2020-03-29,-36.0,-22.0,,,-41.0,,30083
6332,2020-04-05,-43.0,-15.0,,,-35.0,,30083
6333,2020-04-11,-43.0,-15.0,,,-36.0,,30083
6334,2020-03-29,-42.0,-4.0,,,-23.0,,38077
6335,2020-04-05,-38.0,2.0,,,-40.0,,38077
6336,2020-04-11,-38.0,2.0,,,-29.0,,38077
6337,2020-03-29,-50.0,-23.0,,-25.0,-33.0,9.0,39139
6338,2020-04-05,-53.0,-20.0,,-33.0,-39.0,10.0,39139
6339,2020-04-11,-46.0,-5.0,,-32.0,-39.0,11.0,39139
6340,2020-03-29,-43.0,-19.0,-37.0,-21.0,-35.0,11.0,45079
6341,2020-04-05,-43.0,-15.0,-33.0,-29.0,-38.0,12.0,45079
6342,2020-04-11,-42.0,-8.0,-37.0,-31.0,-34.0,13.0,45079
6343,2020-03-29,-44.0,,,,-25.0,,55103
6344,2020-04-05,-35.0,,,,-25.0,,55103
6345,2020-04-11,-35.0,,,,-23.0,,55103
6346,2020-03-29,-24.0,-10.0,,-25.0,-16.0,,22083
6347,2020-04-05,-28.0,1.0,,-29.0,-16.0,,22083
6348,2020-04-11,-28.0,1.0,,-36.0,-17.0,,22083
6349,2020-03-29,-40.0,-5.0,26.0,-51.0,-31.0,8.0,13245
6350,2020-04-05,-50.0,-16.0,3.0,-54.0,-39.0,11.0,13245
6351,2020-04-11,-44.0,-4.0,-4.0,-35.0,-34.0,12.0,13245
6352,2020-03-29,-31.0,-2.0,,,-26.0,10.0,37153
6353,2020-04-05,-29.0,33.0,,,-24.0,11.0,37153
6354,2020-04-11,-33.0,40.0,,,-24.0,11.0,37153
6355,2020-03-29,-59.0,-31.0,-48.0,-60.0,-42.0,17.0,36085
6356,2020-04-05,-57.0,-28.0,-9.0,-58.0,-46.0,16.0,36085
6357,2020-04-11,-62.0,6.0,-9.0,-54.0,-48.0,19.0,36085
6358,2020-03-29,-34.0,-25.0,,,-19.0,,51159
6359,2020-04-05,-25.0,-25.0,,,-24.0,,51159
6360,2020-04-11,-25.0,-25.0,,,-33.0,,51159
6361,2020-03-29,-58.0,-34.0,-50.0,,-38.0,20.0,20161
6362,2020-04-05,-55.0,-32.0,-50.0,,-40.0,25.0,20161
6363,2020-04-11,-55.0,-32.0,-50.0,-53.0,-38.0,25.0,20161
6364,2020-03-29,-30.0,-20.0,,,-37.0,12.0,35039
6365,2020-04-05,-20.0,-15.0,,,-40.0,12.0,35039
6366,2020-04-11,-17.0,-15.0,,,-35.0,12.0,35039
6367,2020-03-29,,,,,-28.0,,8103
6368,2020-04-05,,,,,-36.0,,8103
6369,2020-04-11,,,,,-28.0,,8103
6370,2020-03-29,-38.0,-24.0,,,-17.0,,8105
6371,2020-04-05,-25.0,-20.0,,,-27.0,,8105
6372,2020-04-11,-25.0,-20.0,,,-24.0,,8105
6373,2020-03-29,-46.0,-18.0,,,-27.0,0.0,18137
6374,2020-04-05,-51.0,-15.0,,,-33.0,0.0,18137
6375,2020-04-11,-51.0,-15.0,,,-30.0,0.0,18137
6376,2020-03-29,-5.0,-2.0,,,-28.0,,29181
6377,2020-04-05,-5.0,-2.0,,,-30.0,,29181
6378,2020-04-11,-5.0,-2.0,,,-43.0,,29181
6379,2020-03-29,-49.0,,,,-45.0,,54085
6380,2020-04-05,-26.0,,,,-45.0,,54085
6381,2020-04-11,-26.0,,,,-52.0,,54085
6382,2020-03-29,-43.0,-20.0,-44.0,-41.0,-39.0,14.0,6065
6383,2020-04-05,-46.0,-21.0,-60.0,-45.0,-41.0,15.0,6065
6384,2020-04-11,-42.0,-12.0,-59.0,-45.0,-39.0,17.0,6065
6385,2020-03-29,-16.0,-6.0,-19.0,,-27.0,13.0,47145
6386,2020-04-05,-33.0,1.0,-24.0,,-34.0,15.0,47145
6387,2020-04-11,-25.0,10.0,-24.0,,-27.0,17.0,47145
6388,2020-03-29,-25.0,,,,-42.0,,54087
6389,2020-04-05,-8.0,,,,-38.0,,54087
6390,2020-04-11,-8.0,,,,-44.0,,54087
6391,2020-03-29,-29.0,-15.0,,,-40.0,10.0,51161
6392,2020-04-05,-35.0,-22.0,,,-41.0,11.0,51161
6393,2020-04-11,-30.0,-7.0,,,-35.0,11.0,51161
6394,2020-03-29,-37.0,4.0,,-33.0,-29.0,,46109
6395,2020-04-05,-45.0,-20.0,,-46.0,-42.0,,46109
6396,2020-04-11,-45.0,-20.0,,-40.0,-45.0,,46109
6397,2020-03-29,-25.0,6.0,,-25.0,-36.0,15.0,47147
6398,2020-04-05,-35.0,6.0,,-26.0,-37.0,18.0,47147
6399,2020-04-11,-22.0,16.0,,-27.0,-34.0,21.0,47147
6400,2020-03-29,-38.0,-16.0,,-32.0,-16.0,,48395
6401,2020-04-05,-52.0,-25.0,,-37.0,-25.0,,48395
6402,2020-04-11,-52.0,-25.0,,-47.0,-10.0,,48395
6403,2020-03-29,-27.0,-3.0,,-21.0,-26.0,6.0,37155
6404,2020-04-05,-33.0,-2.0,,-44.0,-32.0,8.0,37155
6405,2020-04-11,-29.0,7.0,,-40.0,-23.0,7.0,37155
6406,2020-03-29,-65.0,,,,-26.0,,27133
6407,2020-04-05,-41.0,,,,-36.0,,27133
6408,2020-04-11,-41.0,,,,-40.0,,27133
6409,2020-03-29,-52.0,-30.0,-15.0,-36.0,-34.0,11.0,55105
6410,2020-04-05,-43.0,-18.0,85.0,-27.0,-31.0,8.0,55105
6411,2020-04-11,-41.0,6.0,84.0,-24.0,-33.0,11.0,55105
6412,2020-03-29,-50.0,0.0,-55.0,-57.0,-36.0,10.0,17161
6413,2020-04-05,-43.0,10.0,-23.0,-40.0,-34.0,9.0,17161
6414,2020-04-11,-45.0,25.0,-31.0,-35.0,-34.0,13.0,17161
6415,2020-03-29,-28.0,,,-20.0,-27.0,,51163
6416,2020-04-05,-36.0,,,-30.0,-30.0,,51163
6417,2020-04-11,-32.0,,,-31.0,-28.0,,51163
6418,2020-03-29,-53.0,-21.0,,,-24.0,,21203
6419,2020-04-05,-43.0,-4.0,,,-24.0,,21203
6420,2020-04-11,-43.0,-4.0,,,-24.0,,21203
6421,2020-03-29,-43.0,-11.0,-18.0,,-39.0,12.0,13247
6422,2020-04-05,-46.0,-12.0,-4.0,,-42.0,13.0,13247
6423,2020-04-11,-35.0,13.0,-4.0,,-36.0,14.0,13247
6424,2020-03-29,-20.0,-3.0,-12.0,-8.0,-30.0,8.0,37157
6425,2020-04-05,-29.0,-5.0,,-29.0,-34.0,9.0,37157
6426,2020-04-11,-23.0,6.0,,-34.0,-30.0,10.0,37157
6427,2020-03-29,-59.0,-36.0,-63.0,-60.0,-39.0,14.0,33015
6428,2020-04-05,-50.0,-32.0,14.0,-59.0,-38.0,12.0,33015
6429,2020-04-11,-41.0,-4.0,63.0,-57.0,-37.0,14.0,33015
6430,2020-03-29,-29.0,-10.0,-7.0,-22.0,-27.0,9.0,51165
6431,2020-04-05,-40.0,-18.0,-7.0,-22.0,-32.0,10.0,51165
6432,2020-04-11,-33.0,-9.0,25.0,-44.0,-31.0,11.0,51165
6433,2020-03-29,-67.0,-35.0,-49.0,-68.0,-47.0,20.0,36087
6434,2020-04-05,-61.0,-24.0,62.0,-60.0,-47.0,19.0,36087
6435,2020-04-11,-68.0,-8.0,146.0,-61.0,-50.0,17.0,36087
6436,2020-03-29,-45.0,-25.0,,-21.0,-40.0,25.0,48397
6437,2020-04-05,-47.0,-27.0,,-26.0,-40.0,27.0,48397
6438,2020-04-11,-46.0,-10.0,,-40.0,-38.0,26.0,48397
6439,2020-03-29,-29.0,-3.0,-10.0,,-32.0,11.0,40131
6440,2020-04-05,-40.0,-5.0,16.0,,-36.0,15.0,40131
6441,2020-04-11,-34.0,3.0,16.0,,-32.0,12.0,40131
6442,2020-03-29,-33.0,,,,-37.0,,38079
6443,2020-04-05,-33.0,,,,-35.0,,38079
6444,2020-04-11,-33.0,,,,-57.0,,38079
6445,2020-03-29,-25.0,-20.0,,,-42.0,,30085
6446,2020-04-05,-20.0,-20.0,,,-42.0,,30085
6447,2020-04-11,-20.0,-20.0,,,-50.0,,30085
6448,2020-03-29,-31.0,-23.0,,,-22.0,,35041
6449,2020-04-05,-26.0,-17.0,,,-25.0,,35041
6450,2020-04-11,-26.0,-17.0,,,-18.0,,35041
6451,2020-03-29,-45.0,-9.0,-38.0,,-43.0,,26143
6452,2020-04-05,-35.0,30.0,-33.0,,-38.0,,26143
6453,2020-04-11,-55.0,30.0,-33.0,,-37.0,,26143
6454,2020-03-29,-73.0,-26.0,,,-49.0,,27135
6455,2020-04-05,-73.0,-23.0,,,-54.0,,27135
6456,2020-04-11,-73.0,-23.0,,,-52.0,,27135
6457,2020-03-29,,,,,-30.0,,30087
6458,2020-04-05,,,,,-32.0,,30087
6459,2020-04-11,,,,,-40.0,,30087
6460,2020-03-29,-37.0,-10.0,-28.0,-7.0,-28.0,17.0,39141
6461,2020-04-05,-41.0,-8.0,-28.0,-13.0,-31.0,14.0,39141
6462,2020-04-11,-38.0,7.0,,3.0,-25.0,17.0,39141
6463,2020-03-29,-82.0,-49.0,-48.0,-65.0,-62.0,-2.0,8107
6464,2020-04-05,-83.0,-52.0,-58.0,-65.0,-63.0,-2.0,8107
6465,2020-04-11,-79.0,-48.0,-69.0,-65.0,-60.0,-2.0,8107
6466,2020-03-29,-26.0,1.0,,,-28.0,,21205
6467,2020-04-05,-34.0,8.0,,,-28.0,,21205
6468,2020-04-11,-30.0,8.0,,,-27.0,,21205
6469,2020-03-29,-38.0,-6.0,66.0,-28.0,-30.0,8.0,37159
6470,2020-04-05,-42.0,-8.0,40.0,-39.0,-37.0,9.0,37159
6471,2020-04-11,-39.0,2.0,35.0,-27.0,-33.0,10.0,37159
6472,2020-03-29,-23.0,-5.0,,,-22.0,,48399
6473,2020-04-05,-25.0,-17.0,,,-28.0,,48399
6474,2020-04-11,-25.0,-17.0,,,-37.0,,48399
6475,2020-03-29,-44.0,-11.0,,,-35.0,,18139
6476,2020-04-05,-39.0,-9.0,,,-38.0,,18139
6477,2020-04-11,-39.0,-9.0,,,-34.0,,18139
6478,2020-03-29,-24.0,-7.0,,,-26.0,13.0,48401
6479,2020-04-05,-30.0,-7.0,,,-32.0,16.0,48401
6480,2020-04-11,-24.0,6.0,,,-20.0,19.0,48401
6481,2020-03-29,-49.0,-39.0,,,-25.0,,55107
6482,2020-04-05,-43.0,-17.0,,,-26.0,,55107
6483,2020-04-11,-43.0,-17.0,,,-42.0,,55107
6484,2020-03-29,-28.0,-5.0,,,-27.0,13.0,1113
6485,2020-04-05,-46.0,19.0,,,-35.0,16.0,1113
6486,2020-04-11,-30.0,48.0,,,-27.0,18.0,1113
6487,2020-03-29,-66.0,-2.0,,,-17.0,,20167
6488,2020-04-05,-56.0,-24.0,,,-23.0,,20167
6489,2020-04-11,-56.0,-24.0,,,-34.0,,20167
6490,2020-03-29,-22.0,10.0,,,-32.0,,21207
6491,2020-04-05,-20.0,23.0,,,-35.0,,21207
6492,2020-04-11,-20.0,23.0,,,-45.0,,21207
6493,2020-03-29,-22.0,-14.0,,,-15.0,,51167
6494,2020-04-05,-37.0,-22.0,,,-20.0,,51167
6495,2020-04-11,-37.0,-22.0,,,-19.0,,51167
6496,2020-03-29,-34.0,-8.0,-10.0,,-29.0,9.0,37161
6497,2020-04-05,-34.0,-5.0,-14.0,,-32.0,12.0,37161
6498,2020-04-11,-31.0,4.0,9.0,,-26.0,17.0,37161
6499,2020-03-29,-35.0,-12.0,74.0,-16.0,-35.0,10.0,47149
6500,2020-04-05,-43.0,-15.0,52.0,-27.0,-42.0,11.0,47149
6501,2020-04-11,-40.0,-2.0,72.0,-21.0,-34.0,11.0,47149
6502,2020-03-29,-59.0,-33.0,,-77.0,-47.0,21.0,50021
6503,2020-04-05,-56.0,-21.0,,-84.0,-46.0,22.0,50021
6504,2020-04-11,-50.0,-10.0,,-76.0,-47.0,23.0,50021
6505,2020-03-29,-17.0,13.0,,,-34.0,,48403
6506,2020-04-05,-35.0,-2.0,,,-28.0,,48403
6507,2020-04-11,-35.0,-2.0,,,-40.0,,48403
6508,2020-03-29,-16.0,-6.0,,,-23.0,,22085
6509,2020-04-05,-23.0,-15.0,,,-35.0,,22085
