fips,num_neighbors,center_00,center_10,pop_00,pop_10
19135,5,36.281709367794946,37.28770752150796,36.43900685204788,36.51955453024949
19137,5,40.99218514252719,39.291467106942335,42.97133101311393,43.09469990099215
19139,5,40.64990001808836,39.73286831067877,40.32296238613699,40.45292901005222
19141,4,38.9572450548884,38.59412725267873,38.404129187790765,38.47219296652656
19143,5,40.342119434318114,40.11398316778789,39.99250459439811,40.00532928702675
19145,5,39.92867633634005,39.46618219060008,40.3112571097939,40.55775580988851
19147,4,37.00379531934139,37.679749496383394,37.375101465241485,37.35763889939771
19149,4,39.344539136652536,40.94559567146293,37.976883767696194,37.84391910510956
19151,5,41.68744707284402,41.34896594733856,41.95286858566459,41.99686995045979
19153,6,44.086626828422006,44.45050099145248,42.62384128411776,41.553347081419126
19155,8,44.46715045516278,48.3849659789221,42.76840901950698,42.975846292779345
19157,5,43.91668995400675,43.14034970307543,45.1388372101419,45.36073917242567
19159,5,38.53632759279229,37.9647578071218,38.443103063957594,38.34390189558415
19161,5,39.84616632881949,39.75615254900423,38.81988150793259,38.680275748446384
19163,4,34.9827577762994,34.72932412784457,35.8621582398944,35.878841006594456
19165,5,42.14734587335293,41.96855032320164,43.202086765447476,43.210761083577964
19167,5,42.843192275031306,42.79158293965766,44.12541521828254,45.19451037471105
19169,6,45.32158616140558,43.14512266448626,47.22332618765254,47.15249790353403
19171,5,41.26103297561947,42.061081145827,40.72013788060956,40.93560628699615
19173,5,38.31834209618167,37.86824168688729,38.59744731610343,38.45729700816129
19175,5,37.786337765767925,37.33337397111288,38.349337865542246,38.487640253810355
19177,6,40.52505502418878,38.69840506282835,40.32241143775258,40.44579486940771
19179,5,36.320034268178915,36.95530299148815,35.683999730938595,35.661031713743135
19181,5,39.128624618526565,38.70051656518625,39.247456998486406,39.347501573195096
19183,6,41.43484992901775,41.33816670555358,42.35246170404091,42.26677989009025
19185,5,37.89725394944468,37.99576289333392,38.699766624050056,38.87088109842313
19187,7,44.5213292236442,44.77775422207872,43.90694111433989,43.88214284100976
19189,5,39.302761102991994,39.77855243729858,39.78898122815279,39.84413270601262
19191,6,46.0197882547605,44.64694228360927,46.000366972406546,46.229616021211974
19193,7,45.974582541757705,47.876177860263546,44.2163582224294,43.553573584890465
19195,5,36.657332744937214,39.31669002674928,34.841695874736736,34.775895234817085
19197,5,40.78703201688192,40.414564686659375,40.12557016465384,40.168382618122834
20001,4,38.324961992505486,38.03968760713632,39.4685247379804,39.5028555867499
20003,4,39.58852554434124,38.07967399776785,40.36855237219464,40.39309848266782
20005,7,41.36932633671692,41.22449644709551,41.915152623942596,42.18308903657042
20007,7,58.2803040254979,56.48493325653774,59.9181407934026,59.85477774659297
20009,6,49.722675262773556,50.706271181700195,49.26126919517835,49.2440250184855
20011,5,46.03485150881318,43.13899526698096,48.00995707025043,48.27439337578339
20013,5,39.64668805301866,39.7205320902941,40.02021137000435,40.08719773632977
20015,7,59.861967210435395,60.639257949780145,61.69641721144132,61.91674929277968
20017,5,50.823070498721734,49.60508599618092,52.35278043007747,52.701155922900966
20019,5,51.82129067711554,50.10629063285082,54.98682358232238,55.32528232853605
20021,6,41.419895264078924,44.807038102394195,39.70268543948183,39.77072606475125
20023,5,60.00715459347598,60.86899383627015,59.00534216602006,58.81915191559035
20025,6,56.98738408107884,56.44636516961635,58.119738256921,58.52252481975868
20027,6,48.42097311404143,47.13538760846043,49.29320410501659,49.03339405562681
20029,6,47.67918667730135,47.73409485472673,47.95905376447274,48.05199529361689
20031,6,46.47686563111673,46.83723028559735,48.9110951117484,49.07543091152814
20033,5,57.15740479356202,51.32734503776167,59.37372141509153,59.71752400797676
20035,6,62.48185279422494,60.171199258221066,65.7748911391347,66.309385766966
20037,7,46.856644701540745,47.31142925288292,47.261020173958045,47.28182270811163
20039,6,54.07271784564552,54.76440130446681,54.99429357250202,55.02380922085887
20041,6,48.489405103446224,48.592553163883174,49.096534529263614,48.59158605633032
20043,6,37.10925724950733,38.91856293566839,35.63566178963456,35.65086287930229
20045,6,42.0491608916373,41.066175979086516,41.34373915999975,40.85700205317996
20047,6,48.148899175889106,48.71800173929336,49.27721733322894,49.40174670831785
20049,6,53.81494922520735,50.104792778384216,55.32939852540437,55.44197887565807
20051,6,53.65481215860001,54.14399402503216,54.76097399091875,54.65197224692262
20053,6,50.48722784749967,49.193831186345086,52.1867719709997,52.19930411836341
20055,7,63.80109759441303,59.01516735940404,63.97976559347308,64.04717575245506
20057,6,53.404635360266205,53.41789090541954,52.699861202453235,52.69448696380214
20059,5,42.24076515975611,41.60547856693808,42.245236785596894,42.39771892914671
20061,5,40.30409685784103,41.318510089884185,40.27655818342219,40.12840796940808
20063,8,58.67729909640693,60.161779383582555,58.16649805804892,58.33566366380376
20065,6,53.521985168037055,55.00874373259205,51.569783177069525,51.46312095414866
20067,4,41.563313275686816,42.161691122088726,40.6481010072703,40.803071095534214
20069,5,50.98345107066139,50.68980218952436,49.15083937300507,49.07855594759538
20071,6,59.107227999941465,64.07101653325414,61.543671441030064,61.61716167121849
20073,7,55.8930774739065,54.30493097805485,57.32593352098081,57.60355320634871
20075,5,52.82472688007033,52.715469460597845,57.29841836679786,57.23006306997595
20077,5,51.285480496562535,50.77874835757743,53.494806879467774,53.742652762237505
20079,5,46.587479495446686,49.354067364052334,44.346409917722994,44.19339271142732
20081,6,48.068084245728606,48.50340572091864,48.911215185175955,49.085669007138584
20083,6,58.18758571587281,56.64958137337943,58.01857599729041,57.91313895532131
20085,6,44.819366114390114,44.7042399894838,46.34711750680132,46.60517372153751
20087,5,36.62140776116966,36.34122506128931,36.67116064979425,36.61058691719412
20089,7,50.39967139666506,51.96694124684979,48.641778478469256,48.67900671588909
20091,6,35.37544308182172,38.84333459582165,34.05698395476654,33.820390505597985
20093,5,49.07595453159767,52.256218176389766,49.69291344702167,49.59186118728233
20095,6,56.160023138664165,54.822903035337326,58.02402980756236,57.96711028076249
20097,6,52.6544997900227,50.90098652077037,55.069912650580335,55.18309441657107
20099,6,48.52474705691737,45.76276926031263,51.6935183255297,51.70791742788105
20101,4,52.02182816165449,47.256198884453156,54.045314231882344,54.23841637861906
20103,6,34.820748124152004,34.898381009870796,35.19123960709956,34.87398016111549
20105,6,49.538407262335575,48.57284532657969,50.123605984137804,50.295370379793326
20107,5,43.56445037961826,44.522445407102495,44.085596444054175,44.49985392315738
20109,6,57.335927525086426,55.52984464421453,62.53873262739696,62.88814750832113
20111,6,50.40492414434264,49.91657025920569,49.86211521538744,50.122619742750736
20113,6,50.70560747852579,50.67715017302776,49.61655595698853,49.480795946887895
20115,6,52.368286398140945,52.92830867987134,54.15077249896044,54.283755617924975
20117,6,51.3664269674504,49.698828202182824,54.62991453927133,54.934435566609444
20119,6,54.35084246051622,54.5922630256967,52.70536714469696,52.666376843833234
20121,5,43.144137461373745,42.15429261321136,42.36290422500021,41.748824707435936
20123,5,46.904244179464264,46.97785654416078,46.48374197425594,46.687337213968725
20125,7,48.66955528422155,48.08149843650337,48.54750681362369,48.38674011001751
20127,6,47.761446428005634,46.80839461146397,48.533810315387115,48.62857901481264
20129,5,56.519450523007286,57.4467948890138,58.67160487140025,59.13437657671896
20131,6,45.27828891208052,44.85922392207942,47.455836668304585,47.802327009928966
20133,6,46.50997519117138,44.10913808241451,48.26121804878878,48.300587738653114
20135,8,63.614660084160235,61.131429694173235,65.36478547507231,65.4923613610749
20137,6,52.11533946562202,52.87243998970994,53.7883627760626,53.815296343846235
20139,6,46.71991848427074,45.591115226202554,46.498096078307476,46.56260254959157
20141,7,55.84507145188712,55.100722671570324,56.96951616606466,57.17487708063537
20143,6,48.07799094438203,47.17303411685,48.40378985721461,48.36922738718871
20145,6,49.057605187749424,49.926243605819955,49.446814440740106,49.28293944375909
20147,6,50.847223312657086,51.6687746619066,51.048727799625965,50.955467764018444
20149,6,48.901844175113006,49.078862300402456,50.65423688261794,50.83306266281058
20151,6,54.449077897154304,52.783366869707805,56.576697688917726,56.56420667225842
20153,7,57.868948559963734,58.26110941896554,56.459135193426754,56.01465756974796
20155,7,57.13707241627443,56.565221795396305,57.434797684405204,57.46144242190105
20157,5,44.04958249784211,45.00530844535024,43.54790774983311,43.60913147281543
20159,5,47.24746617318948,48.459075274323894,47.79781508012486,47.894336446673385
20161,6,47.14644144674253,47.446011119403146,48.21232634799986,47.928808081334985
20163,6,53.49113573290443,54.36389714939711,54.1650178779523,54.11908845426836
20165,5,48.753878977741756,49.22889371290872,48.11297632618607,47.98680616527155
20167,6,53.2147818776297,52.1101816677957,54.58658171129358,54.74078352362838
20169,5,47.56148824243181,46.42520254418818,47.01351174711541,46.72197746700967
20171,6,52.94282357876799,50.78508872845848,57.135711985405656,57.222014638050375
20173,5,52.44161288017066,54.028172187173354,50.09595046503675,49.57796093350913
20175,5,50.667145149436216,52.05488866320502,48.043630492071074,48.057035325913475
20177,6,44.78896514588818,45.05162653953274,42.084481058556015,41.89455819381336
20179,5,50.85671961851852,53.39675333577354,51.67057923130055,51.75235623330332
20181,6,62.130532507240424,61.553782884347385,62.07160072954505,61.56980450727434
20183,6,51.05513674548259,51.44112103958553,50.98239655743239,51.25967751183449
20185,6,51.02626398374125,51.48697578042847,51.45330194990053,51.426669667148815
20187,6,58.18921341285526,55.39103613241272,59.34248518209128,59.751960790278304
20189,6,46.97328514615438,48.370073784063685,48.57766794018725,48.8613134578848
20191,6,56.248061133926655,56.51204701887187,57.2455568979083,57.33818252681774
20193,6,55.002176904215624,58.34368938136475,54.3173881936475,54.129668717927785
20195,5,51.21566915599074,52.905377128355596,49.87047788428585,49.75197528530593
20197,7,50.60799600883238,50.62994541866267,48.368801151875275,48.48706787688784
20199,6,60.86860492551927,61.36580276793563,60.60614044892257,60.693442593336435
20201,7,53.36103815149421,53.28603970305539,53.922729853894104,54.000384398899264
20203,6,51.40724195326121,51.94087231054877,55.85522108880826,56.015099245703794
20205,5,43.84778507213599,43.51315613448252,43.443514668321384,43.40981315606364
20207,4,38.6406527990829,39.54124277731456,39.24769600308622,39.33754853755543
20209,5,23.745792551921443,31.186156606686552,22.144432401595044,22.668734122059
21001,6,31.940416497622916,32.26012746807455,31.435653101743835,31.449787883524326
21003,6,36.419705603238604,35.63001727902661,37.114690445810105,36.986323879174044
21005,7,32.047810590468494,30.790440211114234,32.53336496339494,32.644088093853135
21007,5,28.10404997442443,27.698505912856614,28.358877069915728,28.596115221162155
21009,6,35.57851974956944,36.05831278409724,35.42138264271405,35.3753006681209
21011,5,25.51267683448066,26.004497898409205,26.395308699637564,26.37126254973331
21013,7,43.410622162023465,40.06797669285088,42.93971768601289,43.33640279419832
21015,7,27.213908991105622,27.27725388372018,26.283945603679314,26.129678228267682
21017,6,28.357254583086913,28.519873461320543,27.734713593815567,27.60984869800949
21019,5,28.277567878343415,31.984221324317367,26.286550019787008,26.151659583591346
21021,6,28.80684507587156,29.35950988826281,29.64940436042966,29.484299537178075
21023,6,30.516484775898235,29.25436119406946,31.19879332977716,31.266333113180362
21025,6,33.150958599780616,33.28508614960605,33.238039989199365,33.16084056473541
21027,6,39.30715616947667,37.930718915026056,39.009882085942245,39.105746470871
21029,4,29.35063426876521,31.188079955705035,28.48901886614403,28.50639519476009
21031,6,38.4052347657993,38.49574991663119,38.66611224869418,38.77841639707526
21033,6,34.29882279463727,35.839420841138406,35.33353964837651,35.413348037672115
21035,5,37.77085753888331,36.00222782177526,38.88425843302836,38.8938770094605
21037,4,21.655449570887278,24.069147913776273,20.860495110110232,21.02227512846855
21039,5,28.489186523518054,27.057882598585092,28.626650350946885,28.596018200362984
21041,6,25.390558805617527,25.077626735396734,24.84346494717319,24.979846270251596
21043,6,33.85289266284658,32.44028727558448,34.5640793782736,34.57659646588382
21045,7,36.223921680613714,36.262102323497075,36.57489627667086,36.581422946053586
21047,7,43.35555958938651,42.61357442998612,42.531419533049416,42.39961127605735
21049,6,30.204014940863498,29.059965648663802,29.205691287875837,29.12917780554473
21051,7,37.60434461284994,37.2300686912702,38.16493801915573,38.150218482124345
21053,5,29.00008586192981,28.586954233466095,29.41744492794792,29.446370912378665
21055,6,31.149054860348212,32.75606804610752,32.165328485534175,32.389204429016054
21057,6,31.380547702966947,31.21290188188276,32.56541092012686,32.55376818940853
21059,6,34.60588663249911,34.993868544882524,34.040393511997145,34.057267959309904
21061,5,34.29914124476553,34.26823153273152,33.728828054337775,33.696893899674706
21063,4,28.34117911611636,27.472912959292664,29.09831726588599,29.32852179555549
21065,5,27.99638573196564,27.30400380194976,28.391339370337192,28.526576012771407
21067,6,27.857994319443794,28.693031847714312,26.668609957898457,26.510169454590017
21069,6,30.590851725024645,29.891204489978048,30.77654680152666,30.702642890769244
21071,5,32.16559987301072,32.00234687124159,33.103984575334614,32.55518608293904
21073,6,28.239012504196825,28.47945570885165,28.62009845434741,28.828434870054167
21075,5,35.37756866495003,31.121701840228525,35.652653979188344,35.632807643807084
21077,5,23.87449986996383,24.109357080040468,24.411424661488077,24.329174293730425
21079,6,27.826146213727085,29.24549433352494,26.46110350394805,26.287261541095756
21081,7,33.05814705438241,31.00120732721342,33.034227234484995,32.94492552013617
21083,7,38.60872992724272,38.424439283805505,38.1359052879629,38.047494332130825
21085,6,41.366427501442715,39.379622914523424,41.1599559960706,41.135158134842584
21087,5,28.786703216721,29.49689820358775,29.15082803956228,29.2689417221222
21089,5,30.310436941521527,33.00477542976852,30.056027977960163,30.136837607082697
21091,5,30.389141323058958,31.777132063512546,30.365879308047113,30.525980386006932
21093,9,43.85810807811341,43.77091190973216,43.00402947528481,43.13354138902656
21095,6,39.52847774596555,38.80662965463334,40.74311485677438,41.00405002663249
21097,7,30.73748335683162,29.311926223534858,31.31094131364249,31.281285692988316
21099,7,37.88059184972313,36.99025331765107,37.723370237408226,37.522291542550306
21101,7,35.69343992457972,36.67770504439526,34.55863741348427,34.443898047039774
21103,6,28.37531289929849,27.399692937975697,28.4537610211034,28.570354484043207
21105,6,31.115667995457965,32.041378184984204,30.668294813940605,30.67545421599939
21107,5,36.12290278183652,35.943148320273146,37.66754814303729,37.58254112739713
21109,7,32.81961297363915,33.81471793213013,34.087038929213456,34.05163871654449
21111,8,32.71062075074566,35.65500622692466,31.36422816654171,31.362465404087587
21113,5,25.830377172778803,26.219690918825528,25.001162695186707,24.783059282437907
21115,5,30.149623242137295,30.816647229421108,30.753711967845476,30.51734322621702
21117,5,24.34533211284478,24.79777669664072,22.801011635827955,22.687203693512167
21119,6,35.51064882524225,35.228735590860644,36.02926892104841,36.14737228155956
21121,4,28.782909567430806,30.30143273714225,28.162048208269496,28.0964262207602
21123,6,34.288710594580984,33.92341393265982,35.59940575906845,35.47098095043196
21125,7,38.131504238666814,38.741394664904725,37.893273474348824,37.680948223622856
21127,7,35.92344600095736,34.659459273593264,36.905553487215855,37.066233047243664
21129,6,27.641878309825085,27.470986396523074,27.213119108713943,27.24314453905262
21131,4,35.29072175684571,32.566835720847095,35.058168491127724,35.42888085659617
21133,5,37.02867752230886,37.763581792966896,37.27198085841984,37.276462674924076
21135,7,39.51099201878156,38.25327929769195,40.01190140839054,40.05731679276958
21137,5,29.483248667531523,29.50019101850545,28.90811792226736,28.941132810686195
21139,7,31.653030424209387,32.30601734215946,30.84832425273179,30.95460880279328
21141,6,38.03738003717418,37.48852082701071,38.67753662582361,38.59752607665603
21143,5,26.680325712997615,30.274817088819496,27.22209579734662,27.28970750524432
21145,7,32.79858139938021,32.695029754140684,31.521855164316957,31.436749302766746
21147,6,40.23168075601641,39.75546882452603,40.12664952671799,40.08241293665544
21149,6,35.28881231115299,35.585176260136116,35.71014985966249,35.60519780069378
21151,7,33.8164110761575,33.75188386728605,33.64760038437794,33.76872347792964
21153,6,33.43860188527171,32.846605358404915,34.75451474001065,34.731590166777316
21155,6,32.093328640221095,31.870476625961363,33.76231265532342,33.8220897007619
21157,6,32.90693696584723,34.72265731106353,32.85768359137985,32.80402041498289
21159,6,35.57720873518699,34.48996075171059,36.8997064131302,36.32909184955142
21161,6,32.13086284865272,32.364820505401305,31.60042836509758,31.562972609425838
21163,5,38.27520543788838,34.5367590101843,38.38936743048176,38.452300978874725
21165,6,27.112350458062327,27.835258445054436,27.810841142783882,27.689248970834537
21167,6,27.438086886494176,27.07839372186558,26.95269955263186,26.801986711025094
21169,6,32.26788259418847,32.75478900326094,32.47590304699778,32.64715114993985
21171,6,32.06339084985668,32.32481789944879,32.99693452052596,33.11233353457801
21173,5,25.361446441455243,25.838699254343858,25.70558650276762,25.68179088024042
21175,7,34.495499955606896,33.753099361693295,34.54338113420822,34.7265270383959
21177,7,40.96009020804686,41.21801164342072,42.17149919177389,42.06368656868215
21179,7,34.691101521414005,34.72171071303857,35.03106604788963,35.10141088664
21181,5,25.877552048223855,26.367777030156827,26.65109049544923,26.76190478254665
21183,7,40.38992244869945,39.93900413066234,40.474138123342975,40.48799126259678
21185,5,26.796802335390645,27.095420258630924,26.956685814078817,26.67105311982952
21187,6,31.037683335055732,28.6678819558895,31.98984710303181,32.198875348097694
21189,5,30.540664104478935,31.87192959594957,30.238890887425118,30.284911740095886
21191,6,33.14933701648941,29.493926172232506,33.102487502737326,32.990168349185616
21193,7,36.22848524762284,35.74724562983757,36.77153709317509,36.807569444866736
21195,8,43.09784627599883,43.398166974888845,42.445649575575025,42.3037315916665
21197,6,26.8749447272331,26.274125744853603,27.385813774111877,27.38667835502274
21199,7,40.733215039945485,40.53740777057703,40.65831975491001,40.68119165832466
21201,5,26.1335867215226,24.146635137082235,25.276429168552898,25.19578479830671
21203,6,35.1514331154616,34.06058837876173,35.322049014887654,35.57695881013828
21205,7,32.94893343946258,32.43079726854827,33.60547858772387,33.49903555193183
21207,6,33.67070827621176,33.93588584937395,33.26831549516518,33.15661027461329
21209,7,30.840486946387166,31.555150080728044,32.027039126308225,32.1459450614496
21211,6,30.21416579251507,30.014258655205523,29.869248552954332,29.606882061398252
21213,5,33.10714889414165,32.635165961281345,33.16805574153385,32.93357705928416
21215,5,30.347486658062422,30.209885135615473,29.78616104786753,29.427164046983687
21217,5,28.91039629036044,29.572376502728027,29.865335042372855,29.9111234768302
21219,5,37.02154745920579,36.65480722637549,36.64048719600977,36.57593468310094
21221,6,37.29249049953151,36.91208687370077,38.239614335046674,38.19544285569483
21223,5,26.557986846541166,25.768657407939212,26.90948946949728,26.8658212464793
21225,6,35.28001258588432,33.5692371056895,35.1518869106213,35.25301839987636
21227,6,36.369988166429245,36.362641905380094,35.41386127260835,35.18388208900312
21229,5,29.53775561647398,28.00068903820167,30.437904858072358,30.524545355631613
21231,6,36.50381140636591,35.99014221648422,36.997270640691546,37.22759633606052
21233,6,34.798706872479876,34.886897131051136,36.14016325225459,36.138191459731
21235,6,37.661945420546765,38.83961094500766,38.21476630559392,38.18990215551241
21237,6,29.57622925755764,29.240787476815026,29.748110694780618,29.643947063591014
21239,6,23.8640692660272,25.589049050822524,22.852332303849845,22.678339559099154
22001,5,38.264232608723866,46.06627989615803,36.98558979316495,36.89467594679407
22003,5,55.38607151883881,52.02335573162446,55.31203339832067,55.35188634447534
22005,6,33.9342501392071,36.17980374743441,33.349280219862074,33.3447811131218
22007,8,50.26796331882878,56.70596702402348,50.24019793655813,50.2433203519862
22009,8,63.896789036347975,58.700999374516506,63.996253803565736,64.65164341973646
22011,5,53.448185477008145,51.28700106596021,53.705198876281614,53.37208524361448
22013,8,52.52879581736007,53.75370917519535,51.501608988449156,51.53279600825301
22015,6,57.329997196266135,53.89391418889162,58.777398170792345,58.71910052191037
22017,8,60.92729773790094,58.77641317755241,61.98757612134368,61.96814233840994
22019,5,56.40925696765339,53.387676262839726,54.619520538792926,53.23533034298388
22021,7,47.79263782722063,47.706386731712655,49.085883103780645,49.052353985186805
22023,5,69.49149061836162,70.9810982614891,69.63220356779127,67.16473924024015
22025,6,50.277474673121105,49.31438360930508,49.503021086110216,49.30599332717355
22027,6,48.846810991785475,47.78816808941412,49.05951762794968,49.18513966491386
22029,7,58.46801094774624,53.5034371383716,58.876450388595934,59.09632738799644
22031,6,53.38971225894188,54.771001723007544,53.57014316493912,53.9314721817348
22033,6,33.32104336153229,36.79130594654648,31.679860813756225,31.308646528429694
22035,6,43.86684935287664,43.32516704456316,44.42564635999913,44.538526014045694
22037,6,39.32312055191312,40.28492091970243,40.34681192093733,39.63539444232713
22039,6,49.36297740140856,50.77338167574555,48.67821978987201,48.901121449743904
22041,5,45.44614484679613,42.2630511178337,44.30173581813008,44.1201716111775
22043,4,42.61556615563923,43.69574205259803,43.34660515469801,43.518618763291165
22045,6,46.492168371599405,64.61847962580718,46.8232943931549,46.94376192221381
22047,7,40.270834061653595,46.66781643606231,41.139395147502405,41.070304385156014
22049,5,42.793494047985156,42.597420361303115,44.322562781481665,44.462096421229795
22051,6,46.142602813077765,75.94385152112402,43.63136335102704,41.28043418292098
22053,7,56.21654795778711,56.02390323738502,56.72255214994897,55.67002552511362
22055,5,32.10475138531378,48.598658951458944,29.422754418559418,28.90934994176813
22057,6,44.15181076984965,57.8872647459314,40.17912795917522,39.973042375863656
22059,6,49.12819003780455,50.37838211197112,50.037332253824296,49.72855135678276
22061,5,41.22709017517737,41.55077431949416,41.25348233154968,41.29359107350871
22063,5,37.92465989812744,37.86950747924717,36.8129582104835,36.59322080528794
22065,5,46.19429713413523,43.08995716431328,45.507365124980936,45.628299270603385
22067,6,48.74891146627613,48.56824071478471,49.01041738551802,48.97179539367591
22069,8,60.93024844372799,60.63754010855929,60.80659244414557,61.16526722926239
22071,4,31.92174056617921,66.23129209918353,28.36743930165173,25.169385136941138
22073,6,45.03324734689627,44.39998457991661,45.232286822686284,45.06219075751441
22075,3,48.59038163322517,75.37291585526926,42.96271196400875,29.782608314879422
22077,7,56.11737225714052,51.6167872608296,57.10683754526821,57.39663767443143
22079,7,61.77702337152531,60.605486310585256,61.695719556536645,61.546334945831475
22081,5,52.04480829918318,53.32744172878167,51.01326877203754,51.18185596557926
22083,7,47.770451039817544,46.13787478044269,46.80295007399508,46.87418117286336
22085,6,57.69335736704221,58.90491518638555,62.130554454785305,62.47957481924929
22087,5,53.99317196426305,64.95721696498317,53.53545184980495,51.64365139763902
22089,3,27.278970697953813,42.890784056740166,25.986128247394607,26.04873266432946
22091,5,40.324591499965635,40.38713396796514,41.37805975159432,41.206368678007934
22093,4,31.8079181897567,37.837421395860105,31.551159839914423,31.75765104460975
22095,6,40.899303213040774,44.17038533253188,40.47647123979672,40.452366103388165
22097,6,45.10270175181086,49.10343115174559,43.918134975133626,43.801537911229936
22099,7,48.832161814831245,54.26660873129894,50.88122693842122,51.10582596698033
22101,4,53.57570511683865,52.902573544137724,55.053019786739426,55.26177093892667
22103,7,50.54372498229227,60.396464945587375,49.40120375000675,49.54481217017929
22105,8,57.40108854434021,60.946024181977094,57.30191471994893,56.943410009206474
22107,8,47.55500610732896,50.10569721259065,46.24260957173072,46.33615512954839
22109,3,45.25887607110621,60.4680156637408,42.868361606346475,42.034965514106084
22111,5,47.62081177556684,47.106939662872236,47.05845718240869,46.88861618761864
22113,5,53.224734785778686,63.019836556247455,52.61254853773549,51.89079857957371
22115,6,61.4193055034202,62.16894659550011,64.29262278411154,64.45499515894092
22117,6,47.10313268453147,44.833396421728146,48.39486499557239,48.126471168194485
22119,5,46.48744971454414,45.49975789899814,47.76509685344281,47.8295811233366
22121,5,32.25969474695853,35.45855822336396,33.39213523695567,33.24566228732628
22123,4,42.30553644005788,39.85530487285405,42.80168065958536,42.96018338753377
22125,6,48.13338731838363,44.986025501691834,47.36193616995748,47.13969452447217
22127,6,48.21410445823454,49.035059335150464,49.96253099139099,50.247054425694735
23001,5,49.78448001597508,54.662333210733344,44.95485777868263,44.9368218684798
23003,4,179.11268005057258,156.68132732311824,210.9552429162598,210.63648512538367
23005,4,48.88103713186169,53.83159990412655,48.66370110645088,48.342165013055734
23007,4,68.16158717544882,75.2952400610566,53.69446151692145,54.42778472180577
23009,4,72.05509537913827,77.46262668671109,67.36934000082695,66.65392322077372
23011,6,58.317056123680665,67.81942624032398,48.92822246626647,48.87249686551198
23013,3,48.76284565179231,56.48126163843233,47.07897558415351,47.019621918663404
23015,4,42.51344588088992,45.40766888469439,41.90844864648675,41.59448168683217
23017,6,67.1981925434833,73.58119287367515,65.49583203112634,64.83273904585367
23019,6,96.2086359179633,102.59133989333559,91.27827858672875,90.73493423537009
23021,3,91.00255928234776,82.1555471285841,97.61033869017324,97.57321754726661
23023,4,38.559447272690285,41.258748596139085,37.638400507831406,37.645925704047315
23025,6,97.63646633005862,112.88267761525289,87.83844804423279,87.49942695555843
23027,6,64.60562360902088,77.24249034379059,54.29997229579277,53.88577235287017
23029,3,125.2816836581975,127.1871921869466,136.2626661355936,135.47671556783305
23031,5,59.879353446863774,65.44473536253997,60.435063838109116,59.792296742143705
24001,8,51.06851240984416,48.28865014998131,52.46980426558558,52.54259981072251
24003,8,41.17757808191064,42.717104906937045,40.03851712164587,40.282498054979634
24005,7,36.381463281429504,38.30400688328033,35.48211684775223,35.57230989786052
24009,6,45.46220970473677,42.49260053477463,43.72859995200014,43.85103314650926
24011,5,35.81859107240282,40.10017536937662,36.04261321624304,35.92662740309243
24013,5,39.820952219364784,38.32524557602919,39.78331647253397,39.7139271709524
24015,5,41.69879705270855,40.74260886822331,42.30650345468558,41.9660085833428
24017,8,40.62550651612474,42.237173306677455,40.83911112223718,41.2878265806463
24019,7,45.94181940411301,46.99560453671505,45.60168520993849,45.647133499367364
24021,7,46.102820112307036,44.86326930311116,45.449748810124184,45.54600385869349
24023,6,46.26745993681265,44.98518975409891,47.59559908136157,47.34089227330176
24025,5,43.4083413250092,41.8025460473045,44.80496056305228,44.85761075548762
24027,6,35.77699644619364,39.076796255032974,34.25303679643706,34.145961841946956
24029,7,43.82306050654294,43.46952123485021,45.01828505922213,44.728040041196174
24031,6,32.10101012625349,36.19551958060311,30.740460835917304,30.951313192671865
24033,8,31.920610152793984,35.70724656392659,30.43760283731102,30.565351165814032
24035,5,34.670963172954224,35.34663186757345,35.68857223466172,35.57183047252458
24037,6,46.48894525002203,43.904464445078084,46.82502882112234,46.97350516292019
24039,6,50.861327008690466,46.7415366613136,51.68907595618622,51.93514597723509
24041,5,36.49736358767849,37.20234048841452,35.50014429058339,35.609145688644055
24043,8,45.735070746412816,43.895245062581694,46.709705308074895,46.96589989352515
24045,4,35.36312037827221,37.57578323284784,35.72545440164198,35.73328537773136
24047,4,45.9797456296643,49.392781328045245,46.4492545780373,47.20214285159066
24510,2,17.562100723467868,25.108806131273624,16.68236100295744,16.790469374881635
25001,3,53.676154290028386,61.22489039986709,53.756340365234315,53.21980437887354
25003,8,60.524600947898875,57.24018190969901,62.59471748396864,62.714052697351484
25005,7,40.19948728625881,43.354201684949274,40.116598297981966,39.98960949298273
25007,3,48.17829061189608,53.80235393451941,47.56470594059678,47.48142456819986
25009,4,40.3620601259096,50.84309523803773,37.90396497738425,37.82377238845284
25011,6,51.692550968455656,50.95189001928486,50.74346705952494,50.83330662413132
25013,6,48.515585821048724,46.264178561256244,49.511760983612874,49.51210517789601
25015,4,41.310257243349305,38.92303725921882,42.29556671195988,42.26831464936227
25017,5,37.4493006575092,44.90580123040062,35.717219941386716,35.706361673873
25019,1,46.285071793135266,47.57497649904473,45.88246716326152,46.0841961527422
25021,6,39.21112067362243,43.59451873223037,37.10687766314844,37.12824547510433
25023,4,41.80102384185522,43.49840954345403,40.1844703062168,40.17414470836344
25025,4,29.334090227606644,34.7103298964602,26.6751412101666,26.819617071123243
25027,10,62.773865778478886,60.873602014230904,63.18570837092932,63.10488670956422
26001,3,40.54704286877203,64.69315757605278,43.86917180548346,43.89790293179934
26003,5,85.29760941720835,113.87138170187977,87.90385885777584,87.79443119051585
