FIPS,03/29/20_residential,04/05/20_residential,03/29/20_workplaces,04/05/20_workplaces,03/29/20_transit,04/05/20_transit,03/29/20_parks,04/05/20_parks,03/29/20_grocery,04/05/20_grocery,03/29/20retail,04/05/20retail
45083,9.0,9.0,-34.0,-38.0,-57.0,-64.0,10.0,-6.0,-11.0,-13.0,-34.0,-39.0
45085,8.0,9.0,-31.0,-33.0,-32.0,-53.0,,,-6.0,-4.0,-33.0,-38.0
45087,4.0,4.0,-23.0,-24.0,,,,,1.0,6.0,-24.0,-30.0
45089,,,-19.0,-15.0,,,,,-2.0,2.0,-21.0,-31.0
45091,10.0,11.0,-35.0,-39.0,-34.0,-37.0,31.0,-12.0,-16.0,-14.0,-33.0,-39.0
46005,,,-26.0,-26.0,,,,,-22.0,-12.0,-35.0,-36.0
46009,,,-27.0,-32.0,,,,,,,,
46011,21.0,22.0,-30.0,-31.0,,,,,-21.0,-27.0,-44.0,-47.0
46013,17.0,21.0,-23.0,-24.0,,,,,-10.0,-12.0,-30.0,-38.0
46015,,,-32.0,-30.0,,,,,,,-51.0,-55.0
46019,,,-17.0,-22.0,,,,,,,-8.0,-25.0
46023,,,-18.0,-32.0,,,,,,,-59.0,-49.0
46027,,,-28.0,-30.0,,,,,,,-32.0,-47.0
46029,15.0,18.0,-24.0,-23.0,-29.0,-40.0,,,-14.0,5.0,-35.0,-40.0
46033,,,-23.0,-23.0,,,,,,,,
46035,,,-19.0,-22.0,,,,,-7.0,-4.0,-36.0,-42.0
46041,,,-42.0,-59.0,,,,,,,,
46047,,,-23.0,-23.0,,,,,-12.0,-12.0,-35.0,-37.0
46051,,,-21.0,-19.0,,,,,,,-52.0,-32.0
46057,,,-32.0,-35.0,,,,,,,,
46065,,,-16.0,-20.0,,,,,6.0,-11.0,-20.0,-24.0
46067,,,-17.0,-30.0,,,,,,,,
46077,,,-27.0,-29.0,,,,,,,,
46079,,,-27.0,-32.0,,,,,-13.0,-6.0,-13.0,-20.0
46081,0.0,0.0,-46.0,-52.0,,,-41.0,-26.0,-14.0,-14.0,-42.0,-46.0
46083,22.0,26.0,-24.0,-32.0,,,,,13.0,0.0,-13.0,-22.0
46087,,,-24.0,-37.0,,,,,,,,
46093,12.0,12.0,-32.0,-29.0,,,,,-10.0,-7.0,-38.0,-38.0
46099,8.0,10.0,-23.0,-29.0,-41.0,-46.0,141.0,67.0,-5.0,-6.0,-38.0,-42.0
46101,,,-27.0,-37.0,,,,,,,,
46103,8.0,8.0,-30.0,-33.0,-24.0,-18.0,90.0,71.0,-6.0,-1.0,-42.0,-38.0
46109,,,-29.0,-42.0,-33.0,-46.0,,,4.0,-20.0,-37.0,-45.0
46113,,,-30.0,-45.0,,,,,-11.0,-11.0,-50.0,-50.0
46115,,,-28.0,-28.0,,,,,,,,
46121,,,-43.0,-46.0,,,,,-26.0,-14.0,,
46123,,,,,,,,,,,-36.0,-71.0
46125,,,-21.0,-28.0,,,,,,,,
46127,,,-17.0,-26.0,-18.0,-13.0,,,-15.0,-9.0,-30.0,-48.0
46129,,,-37.0,-50.0,,,,,,,-19.0,-21.0
46135,8.0,8.0,-22.0,-26.0,,,,,-3.0,0.0,-23.0,-30.0
47001,8.0,10.0,-31.0,-37.0,,,65.0,27.0,-5.0,4.0,-30.0,-40.0
47003,14.0,16.0,-33.0,-34.0,,,,,-2.0,5.0,-17.0,-30.0
47005,,,-30.0,-25.0,-25.0,-33.0,,,16.0,83.0,-28.0,-66.0
47007,,,-29.0,-40.0,,,,,18.0,18.0,-23.0,-7.0
47009,9.0,10.0,-39.0,-44.0,-79.0,-82.0,35.0,22.0,-4.0,-7.0,-35.0,-46.0
47011,9.0,10.0,-24.0,-30.0,-18.0,-27.0,,,-6.0,-5.0,-34.0,-44.0
47013,10.0,11.0,-29.0,-32.0,-12.0,-24.0,30.0,-4.0,-1.0,-1.0,-16.0,-23.0
47015,,,-24.0,-32.0,,,,,15.0,12.0,34.0,0.0
47017,4.0,4.0,-26.0,-30.0,,,,,-2.0,4.0,-33.0,-37.0
47019,11.0,14.0,-21.0,-27.0,,,16.0,16.0,1.0,-2.0,-15.0,-24.0
47021,16.0,20.0,-32.0,-31.0,-36.0,-44.0,,,23.0,66.0,-9.0,-38.0
47023,,,-28.0,-38.0,,,,,-3.0,-4.0,-13.0,-19.0
47025,-2.0,-2.0,-26.0,-28.0,,,,,29.0,46.0,-28.0,-32.0
47027,,,-28.0,-37.0,,,,,,,,
47029,11.0,13.0,-36.0,-41.0,-20.0,0.0,-3.0,5.0,-11.0,3.0,-24.0,-28.0
47031,14.0,16.0,-33.0,-39.0,-35.0,-52.0,,,-6.0,-6.0,-29.0,-36.0
47033,,,-11.0,-13.0,,,,,3.0,4.0,-9.0,-34.0
47035,11.0,13.0,-32.0,-36.0,-25.0,-37.0,,,-13.0,-27.0,-22.0,-38.0
47037,11.0,12.0,-44.0,-47.0,-64.0,-69.0,-6.0,-34.0,-17.0,-18.0,-44.0,-51.0
47039,,,-28.0,-39.0,,,,,8.0,22.0,-10.0,-20.0
47041,,,-34.0,-43.0,,,,,26.0,18.0,-1.0,-12.0
47043,15.0,18.0,-34.0,-38.0,-19.0,-25.0,,,-13.0,-16.0,-30.0,-43.0
47045,11.0,13.0,-21.0,-22.0,-9.0,-15.0,,,-5.0,-5.0,-21.0,-28.0
47047,9.0,9.0,-35.0,-35.0,-30.0,-29.0,,,46.0,52.0,-15.0,-17.0
47049,,,-19.0,-21.0,,,,,0.0,1.0,-19.0,-26.0
47051,12.0,14.0,-35.0,-41.0,,,,,3.0,3.0,-15.0,-29.0
47053,12.0,15.0,-25.0,-32.0,,,,,4.0,13.0,-18.0,-26.0
47055,8.0,8.0,-24.0,-34.0,-25.0,-44.0,,,2.0,-10.0,-14.0,-34.0
47057,,,-20.0,-22.0,,,,,-1.0,4.0,-46.0,-39.0
47059,4.0,7.0,-19.0,-24.0,-8.0,-17.0,,,-8.0,-11.0,-26.0,-36.0
47061,,,-33.0,-37.0,,,,,4.0,-12.0,-52.0,-66.0
47063,12.0,13.0,-28.0,-33.0,,,,,-12.0,-11.0,-29.0,-40.0
47065,10.0,12.0,-36.0,-40.0,-39.0,-51.0,17.0,-44.0,-15.0,-22.0,-46.0,-57.0
47067,,,-39.0,-50.0,,,,,,,,
47069,,,-28.0,-32.0,,,,,-4.0,-2.0,-11.0,-36.0
47071,,,-29.0,-28.0,,,,,-3.0,9.0,-24.0,-31.0
47073,12.0,13.0,-25.0,-30.0,,,,,-5.0,-3.0,-14.0,-29.0
47075,,,-24.0,-17.0,,,,,4.0,4.0,-11.0,-25.0
47077,-1.0,-1.0,-33.0,-39.0,,,,,11.0,11.0,-21.0,-37.0
47079,11.0,12.0,-30.0,-27.0,,,,,8.0,10.0,-15.0,-29.0
47081,-3.0,-3.0,-26.0,-35.0,,,,,3.0,5.0,-28.0,-32.0
47083,,,-27.0,-33.0,,,,,-17.0,-6.0,-37.0,-70.0
47085,,,-26.0,-29.0,,,,,2.0,-5.0,-12.0,-29.0
47087,,,-31.0,-35.0,,,,,2.0,2.0,,
47089,13.0,14.0,-37.0,-39.0,-17.0,-28.0,,,-10.0,-3.0,-14.0,-25.0
47091,,,-20.0,-28.0,,,,,3.0,0.0,-26.0,-22.0
47093,10.0,11.0,-40.0,-41.0,-28.0,-35.0,35.0,8.0,-16.0,-17.0,-41.0,-47.0
47097,,,-21.0,-23.0,,,,,21.0,19.0,-7.0,-20.0
47099,12.0,15.0,-28.0,-32.0,,,,,2.0,-7.0,-22.0,-40.0
47101,,,-39.0,-43.0,,,,,-4.0,17.0,-7.0,-20.0
47103,7.0,7.0,-21.0,-23.0,,,,,5.0,10.0,-23.0,-35.0
47105,13.0,15.0,-40.0,-41.0,-22.0,-31.0,,,1.0,0.0,-27.0,-37.0
47107,12.0,16.0,-29.0,-34.0,-23.0,-42.0,,,-13.0,-11.0,-29.0,-37.0
47109,,,-17.0,-28.0,-20.0,-49.0,,,-1.0,5.0,-17.0,-23.0
47111,,,-33.0,-33.0,,,,,-5.0,-4.0,-16.0,-32.0
47113,8.0,11.0,-33.0,-37.0,-32.0,-38.0,-14.0,-22.0,-15.0,-18.0,-37.0,-48.0
47115,0.0,0.0,-28.0,-29.0,-16.0,-26.0,29.0,-11.0,-26.0,-30.0,-27.0,-40.0
47117,14.0,17.0,-29.0,-34.0,-34.0,-50.0,,,11.0,6.0,-9.0,-29.0
47119,9.0,10.0,-33.0,-37.0,-15.0,-30.0,-33.0,-33.0,-15.0,-20.0,-30.0,-42.0
47121,,,-28.0,-30.0,,,,,14.0,32.0,-12.0,-25.0
47123,14.0,17.0,-37.0,-37.0,,,,,-7.0,14.0,-22.0,-29.0
47125,8.0,9.0,-32.0,-37.0,-13.0,-23.0,91.0,23.0,-9.0,-10.0,-33.0,-39.0
47127,,,-29.0,-31.0,,,,,,,,
47129,,,-11.0,-30.0,,,,,2.0,3.0,-5.0,7.0
47131,6.0,6.0,-24.0,-23.0,,,,,14.0,13.0,-28.0,-35.0
47133,,,-30.0,-28.0,,,,,6.0,0.0,-11.0,-23.0
47135,,,-30.0,-36.0,,,,,,,-61.0,-59.0
47139,,,-29.0,-23.0,,,,,9.0,2.0,-29.0,-41.0
47141,6.0,10.0,-30.0,-36.0,-11.0,-27.0,,,-14.0,-21.0,-25.0,-48.0
47143,11.0,11.0,-26.0,-29.0,,,,,-1.0,-1.0,-7.0,-20.0
47145,13.0,15.0,-27.0,-34.0,,,-19.0,-24.0,-6.0,1.0,-16.0,-33.0
47147,15.0,18.0,-36.0,-37.0,-25.0,-26.0,,,6.0,6.0,-25.0,-35.0
47149,10.0,11.0,-35.0,-42.0,-16.0,-27.0,74.0,52.0,-12.0,-15.0,-35.0,-43.0
47151,,,-20.0,-26.0,,,,,3.0,9.0,-19.0,-28.0
47153,,,-25.0,-27.0,,,,,11.0,7.0,-20.0,-35.0
47155,12.0,13.0,-53.0,-57.0,,,-55.0,-65.0,-29.0,-30.0,-64.0,-70.0
47157,10.0,10.0,-32.0,-35.0,-25.0,-26.0,0.0,-32.0,-9.0,-4.0,-36.0,-37.0
47159,,,-13.0,-32.0,-10.0,-32.0,,,15.0,22.0,-17.0,-30.0
47161,,,-23.0,-32.0,,,,,11.0,15.0,-23.0,-23.0
47163,8.0,8.0,-30.0,-35.0,-44.0,-56.0,-22.0,101.0,-10.0,-9.0,-33.0,-38.0
47165,10.0,10.0,-36.0,-40.0,,,112.0,57.0,-13.0,-11.0,-35.0,-43.0
47167,16.0,16.0,-29.0,-31.0,,,,,1.0,4.0,-19.0,-30.0
47169,,,-33.0,-39.0,,,,,11.0,11.0,-20.0,-37.0
47171,,,-23.0,-37.0,,,,,3.0,16.0,-22.0,-25.0
47173,,,-17.0,-30.0,,,,,6.0,0.0,-24.0,9.0
47175,,,-32.0,-50.0,,,,,,,,
47177,13.0,15.0,-33.0,-35.0,,,,,40.0,21.0,0.0,-26.0
47179,8.0,9.0,-33.0,-36.0,-8.0,-6.0,-25.0,40.0,-15.0,-18.0,-45.0,-48.0
47181,,,-28.0,-32.0,,,,,3.0,16.0,-20.0,-29.0
47183,7.0,7.0,-23.0,-26.0,,,,,-1.0,2.0,-27.0,-38.0
47185,-1.0,-1.0,-44.0,-32.0,,,,,-16.0,19.0,-35.0,-33.0
47187,12.0,13.0,-45.0,-49.0,-19.0,-33.0,76.0,27.0,-20.0,-29.0,-46.0,-54.0
47189,10.0,10.0,-38.0,-40.0,-6.0,-27.0,51.0,55.0,-4.0,-14.0,-34.0,-43.0
48001,11.0,15.0,-22.0,-26.0,-17.0,-17.0,,,1.0,-6.0,-23.0,-39.0
48003,,,-33.0,-31.0,32.0,11.0,,,-22.0,-40.0,-28.0,-45.0
48005,12.0,15.0,-25.0,-27.0,-25.0,-40.0,-45.0,-52.0,-9.0,-17.0,-38.0,-48.0
48007,10.0,10.0,-29.0,-34.0,,,-67.0,-59.0,-31.0,-35.0,-48.0,-46.0
48009,,,-27.0,-38.0,,,,,,,,
48013,17.0,20.0,-24.0,-27.0,-65.0,-70.0,,,-24.0,-19.0,-23.0,-29.0
48015,1.0,1.0,-24.0,-27.0,,,,,-6.0,-22.0,-32.0,-37.0
48017,,,-31.0,-35.0,,,,,-14.0,-8.0,-29.0,-24.0
48019,,,-35.0,-40.0,,,-36.0,-49.0,15.0,-5.0,-25.0,-45.0
48021,12.0,18.0,-34.0,-39.0,,,-14.0,-55.0,-24.0,-29.0,-32.0,-40.0
48025,-1.0,-1.0,-27.0,-29.0,,,,,-35.0,-24.0,-46.0,-34.0
48027,10.0,11.0,-33.0,-36.0,-34.0,-38.0,8.0,-30.0,-24.0,-25.0,-37.0,-42.0
48029,13.0,14.0,-38.0,-40.0,-46.0,-50.0,-46.0,-61.0,-23.0,-22.0,-47.0,-48.0
48031,,,-39.0,-35.0,,,-50.0,-56.0,-10.0,-20.0,-41.0,-67.0
48035,,,-17.0,-36.0,,,,,0.0,-7.0,-26.0,-37.0
48037,10.0,11.0,-32.0,-30.0,-18.0,-24.0,-11.0,-26.0,-20.0,-13.0,-44.0,-45.0
48039,13.0,13.0,-30.0,-33.0,-24.0,-26.0,9.0,-12.0,-21.0,-19.0,-39.0,-41.0
48041,14.0,16.0,-39.0,-42.0,-60.0,-67.0,-37.0,-49.0,-28.0,-29.0,-50.0,-51.0
48043,,,-28.0,-39.0,,,,,-37.0,-43.0,-52.0,-52.0
48047,,,-31.0,-33.0,-43.0,-42.0,,,-14.0,-9.0,-53.0,-55.0
48049,12.0,18.0,-21.0,-28.0,,,,,-18.0,-21.0,-34.0,-42.0
48051,,,-24.0,-22.0,,,,,0.0,-10.0,-26.0,-34.0
48053,15.0,19.0,-36.0,-37.0,,,8.0,-42.0,-15.0,-26.0,-27.0,-41.0
48055,17.0,23.0,-36.0,-37.0,-35.0,-43.0,,,-36.0,-41.0,-35.0,-42.0
48057,,,-20.0,-21.0,,,,-36.0,-20.0,-17.0,-35.0,-43.0
48059,,,-8.0,-20.0,-18.0,-28.0,,,-5.0,-15.0,-26.0,-30.0
48061,17.0,19.0,-37.0,-43.0,-62.0,-71.0,-70.0,-78.0,-41.0,-46.0,-61.0,-68.0
48063,,,-13.0,-22.0,,,,,-4.0,-9.0,-11.0,-32.0
48065,,,-30.0,-36.0,-20.0,-26.0,,,-28.0,-24.0,,
48067,6.0,6.0,-23.0,-36.0,-20.0,-25.0,,,4.0,-3.0,-28.0,-36.0
48069,,,-20.0,-22.0,,,,,-14.0,-20.0,,
48071,20.0,20.0,-27.0,-27.0,-39.0,-54.0,,-55.0,-19.0,-22.0,-42.0,-47.0
48073,12.0,16.0,-22.0,-27.0,,,,,-5.0,-12.0,-22.0,-28.0
48075,,,-32.0,-27.0,-11.0,-15.0,,,-31.0,-20.0,-25.0,-36.0
48077,,,-24.0,-33.0,-10.0,-29.0,,,,,-53.0,-51.0
48081,,,,,,,,,-21.0,-30.0,,
48083,,,-20.0,-35.0,,,,,-16.0,-19.0,-18.0,-48.0
48085,14.0,15.0,-45.0,-47.0,-37.0,-41.0,-11.0,-33.0,-33.0,-34.0,-50.0,-55.0
48089,,,-18.0,-24.0,-31.0,-45.0,,,-8.0,-11.0,-36.0,-44.0
48091,12.0,14.0,-36.0,-41.0,-10.0,-24.0,-30.0,-62.0,-33.0,-35.0,-47.0,-51.0
48093,,,-25.0,-22.0,,,,,-22.0,-29.0,-9.0,-28.0
48097,16.0,20.0,-32.0,-35.0,-33.0,-47.0,-8.0,-42.0,-3.0,-10.0,-28.0,-41.0
48099,11.0,15.0,-27.0,-32.0,,,35.0,-5.0,-18.0,-17.0,-29.0,-34.0
48103,,,-37.0,-37.0,,,,,-27.0,-20.0,-39.0,-63.0
48105,,,,,,,,,-27.0,-24.0,,-50.0
48107,,,-35.0,-41.0,,,,,-15.0,-24.0,,
48109,,,,,-30.0,-40.0,,,,,-46.0,-54.0
48111,,,-10.0,-16.0,,,,,-12.0,-21.0,-34.0,-38.0
48113,14.0,15.0,-38.0,-42.0,-45.0,-51.0,-24.0,-46.0,-21.0,-20.0,-45.0,-49.0
48115,,,-26.0,-21.0,,,,,-10.0,-9.0,-36.0,-35.0
48117,,,-18.0,-20.0,-13.0,-29.0,,,-12.0,-14.0,-24.0,-26.0
48119,,,-37.0,-32.0,,,,,,,,
48121,14.0,15.0,-42.0,-45.0,-30.0,-38.0,1.0,-31.0,-27.0,-31.0,-47.0,-52.0
48123,,,-19.0,-25.0,,,,,-22.0,-27.0,-30.0,-38.0
48127,,,-30.0,-38.0,-34.0,-37.0,,,-17.0,-24.0,-19.0,-31.0
48129,,,,,9.0,9.0,,,,,,
48131,,,-36.0,-36.0,,,,,-28.0,-30.0,-46.0,-46.0
48133,,,-28.0,-25.0,-27.0,-36.0,,,-15.0,-12.0,-31.0,-42.0
48135,10.0,13.0,-24.0,-30.0,-8.0,-17.0,,,-5.0,-16.0,-32.0,-44.0
48139,13.0,14.0,-34.0,-38.0,-33.0,-38.0,4.0,-20.0,-18.0,-17.0,-35.0,-41.0
48141,15.0,15.0,-37.0,-39.0,-40.0,-44.0,-65.0,-78.0,-25.0,-23.0,-50.0,-53.0
48143,10.0,10.0,-25.0,-29.0,,,,,-32.0,-34.0,-47.0,-50.0
48145,,,-10.0,-27.0,,,,,-13.0,-10.0,-19.0,-16.0
48147,11.0,13.0,-25.0,-29.0,,,,,-2.0,-2.0,-11.0,-27.0
48149,,,-17.0,-28.0,-33.0,-41.0,,,-25.0,-31.0,-35.0,-49.0
48153,,,-28.0,-35.0,,,,,,,,
48157,15.0,16.0,-41.0,-41.0,-26.0,-37.0,-2.0,-22.0,-26.0,-25.0,-49.0,-50.0
48159,,,-24.0,-35.0,-23.0,-27.0,,,4.0,-2.0,-33.0,-43.0
48161,,,-22.0,-24.0,-41.0,-48.0,,,-4.0,-13.0,-52.0,-54.0
48163,,,-19.0,-17.0,-27.0,-45.0,,,-22.0,-30.0,-21.0,-25.0
48165,,,-20.0,-31.0,,,,,-8.0,-8.0,-28.0,-33.0
48167,12.0,13.0,-35.0,-39.0,-57.0,-59.0,-29.0,-48.0,-15.0,-16.0,-42.0,-46.0
48169,,,,,,,,,-13.0,-28.0,-31.0,-40.0
48171,,,-36.0,-45.0,,,-38.0,-68.0,-25.0,-32.0,-46.0,-60.0
48175,,,-32.0,-34.0,,,,,-38.0,-54.0,-54.0,-54.0
48177,,,-20.0,-20.0,,,-19.0,-57.0,-13.0,-24.0,-30.0,-32.0
48179,,,-26.0,-35.0,,,,,-10.0,-27.0,-33.0,-47.0
48181,9.0,11.0,-29.0,-29.0,,,47.0,-8.0,-9.0,-14.0,-33.0,-41.0
48183,11.0,11.0,-31.0,-34.0,,,2.0,-25.0,-21.0,-15.0,-43.0,-46.0
48185,0.0,0.0,-21.0,-29.0,,,,,-3.0,-5.0,-17.0,-28.0
48187,12.0,13.0,-37.0,-37.0,-23.0,-32.0,-1.0,-31.0,-24.0,-24.0,-34.0,-41.0
48189,11.0,11.0,-27.0,-32.0,,,,,-13.0,-18.0,-29.0,-39.0
48191,,,,,-13.0,-23.0,,,,,,
48193,,,-22.0,-28.0,,,,,-32.0,-35.0,-41.0,-54.0
48197,,,,,-16.0,-25.0,,,-24.0,-24.0,,
48199,16.0,20.0,-32.0,-36.0,,,,,-13.0,-10.0,-45.0,-39.0
48201,14.0,14.0,-38.0,-40.0,-58.0,-62.0,-22.0,-38.0,-23.0,-20.0,-46.0,-46.0
48203,15.0,18.0,-31.0,-36.0,,,-16.0,-36.0,-7.0,-7.0,-28.0,-38.0
48205,,,,,,,,,-4.0,6.0,,
48207,,,,,,,,,-22.0,-34.0,-16.0,-44.0
48209,13.0,14.0,-36.0,-39.0,-19.0,-28.0,-23.0,-45.0,-22.0,-25.0,-46.0,-50.0
48213,9.0,13.0,-28.0,-35.0,,,-22.0,-41.0,-3.0,-7.0,-30.0,-39.0
48215,18.0,18.0,-43.0,-44.0,-64.0,-68.0,-74.0,-78.0,-43.0,-43.0,-63.0,-64.0
48217,13.0,18.0,-25.0,-30.0,-41.0,-47.0,,-42.0,-8.0,-17.0,-35.0,-43.0
48219,-3.0,-3.0,-17.0,-27.0,,,,,-15.0,-22.0,-23.0,-33.0
48221,16.0,19.0,-35.0,-33.0,,,-36.0,-53.0,-7.0,13.0,-34.0,-47.0
48223,11.0,17.0,-27.0,-31.0,-22.0,-33.0,,,4.0,0.0,-31.0,-44.0
48225,,,-21.0,-27.0,,,,,5.0,4.0,-22.0,-30.0
48227,14.0,17.0,-24.0,-27.0,-32.0,-38.0,,,-19.0,-24.0,-35.0,-41.0
48231,10.0,11.0,-33.0,-32.0,-23.0,-31.0,-5.0,-52.0,-15.0,-17.0,-33.0,-41.0
48233,,,-11.0,-31.0,,,,,-13.0,-17.0,-19.0,-31.0
48237,,,-26.0,-36.0,,,,,,,-9.0,-67.0
48239,,,-21.0,-33.0,-44.0,-52.0,,,-19.0,-16.0,-21.0,-35.0
48241,6.0,6.0,-30.0,-27.0,,,25.0,13.0,-24.0,-22.0,-36.0,-38.0
48245,12.0,12.0,-33.0,-35.0,-35.0,-39.0,4.0,-13.0,-22.0,-19.0,-49.0,-47.0
48247,,,,,,,,,-29.0,-47.0,,
48249,14.0,15.0,-28.0,-30.0,,,,,-22.0,-19.0,-38.0,-38.0
48251,11.0,13.0,-31.0,-36.0,,,19.0,-24.0,-18.0,-22.0,-33.0,-41.0
48253,,,-18.0,-27.0,,,,,-8.0,-11.0,-36.0,-33.0
48255,,,-19.0,-21.0,-46.0,-31.0,,,-24.0,-22.0,-31.0,-23.0
48257,12.0,13.0,-38.0,-39.0,-18.0,-29.0,-26.0,-34.0,-22.0,-25.0,-46.0,-53.0
48259,14.0,14.0,-38.0,-41.0,-31.0,-46.0,-61.0,-61.0,-25.0,-33.0,-38.0,-48.0
48265,14.0,19.0,-30.0,-31.0,,,19.0,-30.0,-18.0,-28.0,-32.0,-45.0
48267,,,,,-24.0,-32.0,,,,,-35.0,-51.0
48273,16.0,16.0,-28.0,-26.0,-56.0,-53.0,-71.0,-70.0,-36.0,-35.0,-42.0,-41.0
48277,12.0,17.0,-13.0,-17.0,-20.0,-40.0,,,-6.0,-7.0,-24.0,-39.0
48279,,,-22.0,-24.0,,,,,-17.0,-11.0,-40.0,-19.0
48281,,,-38.0,-38.0,,,,,-27.0,-31.0,-30.0,-42.0
48283,,,,,-40.0,-45.0,,,-23.0,-26.0,-54.0,-65.0
48285,,,-18.0,-20.0,,,,,-11.0,-16.0,133.0,-35.0
48287,,,-22.0,-34.0,,,,,-37.0,-41.0,-33.0,-42.0
48289,,,-32.0,-46.0,-26.0,-36.0,,-33.0,-23.0,-40.0,-51.0,-71.0
48291,11.0,12.0,-28.0,-28.0,-14.0,-30.0,,,-2.0,0.0,-38.0,-42.0
48293,,,-24.0,-31.0,,,,,-15.0,-23.0,-26.0,-36.0
48297,,,-39.0,-39.0,-52.0,-56.0,,,-35.0,-36.0,-68.0,-73.0
48299,,,-32.0,-34.0,,,10.0,-10.0,-3.0,-24.0,-26.0,-38.0
48301,,,,,,,,,-58.0,-49.0,,
48303,10.0,12.0,-28.0,-33.0,-36.0,-46.0,17.0,-14.0,-14.0,-19.0,-37.0,-44.0
48305,,,-24.0,-33.0,,,,,,,,
48307,,,-14.0,-24.0,,,,,-10.0,-22.0,-27.0,-37.0
48309,10.0,12.0,-34.0,-36.0,-34.0,-36.0,-12.0,-33.0,-22.0,-23.0,-43.0,-49.0
48311,,,,,-50.0,-58.0,,,,,,
48313,,,-29.0,-35.0,,,,,-63.0,-68.0,-36.0,-43.0
48315,,,-26.0,-25.0,,,,,-12.0,-4.0,-30.0,-45.0
48317,,,-32.0,-30.0,,,,,-13.0,-14.0,-12.0,-33.0
48321,13.0,15.0,-9.0,-13.0,,,,-57.0,-16.0,-26.0,-34.0,-46.0
48323,19.0,22.0,-36.0,-41.0,-62.0,-68.0,-82.0,-86.0,-36.0,-41.0,-56.0,-61.0
48325,19.0,22.0,-30.0,-33.0,-30.0,-38.0,-54.0,-41.0,-8.0,-12.0,-24.0,-27.0
48329,12.0,13.0,-25.0,-28.0,-24.0,-31.0,-45.0,-41.0,-19.0,-20.0,-41.0,-48.0
48331,,,-27.0,-35.0,,,,,-20.0,-20.0,-35.0,-39.0
48335,,,-26.0,-28.0,,,-70.0,-70.0,-14.0,-23.0,-35.0,-50.0
48337,,,-30.0,-35.0,,,,,-18.0,-33.0,-21.0,-18.0
48339,13.0,13.0,-38.0,-39.0,-26.0,-35.0,0.0,-33.0,-24.0,-21.0,-47.0,-48.0
48341,-1.0,-1.0,-15.0,-18.0,-7.0,-22.0,,,-12.0,-17.0,-27.0,-36.0
48343,,,-30.0,-35.0,,,,,-9.0,-10.0,-15.0,-32.0
48347,15.0,21.0,-24.0,-33.0,-43.0,-52.0,-17.0,-8.0,-3.0,-24.0,-36.0,-53.0
48349,16.0,18.0,-32.0,-32.0,-40.0,-56.0,-7.0,-47.0,-18.0,10.0,-40.0,-55.0
48351,,,-35.0,-40.0,,,,,0.0,-2.0,,
48353,,,-18.0,-19.0,-31.0,-36.0,,,-10.0,-12.0,-36.0,-40.0
48355,13.0,13.0,-34.0,-37.0,-45.0,-43.0,-40.0,-38.0,-25.0,-22.0,-46.0,-45.0
48357,,,-26.0,-30.0,,,,,-14.0,-14.0,-44.0,-41.0
48359,,,,,-5.0,-16.0,,,,,,
48361,11.0,15.0,-32.0,-33.0,-37.0,-44.0,-38.0,-36.0,-18.0,-11.0,-35.0,-37.0
48363,8.0,8.0,-29.0,-28.0,-34.0,-58.0,,,-1.0,-3.0,-19.0,-31.0
48365,,,-28.0,-41.0,-22.0,-34.0,,,0.0,-19.0,-21.0,-38.0
48367,10.0,12.0,-35.0,-38.0,-32.0,-34.0,2.0,-30.0,-15.0,-15.0,-35.0,-45.0
48369,,,-23.0,-21.0,,,,,-10.0,-4.0,,
48371,,,-20.0,-24.0,-22.0,-29.0,,,-17.0,-28.0,-33.0,-39.0
48373,10.0,13.0,-36.0,-35.0,-41.0,-50.0,-7.0,-38.0,-14.0,-16.0,-36.0,-39.0
48375,9.0,10.0,-26.0,-31.0,-17.0,-30.0,2.0,-23.0,-13.0,-16.0,-41.0,-48.0
48377,,,-35.0,-43.0,,,,,-38.0,-42.0,-69.0,-52.0
48379,,,-20.0,-29.0,,,,,-8.0,-25.0,-22.0,-53.0
48381,9.0,11.0,-30.0,-36.0,,-25.0,-24.0,-44.0,-17.0,-19.0,-34.0,-37.0
48383,,,,,-15.0,-38.0,,,-2.0,-22.0,,
48385,,,,,,,,,,-38.0,,
48387,,,-23.0,-28.0,,,,,16.0,4.0,-2.0,-54.0
48389,,,-12.0,-10.0,-8.0,-20.0,,,-19.0,-16.0,-39.0,-39.0
48391,,,-31.0,-29.0,-43.0,-52.0,,,-43.0,-44.0,-67.0,-69.0
48395,,,-16.0,-25.0,-32.0,-37.0,,,-16.0,-25.0,-38.0,-52.0
48397,25.0,27.0,-40.0,-40.0,-21.0,-26.0,,,-25.0,-27.0,-45.0,-47.0
48399,,,-22.0,-28.0,,,,,-5.0,-17.0,-23.0,-25.0
48401,13.0,16.0,-26.0,-32.0,,,,,-7.0,-7.0,-24.0,-30.0
48403,,,-34.0,-28.0,,,,,13.0,-2.0,-17.0,-35.0
48405,,,-34.0,-39.0,,,,,-9.0,-14.0,-62.0,-64.0
48407,5.0,5.0,-29.0,-30.0,,,-42.0,-40.0,7.0,3.0,-31.0,-51.0
48409,12.0,17.0,-24.0,-24.0,-33.0,-51.0,-30.0,-33.0,-23.0,-22.0,-38.0,-38.0
48411,,,,,,,,,,,-12.0,-32.0
48415,,,-18.0,-18.0,,,,,-21.0,-20.0,-32.0,-26.0
