FIPS,01/01/20,01/02/20,01/03/20,01/04/20,01/05/20,01/06/20,01/07/20,01/08/20,01/09/20,01/10/20,01/11/20,01/12/20,01/13/20,01/14/20,01/15/20,01/16/20,01/17/20,01/18/20,01/19/20,01/20/20,01/21/20,01/22/20,01/23/20,01/24/20,01/25/20,01/26/20,01/27/20,01/28/20,01/29/20,01/30/20,01/31/20,02/01/20,02/02/20,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/12/20,02/13/20,02/14/20,02/15/20,02/16/20,02/17/20,02/18/20,02/19/20,02/20/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/10/20,04/11/20,04/12/20
40101,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
40109,371.875,509.375,306.25,418.75,356.25,487.0967741935484,440.625,472.41379310344826,328.125,351.7241379310345,200.0,268.75,415.625,396.6666666666667,293.9230769230769,250.0,496.55172413793105,381.25,434.375,518.75,603.125,550.0,317.8965517241379,260.8695652173913,597.483870967742,646.6666666666666,1016.6666666666666,676.6666666666666,590.4137931034483,382.7037037037037,312.5,468.75,383.3333333333333,415.625,406.6666666666667,450.0,420.8333333333333,276.6666666666667,453.3333333333333,387.5,389.6551724137931,471.875,475.0,348.0,314.81481481481484,373.3333333333333,536.6666666666666,468.75,263.3333333333333,296.42857142857144,309.375,468.75,563.3333333333334,573.3333333333334,447.1875,412.5,387.5,425.0,353.3333333333333,584.375,380.64516129032256,490.90909090909093,447.82608695652175,234.7826086956522,387.5,406.6666666666667,428.125,94.11764705882354,66.66666666666667,31.25,187.6875,341.93548387096774,400.0,419.2307692307692,471.875,596.551724137931,296.2962962962963,290.3225806451613,234.375,151.61290322580646,221.875,318.75,420.0,332.258064516129,436.6666666666667,343.75,520.0,315.625,321.875,496.875,383.8709677419355,296.875,378.125,320.0
40115,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40121,,,,,,,,,,,,,,,20.0,,,,,,,,,,23.0,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40143,201.875,234.375,138.125,153.75,179.375,270.0,218.75,248.125,167.85714285714286,133.0,157.5,183.125,220.625,224.66666666666666,97.24,171.66666666666666,185.625,131.875,246.25,176.25,208.125,110.95454545454545,74.6,35.611111111111114,328.57894736842104,315.3333333333333,449.3333333333333,203.84615384615384,142.26315789473685,148.26315789473685,227.5,313.125,209.33333333333334,199.375,172.66666666666666,165.33333333333334,86.95652173913044,298.0,307.3333333333333,190.625,183.33333333333334,215.0,219.28571428571428,127.05882352941177,210.0,198.0,267.3333333333333,230.0,187.33333333333334,218.57142857142858,193.125,316.875,230.0,224.66666666666666,180.1875,218.125,200.625,204.66666666666666,187.5,398.75,161.875,179.375,227.0,346.42857142857144,413.125,199.33333333333334,383.125,218.125,169.33333333333334,176.875,113.08333333333333,158.125,126.66666666666667,130.76923076923077,153.125,127.27272727272727,173.75,144.375,89.0,105.0,111.25,130.625,186.66666666666666,160.0,249.33333333333334,186.875,194.375,138.125,133.125,293.125,146.875,152.5,162.5,134.0
41051,1850.0,,,3866.6666666666665,4300.0,14200.0,9150.0,9666.666666666666,,0.0,5333.333333333333,,8425.0,,20.6,10666.666666666666,,12300.0,3580.0,,10300.0,4712.5,0.8,0.0,1209.3333333333333,5100.0,,3400.0,2039.3333333333333,11.333333333333334,,1650.0,,,,,1100.0,,,,,,,0.0,,7675.0,,,,13700.0,6783.333333333333,,,,2179.0,,,0.0,,,,,3650.0,6400.0,,6633.333333333333,,,,,9.666666666666666,,,,,0.0,,14300.0,,,5683.333333333333,,600.0,4333.333333333333,4040.0,11700.0,,,,,,,,
42001,,,,,,,,,,,,,,,37.0,,,,,,,,,,30.0,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42003,,,,,,,,,,,,,,,19.0,,,,,,,,,,23.0,,,,27.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42005,,,,,,,,,,,,,,,27.0,,,,,,,,,,24.0,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42007,,,,,,,,,,,,,,,23.75,,,,,,,,,,28.0,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42011,,,,,,,,,,,,,,,27.5,,,,,,,,,,24.5,,,,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42013,,,,,,,,,,,,,,,28.5,,,,,,,,,,27.0,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42015,,,,,,,,,,,,,,,31.0,,,,,,,,,,22.0,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42021,,,,,,,,,,,,,,,27.0,,,,,,,,,,2.0,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42027,,,,,,,,,,,,,,,29.0,,,,,,,,,,23.5,,,,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42029,,,,,,,,,,,,,,,26.5,,,,,,,,,,32.0,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42033,,,,,,,,,,,,,,,29.5,,,,,,,,,,26.0,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42043,,,,,,,,,,,,,,,24.75,,,,,,,,,,23.5,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42045,,,,,,,,,,1.0,,,,,25.571428571428573,,,,,,,1.0,0.0,1.1428571428571428,33.0,,,,38.0,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.5,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
42047,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42049,,,,,,,,,,,,,,,24.5,,,,,,,,,,24.0,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42051,,,,,,,,,,,,,,,32.5,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42055,,,,,,,,,,,,,,,30.5,,,,,,,,,,21.0,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42059,,,,,,,,,,,,,,,30.5,,,,,,,,,,27.0,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42063,,,,,,,,,,,,,,,34.0,,,,,,,,,,33.0,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42069,,,,,,,,,,,,,,,27.0,,,,,,,,,,31.0,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42071,,,,,,,,,,,,,,,25.0,,,,,,,,,,29.0,,,,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42073,,,,,,,,,,,,,,,23.5,,,,,,,,,,22.0,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42077,,,,,,,,,,,,,,,27.5,,,,,,,,,,27.0,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42079,,,,,,,,,,,,,,,27.0,,,,,,,,,,24.0,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42081,,,,,,,,,,,,,,,28.0,,,,,,,,,,23.5,,,,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42085,,,,,,,,,,,,,,,28.0,,,,,,,,,,28.0,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42089,,,,,,,,,,,,,,,30.0,,,,,,,,,,32.0,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42091,,,,,,,,,,,,,,,29.0,,,,,,,,,,39.0,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42095,,,,,,,,,,,,,,,28.0,,,,,,,,,,30.0,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42101,185.0,452.2950819672131,357.35849056603774,453.04347826086956,198.67924528301887,274.75409836065575,463.60655737704917,269.6551724137931,256.72131147540983,392.29824561403507,322.5806451612903,279.44444444444446,366.55737704918033,534.7368421052631,350.037037037037,290.0,195.0,228.70967741935485,243.8709677419355,181.1290322580645,242.71186440677965,347.4339622641509,575.1296296296297,641.468085106383,259.5967741935484,310.3448275862069,301.4035087719298,240.9090909090909,221.39285714285714,310.8269230769231,520.9803921568628,417.4193548387097,359.13793103448273,482.5,815.2727272727273,323.1372549019608,384.3207547169811,407.85714285714283,298.1666666666667,470.0,364.9056603773585,604.9180327868852,356.8421052631579,449.61224489795916,213.14814814814815,219.16666666666666,286.8965517241379,364.3333333333333,369.6551724137931,247.3469387755102,239.83333333333334,220.66666666666666,309.8333333333333,469.3103448275862,541.6,455.5,451.2280701754386,294.56363636363636,316.7241379310345,272.1875,301.61290322580646,483.1666666666667,521.84,366.04651162790697,350.8333333333333,475.0,314.0983606557377,410.98039215686276,473.84615384615387,444.48275862068965,288.98,453.9655172413793,398.0357142857143,249.6,291.1666666666667,278.9642857142857,373.5,345.0877192982456,447.58620689655174,463.8333333333333,241.29032258064515,255.16666666666666,297.22222222222223,316.0,313.27272727272725,389.6551724137931,367.3333333333333,362.258064516129,377.8333333333333,432.7586206896552,351.5,211.33333333333334,205.80645161290323,419.7368421052632
42111,93.125,100.625,100.625,120.0,115.625,93.33333333333333,96.66666666666667,106.25,141.25,102.0,94.375,123.33333333333333,110.625,117.85714285714286,104.0,123.75,101.33333333333333,126.875,126.875,128.75,110.66666666666667,138.875,112.25,90.06666666666666,114.3529411764706,144.66666666666666,110.66666666666667,129.28571428571428,119.05882352941177,133.375,174.0,161.875,108.66666666666667,110.0,103.57142857142857,136.0,98.66666666666667,155.71428571428572,109.33333333333333,128.125,101.33333333333333,144.66666666666666,126.25,112.92857142857143,120.0,146.66666666666666,122.66666666666667,146.25,133.57142857142858,145.71428571428572,138.75,118.125,129.33333333333334,125.33333333333333,127.625,146.0,140.625,115.4,113.75,131.25,120.625,125.0,90.0,116.42857142857143,135.625,111.33333333333333,113.75,123.125,122.72727272727273,95.0,144.25,164.375,109.33333333333333,106.15384615384616,118.75,115.0,124.66666666666667,138.125,117.5,92.0,,,127.0,138.66666666666666,138.75,128.125,130.625,140.625,121.25,95.0,124.28571428571429,100.0,120.625,137.0
42125,,,,,,,,,,,,,,,23.75,,,,,,,,,,29.0,,,,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42129,,,,,,,,,,,,,,,31.5,,,,,,,,,,27.0,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42133,,,,,,,,,,,,,,,24.5,,,,,,,,,,22.5,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44001,169.375,213.75,340.6666666666667,2606.6666666666665,,406.25,280.0,238.125,155.625,295.0,153.75,143.75,171.875,306.6666666666667,183.3125,309.375,152.66666666666666,195.625,310.0,178.125,223.75,571.25,370.9375,581.0909090909091,160.6875,194.66666666666666,244.66666666666666,192.66666666666666,143.375,189.73333333333332,358.57142857142856,338.125,250.0,435.38461538461536,535.3333333333334,277.3333333333333,153.33333333333334,409.2857142857143,,207.5,183.84615384615384,279.1666666666667,2703.076923076923,1858.75,160.0,184.28571428571428,969.2307692307693,955.3846153846154,1230.0,884.1666666666666,232.5,168.57142857142858,234.0,316.6666666666667,232.06666666666666,1132.857142857143,1055.0,1156.6666666666667,780.0,191.25,170.0,185.55555555555554,1332.5,4070.714285714286,6190.625,3891.5384615384614,3463.5714285714284,171.25,317.77777777777777,240.76923076923077,1473.0,1820.625,184.16666666666666,164.0,168.125,1267.857142857143,1476.923076923077,4257.692307692308,177.69230769230768,235.3846153846154,2072.6666666666665,755.7142857142857,425.38461538461536,1328.125,1099.375,2948.5714285714284,1186.25,280.0,881.25,972.5,1207.5,156.66666666666666,155.625,
44003,,,,,,,,,,,,,,,33.5,,,,,,,,,,37.0,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44005,,,,,,,,,,,,,,,33.5,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44007,351.875,523.75,747.3333333333334,689.375,345.0,723.125,591.875,524.375,485.0,800.7692307692307,359.375,296.875,326.875,584.6666666666666,534.3333333333334,508.75,355.0,548.125,487.5,475.0,531.25,824.2857142857143,1062.3846153846155,1565.7142857142858,354.9166666666667,469.3333333333333,576.0,544.6666666666666,426.25,489.7857142857143,705.3333333333334,695.0,573.3333333333334,647.5,1032.6666666666667,552.0,366.6666666666667,473.57142857142856,388.6666666666667,486.25,439.3333333333333,585.625,472.5,658.4615384615385,486.15384615384613,435.3333333333333,490.6666666666667,866.25,368.0,453.57142857142856,509.375,452.0,510.6666666666667,880.6666666666666,531.6875,460.0,358.125,350.7142857142857,384.0,486.25,418.125,642.5,485.38461538461536,345.7142857142857,481.875,571.6666666666666,373.3333333333333,525.625,542.0,451.875,476.53846153846155,550.0,434.2857142857143,380.7692307692308,375.0,379.2857142857143,466.25,462.5,289.375,487.14285714285717,348.125,243.125,270.6666666666667,450.625,274.375,403.75,480.6666666666667,509.375,258.75,258.75,274.375,336.0,303.75,
45017,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45019,,,,,,,,,,0.0,,,,,14.25,,,,,,,1.0,1.625,0.0,29.0,,,,34.0,3.75,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,13.5,,,0.0,,,,,0.0,,,,,,,,1.75,,,,,1.0,,,,,,,,,,,,,,,,,,
45025,,,,,,,,,,,,,,,25.5,,,,,,,,,,27.0,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45031,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45045,,,,,,,,,,0.0,,,,,15.0,,,,,,,0.0,3.25,0.0,23.0,,,,,3.5,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,9.0,,,0.0,,,,,,,,,,,,,2.5,,,,,0.0,,,,,,,,,,,,,,,,,,
45063,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
45079,,132.5,92.5,,,102.5,190.0,116.66666666666667,158.33333333333334,0.0,,,45.0,5.0,101.42857142857143,,,,,,0.0,3.3333333333333335,2.6,0.0,23.0,10.0,30.0,157.5,75.71428571428571,0.5,4.0,5.0,,105.0,30.0,23.333333333333332,0.0,5.0,,,5.0,,170.0,0.0,,,,,26.666666666666668,,,,30.0,308.75,142.85714285714286,,84.44444444444444,0.0,,,31.428571428571427,150.0,0.0,20.0,,,,30.0,305.0,30.0,70.8,20.0,,20.0,,0.0,20.0,0.0,,,,,,,,,,,,,,,,5.0
45091,,,,,,,,,,1.0,,,,,0.0,,,,,,,1.0,1.0,0.0,,,,,27.0,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
46009,,,,,,,,,,,,,,,31.0,,,,,,,,,,31.0,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46011,,,,,,,,,,,,,,,32.0,,,,,,,,,,37.0,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46033,,,,,,,,,,,,,,,22.25,,,,,,,,,,33.5,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46071,,,,,,,,,,,,,,,31.0,,,,,,,,,,20.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46099,,,,,,,,,,,,,,,31.0,,,,,,,,,,35.0,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46127,,,,,,,,,,,,,,,28.0,,,,,,,,,,38.0,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47009,119.375,125.33333333333333,130.625,133.33333333333334,130.0,134.0,140.0,132.0,122.5,120.76923076923077,153.33333333333334,126.0,140.0,113.57142857142857,110.46666666666667,144.28571428571428,133.75,135.33333333333334,124.375,156.66666666666666,136.25,150.0,126.36363636363636,147.14285714285714,146.375,152.14285714285714,160.66666666666666,156.42857142857142,148.3125,163.84615384615384,173.125,178.0,146.0,136.0,142.0,136.42857142857142,126.66666666666667,152.85714285714286,140.0,136.0,148.0,168.66666666666666,158.75,133.33333333333334,155.0,150.0,165.33333333333334,187.33333333333334,157.33333333333334,153.84615384615384,159.375,148.0,143.33333333333334,152.14285714285714,157.33333333333334,164.0,167.33333333333334,146.15384615384616,160.0,140.0,155.0,177.33333333333334,145.3846153846154,142.30769230769232,163.75,146.66666666666666,150.625,160.0,160.0,146.0,140.0,138.125,154.0,151.53846153846155,175.625,185.71428571428572,196.875,150.0,149.375,150.625,195.625,169.375,168.0,165.0,165.0,155.625,183.75,160.0,144.375,143.75,150.625,146.875,158.125,168.0
47025,,,,,,,,,,,,,,,20.5,,,,,,,,,,22.0,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47041,,,,,,,,,,,,,,,25.0,,,,,,,,,,20.0,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47155,,,,,,,,,,,,,,,29.5,,,,,,,,,,22.0,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47157,,,,,,,,,,,,,,,13.25,,,,,,,,,,29.5,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47167,,,,,,,,,,,,,,,7.0,,,,,,,,,,9.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48027,,,,,,,,,,,,,,,21.25,,,,,,,,,,22.5,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48029,,,,,,,,,,,,,,,22.0,,,,,,,,,,15.0,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48039,,,,,,,,,,,,,,,25.5,,,,,,,,,,34.0,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48043,,,,,,,,,,,,,,,30.5,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48061,,,,,,,,,,,,,,,22.5,,,,,,,,,,36.0,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48071,,,,,,,,,,,,,,,20.25,,,,,,,,,,28.5,,,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48085,,,,,,,,,,,,,,,11.0,,,,,,,,,,26.0,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48113,,,,,,,,,,,,,,,12.8,,,,,,,,,,18.666666666666668,,,,13.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48121,,,,,,,,,,,,,,,12.833333333333334,,,,,,,,,,21.333333333333332,,,,18.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48139,,,,,,,,,,,,,,,13.75,,,,,,,,,,26.0,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48141,,,,,,,,,,,,,,,10.055555555555555,,,,,,,,8.5,,12.4,,,,16.375,13.5,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,
48157,,,,,,,,,,,,,,,22.0,,,,,,,,,,24.0,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48167,,,,,,,,,,,,,,,26.0,,,,,,,,,,38.0,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48183,,,,,,,,,,,,,,,15.5,,,,,,,,,,20.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48201,,,,,,,,,,,,,,,16.84,,,,,,,,,,22.153846153846153,,,,13.615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48215,,,,,,,,,,,,,,,23.0,,,,,,,,,,23.0,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48221,,,,,,,,,,,,,,,13.0,,,,,,,,,,18.0,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48231,,,,,,,,,,,,,,,10.0,,,,,,,,,,23.0,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48245,,,,,,,,,,,,,,,22.375,,,,,,,,,,30.5,,,,16.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48251,,,,,,,,,,,,,,,13.5,,,,,,,,,,23.0,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48257,,,,,,,,,,,,,,,14.5,,,,,,,,,,28.0,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48309,,,,,,,,,,,,,,,13.5,,,,,,,,,,20.0,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48315,,,,,,,,,,,,,,,15.0,,,,,,,,,,12.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48339,,,,,,,,,,,,,,,17.0,,,,,,,,,,26.0,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48349,,,,,,,,,,,,,,,18.0,,,,,,,,,,27.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48355,,,,,,,,,,,,,,,22.75,,,,,,,,,,34.0,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48361,,,,,,,,,,,,,,,21.0,,,,,,,,,,26.75,,,,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
