FIPS,stay at home,>50 gatherings,>500 gatherings,public schools,restaurant dine-in,entertainment/gym,federal guidelines,foreign travel ban,Score,TCI+,Jobs+,Trips/Week+,Routes,Transit Shed,Transit
48235,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
48237,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48239,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
48241,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48243,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48245,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,2.3,1.3,13583,222,2,7,0
48247,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
48249,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48251,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.2,0.1,384,4,0,0,0
48253,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48255,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48257,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.3,0.1,759,24,1,1,0
48259,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48261,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48263,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48265,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48267,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48269,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48271,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
48273,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48275,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48277,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48279,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48281,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48283,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48285,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48287,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.1,0.0,184,1,0,0,0
48289,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48291,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.5,0.2,1553,16,0,2,0
48293,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48295,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48297,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48299,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48301,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48303,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,2.6,1.6,23806,404,2,7,0
48305,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48307,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48309,737508.0,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,1.8,0.9,19156,158,2,8,0
48311,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48313,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48315,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48317,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48319,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48321,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48323,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48325,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48327,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48329,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,2.1,1.1,34011,130,3,11,0
48331,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48333,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48335,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48337,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48339,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.1,0.0,16569,7,0,1,1
48341,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48343,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48345,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48347,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.9,0.4,4739,41,1,3,0
48349,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48351,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48353,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48355,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,4.3,2.8,38724,748,4,15,1
48357,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48359,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48361,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48363,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48365,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48367,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48369,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48371,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48373,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48375,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,2.4,1.3,34570,134,2,12,0
48377,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
48379,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48381,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,1.3,0.6,21601,62,1,7,0
48383,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48385,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48387,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48389,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48391,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48393,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48395,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48397,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.2,0.1,659,22,0,0,0
48399,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48401,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48403,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48405,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48407,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48409,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.1,0.0,469,5,0,0,0
48411,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48413,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48415,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48417,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48419,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48421,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48423,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,1.1,0.5,15796,72,1,5,0
48425,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48427,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,11,0,0,0,0
48429,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48431,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48433,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48435,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48437,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48439,737508.0,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,1.6,0.8,14354,227,1,4,0
48441,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,2.0,1.1,18601,108,2,9,0
48443,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.3,0.0,0,12,0,0,0
48445,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48447,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48449,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48451,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,1.6,0.8,11083,85,2,5,0
48453,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,4.2,3.1,126650,1400,4,18,3
48455,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48457,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48459,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48461,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48463,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48465,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.3,0.2,0,1,0,0,0
48467,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48469,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,2.3,1.3,9870,261,2,5,0
48471,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48473,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48475,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48477,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48479,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,4.1,2.7,40784,672,5,16,1
48481,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48483,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48485,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,1.9,1.0,10122,125,2,6,0
48487,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48489,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48491,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.8,0.2,7866,91,1,2,0
48493,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48495,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48497,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48499,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.1,0.0,0,1,0,0,0
48501,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48503,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48505,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
48507,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
49001,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
49003,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,1.9,0.8,5733,226,1,5,0
49005,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,2.4,1.4,27359,236,5,15,2
49007,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.3,0.1,9,6,0,0,0
49009,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
49011,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,4.9,2.5,54698,1129,3,19,2
49013,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
49015,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,3,0,0,1
49017,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
49019,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.3,0.1,436,11,0,0,0
49021,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
49023,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.3,0.1,0,10,0,0,0
49025,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
49027,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
49029,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,12,0,0,0,0
49031,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
49033,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
49035,737514.0,737514.0,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,6.9,6.2,119546,2611,6,31,4
49037,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.4,0.1,407,15,1,1,0
49039,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.3,0.1,554,8,0,0,0
49041,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.2,0.0,85,4,0,0,0
49043,737511.0,737511.0,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,3.2,1.9,7975,1660,4,5,1
49045,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,2.3,0.9,4759,330,2,4,1
49047,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
49049,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,3.7,1.9,35885,1082,2,9,2
49051,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.3,0.0,2644,241,1,1,0
49053,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,1.3,0.7,5907,143,1,3,0
49055,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
49057,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0,5.2,3.0,45235,1563,3,19,1
50001,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0,1.1,0.4,10479,169,3,6,0
50003,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0,1.3,0.5,4037,167,3,4,0
50005,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0,0.7,0.3,1984,55,1,2,0
50007,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0,3.2,1.8,52841,549,6,16,2
50009,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0,0.1,0.0,2,5,0,0,0
50011,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0,0.9,0.4,20227,35,1,6,0
50013,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0,1.0,0.0,295,196,0,0,0
50015,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0,0.8,0.2,2715,106,1,3,0
50017,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0,0.6,0.2,7200,54,1,4,0
50019,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0,0.5,0.1,977,26,1,1,0
50021,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0,2.1,1.2,7019,318,4,6,1
50023,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0,1.5,0.7,20290,143,3,7,1
50025,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0,1.2,0.5,3464,122,2,3,1
50027,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0,1.0,0.4,7761,88,2,4,0
51001,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51003,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,2.0,1.2,22117,453,2,5,1
51005,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.8,0.4,1122,35,1,1,0
51007,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
51009,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.6,0.3,5506,45,1,3,0
51011,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51013,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,8.9,15.9,629260,5505,19,45,27
51015,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51017,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
51019,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.2,0.0,1770,12,0,1,0
51021,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51023,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,25,1,0,0,0
51025,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51027,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51029,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.3,0.0,3463,13,0,1,1
51031,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.4,0.1,4300,40,1,2,0
51033,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.4,0.1,1840,20,1,2,0
51035,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51036,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51037,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51041,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.4,0.2,6781,88,0,1,0
51043,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51045,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51047,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.5,0.3,47,5,0,0,1
51049,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51051,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51053,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.2,0.1,404,3,0,0,0
51057,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51059,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,5.7,5.1,153102,1401,7,26,10
51061,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
51063,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51065,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.5,0.1,12859,12,0,3,0
51067,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.1,0.0,297,6,0,0,0
51069,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,174,1,0,0,0
51071,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51073,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51075,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51077,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51079,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.2,0.0,2724,8,0,1,0
51081,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51083,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51085,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.1,0.1,712,5,0,0,0
51087,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,2.4,1.5,46361,572,1,7,1
51089,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51091,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51093,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.2,0.1,4728,10,0,1,0
51095,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,1.8,0.9,8040,219,2,5,0
51097,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51099,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
51101,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51103,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51105,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51107,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,2.2,0.9,165631,191,2,12,4
51109,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51111,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51113,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.2,0.0,892,6,0,0,0
51115,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51117,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
51119,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
