,FIPS,stay at home,>50 gatherings,>500 gatherings,public schools,restaurant dine-in,entertainment/gym,federal guidelines,foreign travel ban
362,12065,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
363,12067,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
364,12069,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
365,12071,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
366,12073,737509.0,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
367,12075,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
368,12077,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
369,12079,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
370,12081,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
371,12083,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
372,12085,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
373,12086,737509.0,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
374,12087,737514.0,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
375,12089,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
376,12091,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
377,12093,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
378,12095,737510.0,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
379,12097,737510.0,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
380,12099,737514.0,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
381,12101,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
382,12103,737510.0,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
383,12105,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
384,12107,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
385,12109,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
386,12111,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
387,12113,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
388,12115,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
389,12117,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
390,12119,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
391,12121,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
392,12123,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
393,12125,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
394,12127,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
395,12129,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
396,12131,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
397,12133,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0
399,13001,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
400,13003,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
401,13005,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
402,13007,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
403,13009,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
404,13011,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
405,13013,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
406,13015,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
407,13017,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
408,13019,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
409,13021,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
410,13023,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
411,13025,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
412,13027,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
413,13029,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
414,13031,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
415,13033,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
416,13035,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
417,13037,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
418,13039,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
419,13043,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
420,13045,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
421,13047,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
422,13049,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
423,13051,737508.0,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
424,13053,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
425,13055,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
426,13057,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
427,13059,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
428,13061,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
429,13063,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
430,13065,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
431,13067,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
432,13069,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
433,13071,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
434,13073,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
435,13075,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
436,13077,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
437,13079,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
438,13081,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
439,13083,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
440,13085,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
441,13087,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
442,13089,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
443,13091,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
444,13093,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
445,13095,737505.0,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
446,13097,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
447,13099,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
448,13101,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
449,13103,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
450,13105,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
451,13107,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
452,13109,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
453,13111,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
454,13113,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
455,13115,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
456,13117,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
457,13119,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
458,13121,737508.0,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
459,13123,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
460,13125,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
461,13127,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
462,13129,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
463,13131,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
464,13133,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
465,13135,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
466,13137,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
467,13139,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
468,13141,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
469,13143,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
470,13145,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
471,13147,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
472,13149,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
473,13151,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
474,13153,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
475,13155,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
476,13157,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
477,13159,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
478,13161,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
479,13163,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
480,13165,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
481,13167,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
482,13169,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
483,13171,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
484,13173,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
485,13175,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
486,13177,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
487,13179,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
488,13181,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
489,13183,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
490,13185,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
491,13187,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
492,13189,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
493,13191,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
494,13193,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
495,13195,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
496,13197,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
497,13199,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
498,13201,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
499,13205,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
500,13207,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
501,13209,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
502,13211,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
503,13213,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
504,13215,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
505,13217,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
506,13219,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
507,13221,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
508,13223,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
509,13225,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
510,13227,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
511,13229,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
512,13231,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
513,13233,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
514,13235,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
515,13237,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
516,13239,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
517,13241,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
518,13243,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
519,13245,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
520,13247,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
521,13249,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
522,13251,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
523,13253,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
524,13255,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
525,13257,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
526,13259,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
527,13261,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
528,13263,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
529,13265,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
530,13267,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
531,13269,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
532,13271,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
533,13273,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
534,13275,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
535,13277,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
536,13279,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
537,13281,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
538,13283,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
539,13285,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
540,13287,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
541,13289,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
542,13291,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
543,13293,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
544,13295,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
545,13297,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
546,13299,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
547,13301,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
548,13303,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
549,13305,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
550,13307,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
551,13309,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
552,13311,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
553,13313,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
554,13315,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
555,13317,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
556,13319,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
557,13321,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0
559,15001,737509.0,737509.0,737509.0,737507.0,737504.0,,737500.0,737495.0
560,15003,737509.0,737509.0,737509.0,737507.0,737504.0,,737500.0,737495.0
561,15005,737509.0,737509.0,737509.0,737507.0,737504.0,,737500.0,737495.0
562,15007,737509.0,737509.0,737509.0,737507.0,737504.0,,737500.0,737495.0
563,15009,737509.0,737509.0,737509.0,737507.0,737504.0,,737500.0,737495.0
565,16001,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
566,16003,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
567,16005,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
568,16007,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
569,16009,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
570,16011,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
571,16013,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
572,16015,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
573,16017,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
574,16019,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
575,16021,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
576,16023,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
577,16025,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
578,16027,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
579,16029,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
580,16031,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
581,16033,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
582,16035,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
583,16037,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
584,16039,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
585,16041,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
586,16043,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
587,16045,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
588,16047,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
589,16049,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
590,16051,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
591,16053,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
592,16055,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
593,16057,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
594,16059,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
595,16061,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
596,16063,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
597,16065,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
598,16067,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
599,16069,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
600,16071,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
601,16073,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
602,16075,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
603,16077,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
604,16079,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
605,16081,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
606,16083,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
607,16085,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
608,16087,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0
610,17001,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
611,17003,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
612,17005,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
613,17007,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
614,17009,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
615,17011,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
616,17013,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
617,17015,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
618,17017,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
619,17019,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
620,17021,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
621,17023,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
622,17025,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
623,17027,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
624,17029,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
625,17031,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
626,17033,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
627,17035,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
628,17037,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
629,17039,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
630,17041,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
631,17043,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
632,17045,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0
