FIPS,01/01/20,01/02/20,01/03/20,01/04/20,01/05/20,01/06/20,01/07/20,01/08/20,01/09/20,01/10/20,01/11/20,01/12/20,01/13/20,01/14/20,01/15/20,01/16/20,01/17/20,01/18/20,01/19/20,01/20/20,01/21/20,01/22/20,01/23/20,01/24/20,01/25/20,01/26/20,01/27/20,01/28/20,01/29/20,01/30/20,01/31/20,02/01/20,02/02/20,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/13/20,02/14/20,02/15/20,02/16/20,02/18/20,02/19/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/09/20
40115,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40121,,,,,,,,,,,,,,,29.0,,,,,,,,,34.42857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40143,0.625,0.42857142857142855,0.09375,0.03278688524590164,0.2916666666666667,0.3958333333333333,0.16666666666666666,0.9818181818181818,1.3870967741935485,3.0350877192982457,0.5,0.625,0.423728813559322,2.622950819672131,2.25,0.0,0.0,0.125,0.078125,0.3125,0.0,0.018518518518518517,3.6444444444444444,16.12280701754386,8.081967213114755,4.098360655737705,17.0,3.442622950819672,2.864406779661017,0.016666666666666666,0.0,0.09375,3.721311475409836,0.65,2.8813559322033897,2.622950819672131,3.4782608695652173,3.9491525423728815,3.9344262295081966,0.171875,3.3962264150943398,0.0,53.333333333333336,195.0,200.0,240.0,180.0,0.0,0.2,3.80327868852459,4.213114754098361,2.9672131147540983,0.03125,0.015625,3.660377358490566,0.1875,0.3125,0.0,0.03125,5.634615384615385,17.74418604651163,0.1746031746031746,3.7704918032786887,0.15625,0.78125,2.8688524590163933,0.0,0.0,0.0847457627118644,2.1311475409836067,7.454545454545454,0.0,0.0,0.0,0.018518518518518517,0.03125,-0.015625,0.0,0.0,3.6065573770491803,-0.03125,0.046875,0.14754098360655737,0.21875,-0.0625,0.015625,0.015625,-0.125,-0.03125
41051,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.42857142857142855,0.0,0.0,0.0,0.0625,0.0,0.0,17.476190476190474,0.0,0.0,0.14285714285714285,356.25,0.0,0.0,0.0,0.0,0.13333333333333333,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.5,0.0,,,,,0.0,0.0,0.2,0.13333333333333333,0.0,0.26666666666666666,0.625,1.0833333333333333,1.1333333333333333,0.0,0.0,0.0,0.0,916.6666666666666,0.75,100.0,0.0,0.0,0.4,1.1875,0.0,0.5333333333333333,0.06666666666666667,0.0,0.0,0.23076923076923078,0.3125,0.07142857142857142,1.0,0.3076923076923077,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
42001,,,,,,,,,,,,,,,37.5,,,,,,,,,27.928571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42003,,,,,,,,,,,,,,,23.0,,,,,,,,,19.857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42005,,,,,,,,,,,,,,,29.0,,,,,,,,,27.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42007,,,,,,,,,,,,,,,26.5,,,,,,,,,25.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42011,,,,,,,,,,,,,,,29.5,,,,,,,,,23.928571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42013,,,,,,,,,,,,,,,30.0,,,,,,,,,17.571428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42015,,,,,,,,,,,,,,,31.0,,,,,,,,,33.857142857142854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42021,,,,,,,,,,,,,,,30.0,,,,,,,,,21.833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42027,,,,,,,,,,,,,,,29.5,,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42029,,,,,,,,,,,,,,,30.0,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42033,,,,,,,,,,,,,,,32.0,,,,,,,,,29.571428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42043,,,,,,,,,,,,,,,27.5,,,,,,,,,16.571428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42045,0.0,0.46153846153846156,0.14285714285714285,0.0,0.0,0.3125,0.3125,0.0,0.35714285714285715,0.5714285714285714,0.375,0.0,0.0,0.0,7.461538461538462,0.0,0.0,0.5625,0.0,0.0,0.0,0.25,1.0,23.14814814814815,0.0,0.0,0.0,0.0,0.0,0.4,0.4375,0.125,0.0,0.5333333333333333,0.7857142857142857,0.0,0.0,0.0,0.0,0.0625,0.15384615384615385,,,,,,,,,,,1.0,,0.0,0.0,0.0625,0.0625,0.1875,0.625,0.15384615384615385,0.0,0.2,0.0,0.0,0.4375,0.8666666666666667,0.8125,0.4166666666666667,0.3125,0.06666666666666667,0.0,0.0,0.16666666666666666,0.1875,0.21428571428571427,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0625,0.0,0.0
42047,,,,,,,,,,,,,,,,,,,,,,,,35.142857142857146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42049,,,,,,,,,,,,,,,24.0,,,,,,,,,29.571428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42051,,,,,,,,,,,,,,,33.0,,,,,,,,,33.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42055,,,,,,,,,,,,,,,34.0,,,,,,,,,29.428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42059,,,,,,,,,,,,,,,39.0,,,,,,,,,33.42857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42063,,,,,,,,,,,,,,,33.0,,,,,,,,,34.42857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42069,,,,,,,,,,,,,,,28.0,,,,,,,,,31.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42071,,,,,,,,,,,,,,,28.0,,,,,,,,,28.428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42073,,,,,,,,,,,,,,,25.0,,,,,,,,,25.571428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42077,,,,,,,,,,,,,,,29.0,,,,,,,,,18.428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42079,,,,,,,,,,,,,,,29.0,,,,,,,,,27.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42081,,,,,,,,,,,,,,,30.0,,,,,,,,,34.07142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42085,,,,,,,,,,,,,,,29.0,,,,,,,,,30.928571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42089,,,,,,,,,,,,,,,30.0,,,,,,,,,27.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42091,,,,,,,,,,,,,,,32.0,,,,,,,,,34.42857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42095,,,,,,,,,,,,,,,30.0,,,,,,,,,19.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42101,0.35,1.3421052631578947,0.723404255319149,0.6808510638297872,0.3191489361702128,0.9347826086956522,1.2765957446808511,0.9705882352941176,0.2978723404255319,30.022727272727273,0.44680851063829785,0.6170212765957447,0.5652173913043478,55.791666666666664,4.461538461538462,0.3404255319148936,0.30434782608695654,0.3617021276595745,0.3404255319148936,0.32608695652173914,0.46808510638297873,0.7058823529411765,95.025,57.16326530612245,18.285714285714285,26.291666666666668,26.19148936170213,18.67391304347826,19.325,0.6341463414634146,0.8297872340425532,0.43478260869565216,28.041666666666668,1.1395348837209303,72.95833333333333,30.804878048780488,42.94736842105263,21.0,24.872340425531913,0.48936170212765956,25.1,0.5217391304347826,436.77777777777777,236.25,280.0,302.5,350.0,0.3333333333333333,0.3333333333333333,23.97872340425532,33.770833333333336,51.744680851063826,0.3829787234042553,0.325,25.785714285714285,0.574468085106383,0.41304347826086957,0.3404255319148936,0.6956521739130435,58.26190476190476,77.27272727272727,0.425531914893617,48.93877551020408,0.34782608695652173,0.6304347826086957,47.851063829787236,0.5957446808510638,67.52777777777777,0.44680851063829785,37.229166666666664,62.46,0.30434782608695654,0.3,0.44680851063829785,0.38235294117647056,0.3617021276595745,0.6808510638297872,0.30434782608695654,0.3404255319148936,25.617021276595743,0.3404255319148936,0.325,0.6170212765957447,0.3829787234042553,0.34782608695652173,0.3191489361702128,0.16216216216216217,0.030303030303030304,0.425531914893617
42111,0.0,0.0,0.0,0.0,0.0,0.4,0.13333333333333333,0.38461538461538464,0.25,9.285714285714286,0.0,0.0,0.4,10.0625,8.0,0.0,0.0,0.0625,0.0,0.26666666666666666,0.5333333333333333,1.0769230769230769,14.461538461538462,28.0,7.125,8.75,7.733333333333333,8.0,9.333333333333334,0.6666666666666666,0.5,0.3125,7.375,1.0,6.2,9.0,10.0,10.071428571428571,7.3125,0.3125,7.6923076923076925,0.0,86.66666666666667,130.0,110.0,120.0,140.0,0.5,0.4,10.4375,7.9375,9.0,0.4,0.06666666666666667,8.857142857142858,0.4666666666666667,0.125,0.875,0.7333333333333333,7.846153846153846,19.583333333333332,0.3125,8.266666666666667,0.0,0.3125,0.1,0.0,31.818181818181817,0.375,12.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0625,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
42125,,,,,,,,,,,,,,,25.0,,,,,,,,,29.071428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42129,,,,,,,,,,,,,,,34.0,,,,,,,,,34.57142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42133,,,,,,,,,,,,,,,28.0,,,,,,,,,26.785714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44001,0.0,0.3076923076923077,0.06666666666666667,,,1.125,0.0625,0.0,0.125,34.285714285714285,0.0,0.0,0.0,15.0,3.3636363636363638,0.0625,0.0,0.0,0.5625,0.0,0.0,0.7142857142857143,66.76923076923077,42.69230769230769,10.0,10.625,14.6875,10.625,9.375,0.0,0.09090909090909091,,240.0,0.0,0.2,13.75,13.076923076923077,19.23076923076923,,0.0,15.0,0.0,,,220.0,190.0,,,0.0,12.1875,15.384615384615385,12.866666666666667,0.1875,0.0,23.785714285714285,0.13333333333333333,0.0,0.0,0.26666666666666666,0.23076923076923078,1317.6923076923076,0.0,44.8,0.0,0.0625,15.2,0.5,26.428571428571427,0.0,12.0,29.375,0.125,0.0,0.0,0.1,0.0,0.23076923076923078,0.0,0.0,14.545454545454545,,,,,,,,,
44003,,,,,,,,,,,,,,,34.0,,,,,,,,,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44005,,,,,,,,,,,,,,,35.0,,,,,,,,,20.571428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44007,,,,,,,,,,770.0,,,,350.0,33.0,,,,,,,,1050.0,122.25,340.0,470.0,530.0,440.0,450.0,,,,580.0,,450.0,550.0,280.0,650.0,470.0,,410.0,,825.0,500.0,470.0,450.0,440.0,,,500.0,470.0,310.0,,,450.0,,,,,530.0,390.0,,1320.0,,,580.0,,515.0,,420.0,386.6666666666667,,,,,,,,,260.0,,,,,,,,,
45017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45019,0.1875,0.34615384615384615,0.0,0.03125,0.1875,0.3125,0.4482758620689655,0.3076923076923077,0.3125,0.10714285714285714,0.0,0.0,0.0,0.0,1.8095238095238095,0.0625,0.75,0.53125,0.0,0.5,1.1333333333333333,0.5384615384615384,0.5416666666666666,12.285714285714286,0.0,0.16666666666666666,0.041666666666666664,0.23333333333333334,0.14285714285714285,0.4,0.34375,0.125,0.16666666666666666,0.5333333333333333,0.5,0.14285714285714285,0.0,0.0,0.03333333333333333,0.25,0.0,0.0,0.0,,,,,0.25,0.1,0.7,0.26666666666666666,0.4,0.0,0.0,0.0,0.21875,0.09375,0.0,0.125,0.0,0.0,0.0,0.03333333333333333,0.03125,0.09375,0.0,0.03125,0.041666666666666664,0.125,0.5333333333333333,0.0,0.25,0.14285714285714285,0.034482758620689655,0.0,0.0,0.0,0.375,0.28125,0.5,0.0,0.0,0.0,0.0,0.21875,0.3125,0.1875,0.18518518518518517,0.125
45025,,,,,,,,,,,,,,,31.0,,,,,,,,,34.57142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45031,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45045,0.6875,0.7692307692307693,0.625,0.5625,0.0,0.75,1.3333333333333333,0.0,0.75,0.0,0.0,0.0,0.0,0.0,2.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,2.0,8.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.13333333333333333,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45063,0.0,0.0,0.0,0.0,0.0,0.1875,0.125,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.1875,0.5625,0.5714285714285714,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.5333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0625,0.23076923076923078,0.0,0.0,,,,,0.0,0.0,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.23076923076923078,0.0,0.0625,0.0,0.0,0.1875,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
45079,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.3125,0.07142857142857142,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,,,0.3125,0.07142857142857142,0.0,14.785714285714286,0.0,0.0,0.0,0.06666666666666667,0.5333333333333333,0.0,0.0,0.0,0.0,0.26666666666666666,0.5333333333333333,0.0,0.0,0.0,,,0.1,0.0,0.0,,,,,0.0,0.0,0.13333333333333333,0.13333333333333333,4.357142857142857,0.0,0.0,0.0,0.0,0.0,0.3125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.375,,,1.4375,0.8571428571428571,0.75,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.09090909090909091,0.0,0.0,0.0,0.0625,0.14285714285714285,0.0,0.0,0.0,0.0,0.15384615384615385,0.4375,0.0,0.0,0.07142857142857142,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46009,,,,,,,,,,,,,,,33.0,,,,,,,,,30.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46011,,,,,,,,,,,,,,,33.0,,,,,,,,,30.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46033,,,,,,,,,,,,,,,23.0,,,,,,,,,27.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46071,,,,,,,,,,,,,,,31.0,,,,,,,,,31.428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46099,,,,,,,,,,,,,,,33.0,,,,,,,,,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46127,,,,,,,,,,,,,,,34.0,,,,,,,,,31.571428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47009,,,,,,,,,,120.0,,,,110.0,28.0,,,,,,,,110.0,44.857142857142854,160.0,150.0,160.0,140.0,160.0,,,,140.0,,150.0,130.0,120.0,160.0,130.0,,160.0,,165.0,150.0,140.0,170.0,160.0,,,150.0,160.0,160.0,,,140.0,,,,,130.0,130.0,,160.0,,,160.0,,135.0,,170.0,160.0,,,,,,,,,180.0,,,,,,,,,
47025,,,,,,,,,,,,,,,21.0,,,,,,,,,27.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47041,,,,,,,,,,,,,,,25.0,,,,,,,,,33.42857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47155,,,,,,,,,,,,,,,29.0,,,,,,,,,31.857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47157,,,,,,,,,,,,,,,11.5,,,,,,,,,16.928571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47167,,,,,,,,,,,,,,,7.0,,,,,,,,,8.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48027,,,,,,,,,,,,,,,27.5,,,,,,,,,35.642857142857146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48029,,,,,,,,,,,,,,,25.0,,,,,,,,,36.69230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48039,,,,,,,,,,,,,,,25.0,,,,,,,,,38.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48043,,,,,,,,,,,,,,,30.0,,,,,,,,,41.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48061,,,,,,,,,,,,,,,22.0,,,,,,,,,35.57142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48071,,,,,,,,,,,,,,,22.5,,,,,,,,,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48085,,,,,,,,,,,,,,,20.0,,,,,,,,,32.57142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48113,,,,,,,,,,,,,,,17.333333333333332,,,,,,,,,29.952380952380953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48121,,,,,,,,,,,,,,,24.0,,,,,,,,,34.19047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48139,,,,,,,,,,,,,,,14.0,,,,,,,,,33.214285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48141,,,,,,,,,,,,,,,17.0,,,,,,,,,34.15714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48157,,,,,,,,,,,,,,,22.0,,,,,,,,,34.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48167,,,,,,,,,,,,,,,28.0,,,,,,,,,38.42857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48183,,,,,,,,,,,,,,,18.0,,,,,,,,,34.42857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48201,,,,,,,,,,,,,,,18.454545454545453,,,,,,,,,29.209302325581394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48215,,,,,,,,,,,,,,,23.0,,,,,,,,,31.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48221,,,,,,,,,,,,,,,20.0,,,,,,,,,33.857142857142854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48231,,,,,,,,,,,,,,,16.0,,,,,,,,,32.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48245,,,,,,,,,,,,,,,24.5,,,,,,,,,36.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48251,,,,,,,,,,,,,,,17.0,,,,,,,,,35.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48257,,,,,,,,,,,,,,,19.0,,,,,,,,,31.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48309,,,,,,,,,,,,,,,15.0,,,,,,,,,37.42857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48315,,,,,,,,,,,,,,,15.0,,,,,,,,,31.428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48339,,,,,,,,,,,,,,,20.0,,,,,,,,,37.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48349,,,,,,,,,,,,,,,17.0,,,,,,,,,33.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48355,,,,,,,,,,,,,,,22.5,,,,,,,,,36.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48361,,,,,,,,,,,,,,,24.5,,,,,,,,,36.32142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48367,,,,,,,,,,,,,,,26.0,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48373,,,,,,,,,,,,,,,21.0,,,,,,,,,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
